"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITE","BLACK","HISP","AIAN","ASIAN","NHPI","API","TWORACE","ADDRACE","UNKRACE","TOTRACE","NOTHISP","UNKHISP","TOTHCAT","gender"
"2602",1987,12,"FL",3,"Florida",12306396,761,920,77,0,NA,NA,0,NA,NA,0,1681,1604,0,1681,"F"
"2603",1987,13,"GA",3,"Georgia",6316153,327,601,0,NA,NA,NA,NA,NA,NA,NA,928,0,928,928,"F"
"2604",1987,15,"HI",4,"Hawaii",1079823,44,7,2,0,NA,NA,48,NA,NA,59,158,114,42,158,"F"
"2605",1987,16,"ID",4,"Idaho",985669,70,0,1,6,NA,NA,0,NA,NA,0,76,75,0,76,"F"
"2606",1987,17,"IL",2,"Illinois",11390176,265,474,31,7,NA,NA,2,NA,NA,31,779,748,0,779,"F"
"2607",1987,18,"IN",2,"Indiana",5491734,275,216,6,0,NA,NA,0,NA,NA,0,491,485,0,491,"F"
"2608",1987,19,"IA",2,"Iowa",2768392,93,26,2,0,NA,NA,2,NA,NA,1,122,118,2,122,"F"
"2609",1987,20,"KS",2,"Kansas",2461987,147,119,7,2,NA,NA,1,NA,NA,7,276,269,0,276,"F"
"2610",1987,21,"KY",3,"Kentucky",3680003,135,90,0,0,NA,NA,0,NA,NA,0,225,0,225,225,"F"
"2611",1987,22,"LA",3,"Louisiana",4288835,154,519,0,0,NA,NA,0,NA,NA,0,673,0,673,673,"F"
"2612",1987,23,"ME",1,"Maine",1203830,25,0,0,1,NA,NA,0,NA,NA,0,26,26,0,26,"F"
"2613",1987,24,"MD",3,"Maryland",4657908,130,327,0,0,NA,NA,0,NA,NA,0,457,0,457,457,"F"
"2614",1987,25,"MA",1,"Massachusetts",5979981,263,91,79,0,NA,NA,0,NA,NA,55,409,330,0,409,"F"
"2615",1987,26,"MI",2,"Michigan",9218000,363,802,12,3,NA,NA,NA,NA,NA,15,1183,1171,0,1183,"F"
"2616",1987,27,"MN",2,"Minnesota",4296162,68,38,1,8,NA,NA,0,NA,NA,1,115,114,0,115,"F"
"2617",1987,28,"MS",3,"Mississippi",2580353,102,220,0,1,NA,NA,0,NA,NA,0,323,323,0,323,"F"
"2618",1987,29,"MO",2,"Missouri",5081730,328,219,0,0,NA,NA,0,NA,NA,0,547,0,547,547,"F"
"2619",1987,30,"MT",4,"Montana",800194,33,0,0,14,NA,NA,0,NA,NA,0,47,47,0,47,"F"
"2620",1987,31,"NE",2,"Nebraska",1571464,55,34,1,5,NA,NA,1,NA,NA,0,95,94,0,95,"F"
"2621",1987,32,"NV",4,"Nevada",1075027,159,104,11,0,NA,NA,6,NA,NA,12,281,270,0,281,"F"
"2622",1987,33,"NH",1,"New Hampshire",1082576,15,3,1,0,NA,NA,0,NA,NA,0,18,17,0,18,"F"
"2623",1987,34,"NJ",1,"New Jersey",7712334,165,319,44,0,NA,NA,0,NA,NA,0,484,440,0,484,"F"
"2624",1987,35,"NM",4,"New Mexico",1490329,131,15,80,5,NA,NA,0,NA,NA,1,152,71,1,152,"F"
"2625",1987,36,"NY",1,"New York",17941310,744,735,450,2,NA,NA,5,NA,NA,1,1487,1037,0,1487,"F"
"2626",1987,37,"NC",3,"North Carolina",6480598,361,428,0,17,NA,NA,2,NA,NA,0,808,0,808,808,"F"
"2627",1987,38,"ND",2,"North Dakota",655273,6,0,0,1,NA,NA,0,NA,NA,0,7,7,0,7,"F"
"2628",1987,39,"OH",2,"Ohio",10798562,479,762,0,0,NA,NA,0,NA,NA,47,1288,0,1288,1288,"F"
"2629",1987,40,"OK",3,"Oklahoma",3167058,381,264,4,40,NA,NA,0,NA,NA,9,694,685,5,694,"F"
"2630",1987,41,"OR",4,"Oregon",2741307,233,58,6,15,NA,NA,0,NA,NA,1,307,301,0,307,"F"
"2631",1987,42,"PA",1,"Pennsylvania",11845753,288,389,0,2,NA,NA,0,NA,NA,0,679,0,679,679,"F"
"2632",1987,44,"RI",1,"Rhode Island",996417,53,27,6,0,NA,NA,0,NA,NA,0,80,74,0,80,"F"
"2633",1987,45,"SC",3,"South Carolina",3412091,273,384,3,1,NA,NA,0,NA,NA,3,661,611,47,661,"F"
"2634",1987,46,"SD",2,"South Dakota",698148,32,2,0,19,NA,NA,0,NA,NA,0,53,53,0,53,"F"
"2635",1987,47,"TN",3,"Tennessee",4822437,254,137,0,NA,NA,NA,NA,NA,NA,9,400,0,400,400,"F"
"2636",1987,48,"TX",3,"Texas",16667025,671,652,219,0,NA,NA,0,NA,NA,219,1542,1323,0,1542,"F"
"2637",1987,49,"UT",4,"Utah",1689366,64,7,17,3,NA,NA,1,NA,NA,0,75,58,0,75,"F"
"2638",1987,50,"VT",1,"Vermont",549766,14,0,0,0,NA,NA,0,NA,NA,0,14,0,14,14,"F"
"2639",1987,51,"VA",3,"Virginia",6036911,211,286,0,NA,NA,NA,NA,NA,NA,2,499,0,499,499,"F"
"2640",1987,53,"WA",4,"Washington",4639893,143,49,6,8,NA,NA,3,NA,NA,17,220,214,0,220,"F"
"2641",1987,54,"WV",3,"West Virginia",1830211,48,21,0,0,NA,NA,0,NA,NA,0,69,69,0,69,"F"
"2642",1987,55,"WI",2,"Wisconsin",4822402,145,138,8,10,NA,NA,0,NA,NA,8,301,285,8,301,"F"
"2643",1987,56,"WY",4,"Wyoming",465098,31,8,5,2,NA,NA,0,NA,NA,5,46,41,0,46,"F"
"2644",1987,60,"ST",7,"State prison total",NA,12539,12078,2381,328,NA,NA,76,NA,0,839,25860,13374,10105,25860,"F"
"2645",1987,70,"US",5,"US prison total (state+federal)",NA,14377,13228,3029,355,NA,NA,88,NA,0,839,28887,15753,10105,28887,"F"
"2646",1987,99,"FE",6,"Federal BOP",NA,1838,1150,648,27,NA,NA,12,NA,NA,0,3027,2379,0,3027,"F"
"2647",1988,1,"AL",3,"Alabama",4030224,273,478,0,1,NA,NA,0,NA,NA,0,752,752,0,752,"F"
"2648",1988,2,"AK",4,"Alaska",547153,68,20,2,34,NA,NA,1,NA,NA,0,123,121,0,123,"F"
"2649",1988,4,"AZ",4,"Arizona",3622176,545,132,153,36,NA,NA,0,NA,NA,1,714,560,1,714,"F"
"2650",1988,5,"AR",3,"Arkansas",2346387,152,140,2,1,NA,NA,0,NA,NA,2,295,293,0,295,"F"
"2651",1988,6,"CA",4,"California",29218161,2962,1520,1192,NA,NA,NA,NA,NA,NA,411,4893,0,3701,4893,"F"
"2652",1988,8,"CO",4,"Colorado",3275821,176,94,49,2,NA,NA,0,NA,NA,5,277,223,5,277,"F"
"2653",1988,9,"CT",1,"Connecticut",3283409,181,253,114,2,NA,NA,0,NA,NA,114,550,436,0,550,"F"
"2654",1988,10,"DE",3,"Delaware",658233,62,114,6,0,NA,NA,1,NA,NA,0,177,171,0,177,"F"
"2655",1988,11,"DC",3,"District of Columbia",624165,15,357,0,0,NA,NA,0,NA,NA,0,372,0,372,372,"F"
"2656",1988,12,"FL",3,"Florida",12637709,1142,869,70,0,NA,NA,0,NA,NA,0,2011,1941,0,2011,"F"
"2657",1988,13,"GA",3,"Georgia",6411085,372,557,0,NA,NA,NA,NA,NA,NA,NA,929,0,929,929,"F"
"2658",1988,15,"HI",4,"Hawaii",1094584,70,4,1,0,NA,NA,88,NA,NA,10,172,171,0,172,"F"
"2659",1988,16,"ID",4,"Idaho",994426,77,1,6,5,NA,NA,1,NA,NA,0,84,78,0,84,"F"
"2660",1988,17,"IL",2,"Illinois",11409785,303,541,40,9,NA,NA,3,NA,NA,43,899,856,3,899,"F"
"2661",1988,18,"IN",2,"Indiana",5523684,281,221,6,0,NA,NA,0,NA,NA,0,502,496,0,502,"F"
"2662",1988,19,"IA",2,"Iowa",2770585,94,42,0,4,NA,NA,0,NA,NA,0,140,110,30,140,"F"
"2663",1988,20,"KS",2,"Kansas",2472847,145,120,6,3,NA,NA,3,NA,NA,6,277,271,0,277,"F"
"2664",1988,21,"KY",3,"Kentucky",3677312,227,121,0,0,NA,NA,0,NA,NA,0,348,0,348,348,"F"
"2665",1988,22,"LA",3,"Louisiana",4252906,153,516,0,0,NA,NA,0,NA,NA,0,669,0,669,669,"F"
"2666",1988,23,"ME",1,"Maine",1219944,35,1,0,0,NA,NA,0,NA,NA,0,36,36,0,36,"F"
"2667",1988,24,"MD",3,"Maryland",4727298,160,352,0,2,NA,NA,0,NA,NA,2,516,0,516,516,"F"
"2668",1988,25,"MA",1,"Massachusetts",6015479,268,110,86,1,NA,NA,0,NA,NA,68,447,361,0,447,"F"
"2669",1988,26,"MI",2,"Michigan",9253290,431,875,21,3,NA,NA,0,NA,NA,24,1333,1312,0,1333,"F"
"2670",1988,27,"MN",2,"Minnesota",4338045,68,50,1,9,NA,NA,0,NA,NA,1,128,127,0,128,"F"
"2671",1988,28,"MS",3,"Mississippi",2574273,112,242,0,0,NA,NA,0,NA,NA,0,354,354,0,354,"F"
"2672",1988,29,"MO",2,"Missouri",5095819,336,292,5,1,NA,NA,1,NA,NA,0,630,625,0,630,"F"
"2673",1988,30,"MT",4,"Montana",799642,42,0,3,16,NA,NA,0,NA,NA,0,58,55,0,58,"F"
"2674",1988,31,"NE",2,"Nebraska",1574881,52,38,1,7,NA,NA,0,NA,NA,0,97,96,0,97,"F"
"2675",1988,32,"NV",4,"Nevada",1137369,197,118,18,3,NA,NA,5,NA,NA,19,342,324,0,342,"F"
"2676",1988,33,"NH",1,"New Hampshire",1104523,22,2,2,0,NA,NA,0,NA,NA,0,24,22,0,24,"F"
"2677",1988,34,"NJ",1,"New Jersey",7726086,224,412,74,0,NA,NA,0,NA,NA,68,704,581,49,704,"F"
"2678",1988,35,"NM",4,"New Mexico",1503892,131,13,80,6,NA,NA,0,NA,NA,0,150,70,0,150,"F"
"2679",1988,36,"NY",1,"New York",17983088,923,825,604,5,NA,NA,7,NA,NA,0,1760,1156,0,1760,"F"
"2680",1988,37,"NC",3,"North Carolina",6565467,333,424,0,20,NA,NA,2,NA,NA,4,783,0,783,783,"F"
"2681",1988,38,"ND",2,"North Dakota",646341,6,0,0,1,NA,NA,1,NA,NA,0,8,8,0,8,"F"
"2682",1988,39,"OH",2,"Ohio",10829211,637,940,0,0,NA,NA,0,NA,NA,0,1577,0,1577,1577,"F"
"2683",1988,40,"OK",3,"Oklahoma",3150299,385,284,13,43,NA,NA,1,NA,NA,18,731,713,5,731,"F"
"2684",1988,41,"OR",4,"Oregon",2790568,255,62,10,17,NA,NA,1,NA,NA,12,347,337,0,347,"F"
"2685",1988,42,"PA",1,"Pennsylvania",11866008,306,459,0,1,NA,NA,0,NA,NA,1,767,0,767,767,"F"
"2686",1988,44,"RI",1,"Rhode Island",1000665,61,62,11,1,NA,NA,0,NA,NA,0,124,113,0,124,"F"
"2687",1988,45,"SC",3,"South Carolina",3456770,307,489,2,1,NA,NA,0,NA,NA,2,799,769,28,799,"F"
"2688",1988,46,"SD",2,"South Dakota",696691,23,3,1,20,NA,NA,0,NA,NA,0,46,45,0,46,"F"
"2689",1988,47,"TN",3,"Tennessee",4854461,241,156,0,NA,NA,NA,NA,NA,NA,5,402,0,402,402,"F"
"2690",1988,48,"TX",3,"Texas",16806734,690,722,231,2,NA,NA,0,NA,NA,234,1648,1417,0,1648,"F"
"2691",1988,49,"UT",4,"Utah",1705867,74,7,15,6,NA,NA,1,NA,NA,1,89,73,1,89,"F"
"2692",1988,50,"VT",1,"Vermont",557699,28,NA,0,NA,NA,NA,NA,NA,NA,NA,28,0,28,28,"F"
"2693",1988,51,"VA",3,"Virginia",6120232,241,341,0,NA,NA,NA,NA,NA,NA,6,588,0,588,588,"F"
"2694",1988,53,"WA",4,"Washington",4746321,168,57,9,5,NA,NA,6,NA,NA,13,249,240,0,249,"F"
"2695",1988,54,"WV",3,"West Virginia",1806552,50,16,0,0,NA,NA,0,NA,NA,0,66,66,0,66,"F"
"2696",1988,55,"WI",2,"Wisconsin",4856575,148,119,9,7,NA,NA,0,NA,NA,8,282,270,3,282,"F"
"2697",1988,56,"WY",4,"Wyoming",458377,45,11,5,4,NA,NA,0,NA,NA,5,65,60,0,65,"F"
"2698",1988,60,"ST",7,"State prison total",NA,14297,13582,2848,278,NA,NA,122,NA,0,1083,29362,15709,10805,29362,"F"
"2699",1988,70,"US",5,"US prison total (state+federal)",NA,16178,14892,3616,310,NA,NA,141,NA,0,1083,32604,18183,10805,32604,"F"
"2700",1988,99,"FE",6,"Federal BOP",NA,1881,1310,768,32,NA,NA,19,NA,NA,0,3242,2474,0,3242,"F"
"2701",1989,1,"AL",3,"Alabama",4040587,326,519,0,0,NA,NA,0,NA,NA,0,845,845,0,845,"F"
"2702",1989,2,"AK",4,"Alaska",550043,88,19,4,51,NA,NA,3,NA,NA,0,161,157,0,161,"F"
"2703",1989,4,"AZ",4,"Arizona",3665228,580,164,141,34,NA,NA,1,NA,NA,1,780,639,0,780,"F"
"2704",1989,5,"AR",3,"Arkansas",2350725,183,187,1,1,NA,NA,0,NA,NA,2,373,370,2,373,"F"
"2705",1989,6,"CA",4,"California",29760021,3401,2175,1356,NA,NA,NA,NA,NA,NA,424,6000,0,4644,6000,"F"
"2706",1989,8,"CO",4,"Colorado",3294394,249,120,63,3,NA,NA,4,NA,NA,19,395,317,15,395,"F"
"2707",1989,9,"CT",1,"Connecticut",3287116,214,286,145,1,NA,NA,1,NA,NA,145,647,502,0,647,"F"
"2708",1989,10,"DE",3,"Delaware",666168,69,153,7,0,NA,NA,1,NA,NA,1,224,215,2,224,"F"
"2709",1989,11,"DC",3,"District of Columbia",606900,32,552,1,0,NA,NA,0,NA,NA,4,588,0,587,588,"F"
"2710",1989,12,"FL",3,"Florida",12937926,1026,1520,56,0,NA,NA,5,NA,NA,0,2551,2495,0,2551,"F"
"2711",1989,13,"GA",3,"Georgia",6478216,414,693,6,1,NA,NA,0,NA,NA,2,1110,0,1104,1110,"F"
"2712",1989,15,"HI",4,"Hawaii",1108229,66,10,6,4,NA,NA,76,NA,NA,27,183,173,4,183,"F"
"2713",1989,16,"ID",4,"Idaho",1006749,100,2,11,6,NA,NA,0,NA,NA,4,112,95,6,112,"F"
"2714",1989,17,"IL",2,"Illinois",11430602,353,605,47,9,NA,NA,3,NA,NA,49,1019,970,2,1019,"F"
"2715",1989,18,"IN",2,"Indiana",5544159,406,216,10,1,NA,NA,1,NA,NA,0,624,614,0,624,"F"
"2716",1989,19,"IA",2,"Iowa",2776755,133,42,1,2,NA,NA,0,NA,NA,2,179,148,30,179,"F"
"2717",1989,20,"KS",2,"Kansas",2477574,138,99,7,2,NA,NA,0,NA,NA,7,246,239,0,246,"F"
"2718",1989,21,"KY",3,"Kentucky",3685296,277,170,0,0,NA,NA,0,NA,NA,0,447,0,447,447,"F"
"2719",1989,22,"LA",3,"Louisiana",4219973,160,538,0,0,NA,NA,0,NA,NA,0,698,0,698,698,"F"
"2720",1989,23,"ME",1,"Maine",1227928,45,1,0,0,NA,NA,0,NA,NA,0,46,46,0,46,"F"
"2721",1989,24,"MD",3,"Maryland",4781468,189,537,0,2,NA,NA,0,NA,NA,0,728,0,728,728,"F"
"2722",1989,25,"MA",1,"Massachusetts",6016425,272,113,121,2,NA,NA,0,NA,NA,111,498,377,0,498,"F"
"2723",1989,26,"MI",2,"Michigan",9295297,522,1029,27,5,NA,NA,0,NA,NA,30,1586,1559,0,1586,"F"
"2724",1989,27,"MN",2,"Minnesota",4375099,89,59,1,10,NA,NA,0,NA,NA,1,159,158,0,159,"F"
"2725",1989,28,"MS",3,"Mississippi",2573216,141,260,1,0,NA,NA,1,NA,NA,0,402,401,0,402,"F"
"2726",1989,29,"MO",2,"Missouri",5117073,394,324,9,0,NA,NA,0,NA,NA,0,718,709,0,718,"F"
"2727",1989,30,"MT",4,"Montana",799065,48,1,3,14,NA,NA,1,NA,NA,0,64,61,0,64,"F"
"2728",1989,31,"NE",2,"Nebraska",1578385,73,58,2,9,NA,NA,0,NA,NA,3,143,140,1,143,"F"
"2729",1989,32,"NV",4,"Nevada",1201833,246,159,18,5,NA,NA,8,NA,NA,20,438,418,2,438,"F"
"2730",1989,33,"NH",1,"New Hampshire",1109252,37,1,3,0,NA,NA,0,NA,NA,0,38,35,0,38,"F"
"2731",1989,34,"NJ",1,"New Jersey",7730188,261,531,152,0,NA,NA,0,NA,NA,94,886,696,38,886,"F"
"2732",1989,35,"NM",4,"New Mexico",1515069,136,16,71,6,NA,NA,0,NA,NA,6,164,87,6,164,"F"
"2733",1989,36,"NY",1,"New York",17990455,1266,1137,922,12,NA,NA,6,NA,NA,44,2465,1499,44,2465,"F"
"2734",1989,37,"NC",3,"North Carolina",6628637,355,456,0,26,NA,NA,2,NA,NA,4,843,0,843,843,"F"
"2735",1989,38,"ND",2,"North Dakota",638800,19,0,0,2,NA,NA,0,NA,NA,0,21,21,0,21,"F"
"2736",1989,39,"OH",2,"Ohio",10847115,778,1217,0,0,NA,NA,0,NA,NA,0,1995,0,1995,1995,"F"
"2737",1989,40,"OK",3,"Oklahoma",3145585,512,404,11,46,NA,NA,0,NA,NA,13,975,962,2,975,"F"
"2738",1989,41,"OR",4,"Oregon",2842321,321,80,5,22,NA,NA,1,NA,NA,6,430,425,0,430,"F"
"2739",1989,42,"PA",1,"Pennsylvania",11881643,390,550,20,1,NA,NA,0,NA,NA,3,944,3,921,944,"F"
"2740",1989,44,"RI",1,"Rhode Island",1003464,122,82,28,1,NA,NA,0,NA,NA,0,205,177,0,205,"F"
"2741",1989,45,"SC",3,"South Carolina",3486703,303,625,1,0,NA,NA,0,NA,NA,1,929,903,25,929,"F"
"2742",1989,46,"SD",2,"South Dakota",696004,51,2,1,30,NA,NA,0,NA,NA,0,83,82,0,83,"F"
"2743",1989,47,"TN",3,"Tennessee",4877185,289,155,0,NA,NA,NA,NA,NA,NA,27,471,0,471,471,"F"
"2744",1989,48,"TX",3,"Texas",16986510,837,948,279,3,NA,NA,2,NA,NA,279,2069,1790,0,2069,"F"
"2745",1989,49,"UT",4,"Utah",1722850,91,12,24,4,NA,NA,1,NA,NA,1,109,84,1,109,"F"
"2746",1989,50,"VT",1,"Vermont",562758,36,NA,0,NA,NA,NA,NA,NA,NA,NA,36,0,36,36,"F"
"2747",1989,51,"VA",3,"Virginia",6187358,264,523,2,0,NA,NA,4,NA,NA,3,794,0,792,794,"F"
"2748",1989,53,"WA",4,"Washington",4866692,228,62,13,18,NA,NA,5,NA,NA,18,331,27,291,331,"F"
"2749",1989,54,"WV",3,"West Virginia",1793477,63,10,0,0,NA,NA,0,NA,NA,0,73,73,0,73,"F"
"2750",1989,55,"WI",2,"Wisconsin",4891769,152,145,7,3,NA,NA,3,NA,NA,0,303,296,0,303,"F"
"2751",1989,56,"WY",4,"Wyoming",453588,68,6,5,4,NA,NA,0,NA,NA,5,83,78,0,83,"F"
"2752",1989,60,"ST",7,"State prison total",NA,16813,17573,3588,340,NA,NA,129,NA,0,1356,36211,18886,13737,36211,"F"
"2753",1989,70,"US",5,"US prison total (state+federal)",NA,19426,19269,4585,396,NA,NA,164,NA,0,1391,40646,22289,13772,40646,"F"
"2754",1989,99,"FE",6,"Federal BOP",NA,2613,1696,997,56,NA,NA,35,NA,NA,35,4435,3403,35,4435,"F"
"2755",1990,1,"AL",3,"Alabama",4048526,326,519,0,0,NA,NA,0,NA,NA,0,845,955,0,955,"F"
"2756",1990,2,"AK",4,"Alaska",553120,88,19,3,51,NA,NA,3,NA,NA,0,161,125,0,128,"F"
"2757",1990,4,"AZ",4,"Arizona",3679056,580,164,163,34,NA,NA,1,NA,NA,1,780,672,0,835,"F"
"2758",1990,5,"AR",3,"Arkansas",2354343,183,187,2,1,NA,NA,0,NA,NA,2,373,383,0,385,"F"
"2759",1990,6,"CA",4,"California",29950111,3401,2175,1496,NA,NA,NA,NA,NA,NA,424,6000,4593,413,6502,"F"
"2760",1990,8,"CO",4,"Colorado",3303862,249,120,74,3,NA,NA,4,NA,NA,19,395,346,12,432,"F"
"2761",1990,9,"CT",1,"Connecticut",3289056,214,286,157,1,NA,NA,1,NA,NA,145,647,526,0,683,"F"
"2762",1990,10,"DE",3,"Delaware",669063,69,153,4,0,NA,NA,1,NA,NA,1,224,222,0,226,"F"
"2763",1990,11,"DC",3,"District of Columbia",603814,32,552,0,0,NA,NA,0,NA,NA,4,588,606,0,606,"F"
"2764",1990,12,"FL",3,"Florida",13018365,1026,1520,56,0,NA,NA,5,NA,NA,0,2551,2608,0,2664,"F"
"2765",1990,13,"GA",3,"Georgia",6506531,414,693,8,1,NA,NA,0,NA,NA,2,1110,0,1212,1220,"F"
"2766",1990,15,"HI",4,"Hawaii",1112703,66,10,4,4,NA,NA,76,NA,NA,27,183,159,8,171,"F"
"2767",1990,16,"ID",4,"Idaho",1011882,100,2,15,6,NA,NA,0,NA,NA,4,112,104,1,120,"F"
"2768",1990,17,"IL",2,"Illinois",11446979,353,605,48,9,NA,NA,3,NA,NA,49,1019,1134,1,1183,"F"
"2769",1990,18,"IN",2,"Indiana",5555097,406,216,4,1,NA,NA,1,NA,NA,0,624,677,0,681,"F"
"2770",1990,19,"IA",2,"Iowa",2779769,133,42,0,2,NA,NA,0,NA,NA,2,179,209,3,212,"F"
"2771",1990,20,"KS",2,"Kansas",2480683,138,99,5,2,NA,NA,0,NA,NA,7,246,279,0,284,"F"
"2772",1990,21,"KY",3,"Kentucky",3692584,277,170,0,0,NA,NA,0,NA,NA,0,447,0,479,479,"F"
"2773",1990,22,"LA",3,"Louisiana",4219179,160,538,0,0,NA,NA,0,NA,NA,0,698,0,775,775,"F"
"2774",1990,23,"ME",1,"Maine",1231296,45,1,0,0,NA,NA,0,NA,NA,0,46,44,0,44,"F"
"2775",1990,24,"MD",3,"Maryland",4797431,189,537,0,2,NA,NA,0,NA,NA,0,728,0,877,877,"F"
"2776",1990,25,"MA",1,"Massachusetts",6018664,272,113,109,2,NA,NA,0,NA,NA,111,498,405,68,582,"F"
"2777",1990,26,"MI",2,"Michigan",9310462,522,1029,30,5,NA,NA,0,NA,NA,30,1586,1658,0,1688,"F"
"2778",1990,27,"MN",2,"Minnesota",4387283,89,59,4,10,NA,NA,0,NA,NA,1,159,155,0,159,"F"
"2779",1990,28,"MS",3,"Mississippi",2577426,141,260,2,0,NA,NA,1,NA,NA,0,402,445,1,448,"F"
"2780",1990,29,"MO",2,"Missouri",5126370,394,324,8,0,NA,NA,0,NA,NA,0,718,769,0,777,"F"
"2781",1990,30,"MT",4,"Montana",799824,48,1,2,14,NA,NA,1,NA,NA,0,64,74,0,76,"F"
"2782",1990,31,"NE",2,"Nebraska",1580664,73,58,4,9,NA,NA,0,NA,NA,3,143,138,3,145,"F"
"2783",1990,32,"NV",4,"Nevada",1218629,246,159,14,5,NA,NA,8,NA,NA,20,438,392,0,406,"F"
"2784",1990,33,"NH",1,"New Hampshire",1111831,37,1,3,0,NA,NA,0,NA,NA,0,38,41,0,44,"F"
"2785",1990,34,"NJ",1,"New Jersey",7757158,261,531,156,0,NA,NA,0,NA,NA,94,886,885,0,1041,"F"
"2786",1990,35,"NM",4,"New Mexico",1519933,136,16,101,6,NA,NA,0,NA,NA,6,164,86,6,193,"F"
"2787",1990,36,"NY",1,"New York",18002855,1266,1137,980,12,NA,NA,6,NA,NA,44,2465,1678,33,2691,"F"
"2788",1990,37,"NC",3,"North Carolina",6656987,355,456,0,26,NA,NA,2,NA,NA,4,843,0,945,945,"F"
"2789",1990,38,"ND",2,"North Dakota",637364,19,0,0,2,NA,NA,0,NA,NA,0,21,20,0,20,"F"
"2790",1990,39,"OH",2,"Ohio",10861837,778,1217,0,0,NA,NA,0,NA,NA,0,1995,0,1947,1947,"F"
"2791",1990,40,"OK",3,"Oklahoma",3147105,512,404,14,46,NA,NA,0,NA,NA,13,975,1053,4,1071,"F"
"2792",1990,41,"OR",4,"Oregon",2858547,321,80,5,22,NA,NA,1,NA,NA,6,430,351,6,362,"F"
"2793",1990,42,"PA",1,"Pennsylvania",11895604,390,550,72,1,NA,NA,0,NA,NA,3,944,6,928,1006,"F"
"2794",1990,44,"RI",1,"Rhode Island",1004649,122,82,18,1,NA,NA,0,NA,NA,0,205,148,0,166,"F"
"2795",1990,45,"SC",3,"South Carolina",3499064,303,625,1,0,NA,NA,0,NA,NA,1,929,1043,9,1053,"F"
"2796",1990,46,"SD",2,"South Dakota",696667,51,2,0,30,NA,NA,0,NA,NA,0,83,0,77,77,"F"
"2797",1990,47,"TN",3,"Tennessee",4890626,289,155,0,NA,NA,NA,NA,NA,NA,27,471,0,390,390,"F"
"2798",1990,48,"TX",3,"Texas",17044714,837,948,338,3,NA,NA,2,NA,NA,279,2069,1858,0,2196,"F"
"2799",1990,49,"UT",4,"Utah",1729722,91,12,24,4,NA,NA,1,NA,NA,1,109,100,1,125,"F"
"2800",1990,50,"VT",1,"Vermont",564526,36,NA,0,NA,NA,NA,NA,NA,NA,NA,36,0,36,36,"F"
"2801",1990,51,"VA",3,"Virginia",6213526,264,523,0,0,NA,NA,4,NA,NA,3,794,0,927,927,"F"
"2802",1990,53,"WA",4,"Washington",4900780,228,62,41,18,NA,NA,5,NA,NA,18,331,359,35,435,"F"
"2803",1990,54,"WV",3,"West Virginia",1792481,63,10,0,0,NA,NA,0,NA,NA,0,73,76,0,76,"F"
"2804",1990,55,"WI",2,"Wisconsin",4902265,152,145,11,3,NA,NA,3,NA,NA,0,303,333,1,345,"F"
"2805",1990,56,"WY",4,"Wyoming",453401,68,6,8,4,NA,NA,0,NA,NA,5,83,80,0,88,"F"
"2806",1990,60,"ST",7,"State prison total",NA,16813,17573,3984,340,NA,NA,129,NA,0,1356,36211,25795,9198,38977,"F"
"2807",1990,70,"US",5,"US prison total (state+federal)",NA,19426,19269,5138,396,NA,NA,164,NA,0,1391,40646,29898,9198,44234,"F"
"2808",1990,99,"FE",6,"Federal BOP",NA,2613,1696,1154,56,NA,NA,35,NA,NA,35,4435,4103,0,5257,"F"
"2809",1991,1,"AL",3,"Alabama",4091397,379,674,0,2,NA,NA,0,NA,NA,0,1055,1055,0,1055,"F"
"2810",1991,2,"AK",4,"Alaska",569273,74,25,1,31,NA,NA,2,NA,NA,0,132,131,0,132,"F"
"2811",1991,4,"AZ",4,"Arizona",3762394,702,201,211,35,NA,NA,0,NA,NA,1,939,728,0,939,"F"
"2812",1991,5,"AR",3,"Arkansas",2370666,168,266,1,2,NA,NA,0,NA,NA,1,437,436,0,437,"F"
"2813",1991,6,"CA",4,"California",30414114,3714,2224,1424,87,NA,NA,NA,NA,NA,277,6302,4514,364,6302,"F"
"2814",1991,8,"CO",4,"Colorado",3367567,291,136,94,4,NA,NA,1,NA,NA,21,453,343,16,453,"F"
"2815",1991,9,"CT",1,"Connecticut",3288640,240,288,129,2,NA,NA,1,NA,NA,129,660,531,0,660,"F"
"2816",1991,10,"DE",3,"Delaware",680495,74,162,5,0,NA,NA,1,NA,NA,3,240,234,1,240,"F"
"2817",1991,11,"DC",3,"District of Columbia",593239,30,724,0,0,NA,NA,0,NA,NA,0,754,754,0,754,"F"
"2818",1991,12,"FL",3,"Florida",13289497,1060,1578,55,0,NA,NA,0,NA,NA,0,2638,2583,0,2638,"F"
"2819",1991,13,"GA",3,"Georgia",6621279,483,900,8,0,NA,NA,0,NA,NA,8,1391,0,1383,1391,"F"
"2820",1991,15,"HI",4,"Hawaii",1131412,50,10,6,7,NA,NA,71,NA,NA,29,167,156,5,167,"F"
"2821",1991,16,"ID",4,"Idaho",1038915,109,3,14,9,NA,NA,0,NA,NA,0,121,105,2,121,"F"
"2822",1991,17,"IL",2,"Illinois",11535973,370,805,70,9,NA,NA,3,NA,NA,70,1257,1187,0,1257,"F"
"2823",1991,18,"IN",2,"Indiana",5602062,420,284,6,1,NA,NA,1,NA,NA,0,706,700,0,706,"F"
