"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATE","CAPOP","CAPDES","gender"
"1624",2008,5,"AR",3,"Arkansas",2867099,12046,12610,12046,"M"
"1625",2008,6,"CA",4,"California",36538008,NA,150537,78726,"M"
"1626",2008,8,"CO",4,"Colorado",4928676,NA,13337,11543,"M"
"1627",2008,9,"CT",1,"Connecticut",3502664,NA,NA,NA,"M"
"1628",2008,10,"DE",3,"Delaware",876794,5274,4930,3961,"M"
"1629",2008,11,"DC",3,"District of Columbia",589929,NA,NA,NA,"M"
"1630",2008,12,"FL",3,"Florida",18410241,NA,95145,NA,"M"
"1631",2008,13,"GA",3,"Georgia",9690277,NA,52757,NA,"M"
"1632",2008,15,"HI",4,"Hawaii",1280001,NA,3487,2451,"M"
"1633",2008,16,"ID",4,"Idaho",1526295,5905,5610,5905,"M"
"1634",2008,17,"IL",2,"Illinois",12836402,32235,32235,28352,"M"
"1635",2008,18,"IN",2,"Indiana",6386601,NA,24711,NA,"M"
"1636",2008,19,"IA",2,"Iowa",2994658,NA,NA,6840,"M"
"1637",2008,20,"KS",2,"Kansas",2795257,8553,NA,NA,"M"
"1638",2008,21,"KY",3,"Kentucky",4287259,12541,12541,12854,"M"
"1639",2008,22,"LA",3,"Louisiana",4448806,19696,19540,NA,"M"
"1640",2008,23,"ME",1,"Maine",1318133,1815,1815,1815,"M"
"1641",2008,24,"MD",3,"Maryland",5650870,NA,22507,NA,"M"
"1642",2008,25,"MA",1,"Massachusetts",6544089,NA,NA,7367,"M"
"1643",2008,26,"MI",2,"Michigan",9999456,NA,48259,NA,"M"
"1644",2008,27,"MN",2,"Minnesota",5230247,NA,7696,NA,"M"
"1645",2008,28,"MS",3,"Mississippi",2939234,NA,24019,24019,"M"
"1646",2008,29,"MO",2,"Missouri",5951844,NA,28141,NA,"M"
"1647",2008,30,"MT",4,"Montana",967717,NA,1485,NA,"M"
"1648",2008,31,"NE",2,"Nebraska",1780143,NA,3625,2900,"M"
"1649",2008,32,"NV",4,"Nevada",2612460,10959,10085,7990,"M"
"1650",2008,33,"NH",1,"New Hampshire",1320981,2000,2670,2000,"M"
"1651",2008,34,"NJ",1,"New Jersey",8657319,NA,21957,16228,"M"
"1652",2008,35,"NM",4,"New Mexico",1984179,NA,6416,5850,"M"
"1653",2008,36,"NY",1,"New York",19464482,56734,57850,54567,"M"
"1654",2008,37,"NC",3,"North Carolina",9230086,36842,37175,31994,"M"
"1655",2008,38,"ND",2,"North Dakota",640525,910,857,910,"M"
"1656",2008,39,"OH",2,"Ohio",11526691,35585,NA,NA,"M"
"1657",2008,40,"OK",3,"Oklahoma",3640241,22675,22675,22675,"M"
"1658",2008,41,"OR",4,"Oregon",3780596,NA,13221,13221,"M"
"1659",2008,42,"PA",1,"Pennsylvania",12562536,40529,40529,40529,"M"
"1660",2008,44,"RI",1,"Rhode Island",1058368,3705,3705,3916,"M"
"1661",2008,45,"SC",3,"South Carolina",4497746,NA,22435,NA,"M"
"1662",2008,46,"SD",2,"South Dakota",803047,NA,3067,NA,"M"
"1663",2008,47,"TN",3,"Tennessee",6239542,19193,18769,NA,"M"
"1664",2008,48,"TX",3,"Texas",24290611,147821,147821,151523,"M"
"1665",2008,49,"UT",4,"Utah",2724685,NA,5993,6197,"M"
"1666",2008,50,"VT",1,"Vermont",620967,1560,1292,1227,"M"
"1667",2008,51,"VA",3,"Virginia",7780691,30710,NA,NA,"M"
"1668",2008,53,"WA",4,"Washington",6566085,12530,14218,14218,"M"
"1669",2008,54,"WV",3,"West Virginia",1816352,3642,4471,3642,"M"
"1670",2008,55,"WI",2,"Wisconsin",5627257,NA,NA,16646,"M"
"1671",2008,56,"WY",4,"Wyoming",532626,1415,1320,1320,"M"
"1672",2008,60,"ST",7,"State prison total",NA,559902,1039683,640148,"M"
"1673",2008,70,"US",5,"US prison total (state+federal)",NA,559902,1039683,640148,"M"
"1674",2008,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"M"
"1675",2009,1,"AL",3,"Alabama",4707496,NA,25341,12511,"M"
"1676",2009,2,"AK",4,"Alaska",694690,2801,2895,NA,"M"
"1677",2009,4,"AZ",4,"Arizona",6587653,32873,37252,32873,"M"
"1678",2009,5,"AR",3,"Arkansas",2887331,12146,12710,12046,"M"
"1679",2009,6,"CA",4,"California",36887615,NA,146849,78611,"M"
"1680",2009,8,"CO",4,"Colorado",5015155,NA,13337,11543,"M"
"1681",2009,9,"CT",1,"Connecticut",3514826,NA,NA,NA,"M"
"1682",2009,10,"DE",3,"Delaware",884124,5099,4930,3961,"M"
"1683",2009,11,"DC",3,"District of Columbia",599975,NA,NA,NA,"M"
"1684",2009,12,"FL",3,"Florida",18509936,NA,98672,NA,"M"
"1685",2009,13,"GA",3,"Georgia",9813588,NA,53809,NA,"M"
"1686",2009,15,"HI",4,"Hawaii",1288285,NA,3327,2291,"M"
"1687",2009,16,"ID",4,"Idaho",1544465,6402,6082,6402,"M"
"1688",2009,17,"IL",2,"Illinois",12893278,32408,32408,28525,"M"
"1689",2009,18,"IN",2,"Indiana",6417276,NA,26499,NA,"M"
"1690",2009,19,"IA",2,"Iowa",3008331,NA,NA,6841,"M"
"1691",2009,20,"KS",2,"Kansas",2817430,8131,NA,NA,"M"
"1692",2009,21,"KY",3,"Kentucky",4312268,12555,12555,12868,"M"
"1693",2009,22,"LA",3,"Louisiana",4489490,18788,19491,NA,"M"
"1694",2009,23,"ME",1,"Maine",1315889,2172,1988,2172,"M"
"1695",2009,24,"MD",3,"Maryland",5688399,NA,22239,NA,"M"
"1696",2009,25,"MA",1,"Massachusetts",6592205,NA,NA,7387,"M"
"1697",2009,26,"MI",2,"Michigan",9955260,NA,48236,NA,"M"
"1698",2009,27,"MN",2,"Minnesota",5262824,NA,8434,NA,"M"
"1699",2009,28,"MS",3,"Mississippi",2949943,NA,23795,23795,"M"
"1700",2009,29,"MO",2,"Missouri",5982234,NA,28403,NA,"M"
"1701",2009,30,"MT",4,"Montana",974163,NA,1485,NA,"M"
"1702",2009,31,"NE",2,"Nebraska",1794852,NA,3625,2900,"M"
"1703",2009,32,"NV",4,"Nevada",2638588,11631,8394,9858,"M"
"1704",2009,33,"NH",1,"New Hampshire",1322181,NA,NA,2054,"M"
"1705",2009,34,"NJ",1,"New Jersey",8693723,NA,21168,15504,"M"
"1706",2009,35,"NM",4,"New Mexico",2007315,5419,6376,6013,"M"
"1707",2009,36,"NY",1,"New York",19522612,54828,55944,54110,"M"
"1708",2009,37,"NC",3,"North Carolina",9357107,NA,37175,31994,"M"
"1709",2009,38,"ND",2,"North Dakota",645903,910,857,910,"M"
"1710",2009,39,"OH",2,"Ohio",11531860,35585,NA,NA,"M"
"1711",2009,40,"OK",3,"Oklahoma",3685640,22626,22626,22626,"M"
"1712",2009,41,"OR",4,"Oregon",3823058,NA,NA,NA,"M"
"1713",2009,42,"PA",1,"Pennsylvania",12602112,41007,41007,41007,"M"
"1714",2009,44,"RI",1,"Rhode Island",1057451,3705,3705,3916,"M"
"1715",2009,45,"SC",3,"South Carolina",4554258,NA,22496,NA,"M"
"1716",2009,46,"SD",2,"South Dakota",810814,NA,3159,NA,"M"
"1717",2009,47,"TN",3,"Tennessee",6291220,19731,19302,NA,"M"
"1718",2009,48,"TX",3,"Texas",24770651,150634,146957,150634,"M"
"1719",2009,49,"UT",4,"Utah",2780871,NA,6022,6232,"M"
"1720",2009,50,"VT",1,"Vermont",621436,1439,1439,1084,"M"
"1721",2009,51,"VA",3,"Virginia",7862480,29709,NA,NA,"M"
"1722",2009,53,"WA",4,"Washington",6671597,15810,16668,16668,"M"
"1723",2009,54,"WV",3,"West Virginia",1821290,3642,4588,3642,"M"
"1724",2009,55,"WI",2,"Wisconsin",5650751,NA,NA,16438,"M"
"1725",2009,56,"WY",4,"Wyoming",544391,1415,1320,1320,"M"
"1726",2009,60,"ST",7,"State prison total",NA,531466,1053565,628736,"M"
"1727",2009,70,"US",5,"US prison total (state+federal)",NA,647537,1053565,628736,"M"
"1728",2009,99,"FE",6,"Federal BOP",NA,116071,NA,NA,"M"
"1729",2010,1,"AL",3,"Alabama",4729656,NA,NA,12703,"M"
"1730",2010,2,"AK",4,"Alaska",708862,2801,2895,NA,"M"
"1731",2010,4,"AZ",4,"Arizona",6676627,32723,38421,32723,"M"
"1732",2010,5,"AR",3,"Arkansas",2910236,12813,12813,12249,"M"
"1733",2010,6,"CA",4,"California",37266600,NA,139874,78811,"M"
"1734",2010,8,"CO",4,"Colorado",5095309,NA,13537,11646,"M"
"1735",2010,9,"CT",1,"Connecticut",3526937,NA,NA,NA,"M"
"1736",2010,10,"DE",3,"Delaware",891464,5931,4890,3961,"M"
"1737",2010,11,"DC",3,"District of Columbia",610589,NA,NA,NA,"M"
"1738",2010,12,"FL",3,"Florida",18678049,NA,97998,NA,"M"
"1739",2010,13,"GA",3,"Georgia",9908357,54176,49812,NA,"M"
"1740",2010,15,"HI",4,"Hawaii",1300086,NA,3327,2291,"M"
"1741",2010,16,"ID",4,"Idaho",1559796,6355,6037,6355,"M"
"1742",2010,17,"IL",2,"Illinois",12944410,31836,31836,27953,"M"
"1743",2010,18,"IN",2,"Indiana",6445295,NA,26891,NA,"M"
"1744",2010,19,"IA",2,"Iowa",3023081,NA,NA,6624,"M"
"1745",2010,20,"KS",2,"Kansas",2841121,8259,NA,NA,"M"
"1746",2010,21,"KY",3,"Kentucky",4339435,12541,12541,12831,"M"
"1747",2010,22,"LA",3,"Louisiana",4529426,17930,19195,NA,"M"
"1748",2010,23,"ME",1,"Maine",1312939,2172,1988,2172,"M"
"1749",2010,24,"MD",3,"Maryland",5737274,NA,22011,NA,"M"
"1750",2010,25,"MA",1,"Massachusetts",6631280,NA,NA,7437,"M"
"1751",2010,26,"MI",2,"Michigan",9931235,43193,42525,NA,"M"
"1752",2010,27,"MN",2,"Minnesota",5290447,NA,8434,NA,"M"
"1753",2010,28,"MS",3,"Mississippi",2960467,NA,24236,NA,"M"
"1754",2010,29,"MO",2,"Missouri",6011741,NA,28667,NA,"M"
"1755",2010,30,"MT",4,"Montana",980152,NA,1485,NA,"M"
"1756",2010,31,"NE",2,"Nebraska",1811072,NA,3625,2900,"M"
"1757",2010,32,"NV",4,"Nevada",2654751,NA,NA,NA,"M"
"1758",2010,33,"NH",1,"New Hampshire",1323531,NA,NA,NA,"M"
"1759",2010,34,"NJ",1,"New Jersey",8732811,NA,21618,15504,"M"
"1760",2010,35,"NM",4,"New Mexico",2033875,5557,6515,5522,"M"
"1761",2010,36,"NY",1,"New York",19577730,54510,55541,53829,"M"
"1762",2010,37,"NC",3,"North Carolina",9458888,NA,38950,33460,"M"
"1763",2010,38,"ND",2,"North Dakota",653778,910,857,910,"M"
"1764",2010,39,"OH",2,"Ohio",11532111,35309,NA,NA,"M"
"1765",2010,40,"OK",3,"Oklahoma",3724447,22845,22845,22845,"M"
"1766",2010,41,"OR",4,"Oregon",3855536,NA,NA,NA,"M"
"1767",2010,42,"PA",1,"Pennsylvania",12632780,41222,41222,41222,"M"
"1768",2010,44,"RI",1,"Rhode Island",1056870,3916,3906,3705,"M"
"1769",2010,45,"SC",3,"South Carolina",4596958,NA,22538,NA,"M"
"1770",2010,46,"SD",2,"South Dakota",820077,NA,3120,NA,"M"
"1771",2010,47,"TN",3,"Tennessee",6338112,19731,19302,NA,"M"
"1772",2010,48,"TX",3,"Texas",25213445,150411,146742,150411,"M"
"1773",2010,49,"UT",4,"Utah",2830753,NA,6022,6232,"M"
"1774",2010,50,"VT",1,"Vermont",622433,1439,1439,1084,"M"
"1775",2010,51,"VA",3,"Virginia",7952119,30381,NA,NA,"M"
"1776",2010,53,"WA",4,"Washington",6746199,15271,16542,16542,"M"
"1777",2010,54,"WV",3,"West Virginia",1825513,3801,4589,3801,"M"
"1778",2010,55,"WI",2,"Wisconsin",5668519,NA,NA,16473,"M"
"1779",2010,56,"WY",4,"Wyoming",547637,2120,2120,1960,"M"
"1780",2010,60,"ST",7,"State prison total",NA,618153,979343,591865,"M"
"1781",2010,70,"US",5,"US prison total (state+federal)",NA,735474,979343,591865,"M"
"1782",2010,99,"FE",6,"Federal BOP",NA,117321,NA,NA,"M"
"1783",2011,1,"AL",3,"Alabama",4798834,NA,NA,12511,"M"
"1784",2011,2,"AK",4,"Alaska",722038,2801,2895,NA,"M"
"1785",2011,4,"AZ",4,"Arizona",6473497,32873,37995,32873,"M"
"1786",2011,5,"AR",3,"Arkansas",2940407,12829,12829,12265,"M"
"1787",2011,6,"CA",4,"California",37641823,NA,131123,78790,"M"
"1788",2011,8,"CO",4,"Colorado",5121771,NA,13364,12365,"M"
"1789",2011,9,"CT",1,"Connecticut",3588023,NA,NA,NA,"M"
"1790",2011,10,"DE",3,"Delaware",907316,5407,4890,3961,"M"
"1791",2011,11,"DC",3,"District of Columbia",619602,NA,NA,NA,"M"
"1792",2011,12,"FL",3,"Florida",19093352,NA,103295,NA,"M"
"1793",2011,13,"GA",3,"Georgia",9801578,56324,51169,NA,"M"
"1794",2011,15,"HI",4,"Hawaii",1379252,NA,3327,2291,"M"
"1795",2011,16,"ID",4,"Idaho",1583828,6355,6037,6355,"M"
"1796",2011,17,"IL",2,"Illinois",12867291,31838,31838,27955,"M"
"1797",2011,18,"IN",2,"Indiana",6516045,NA,27820,NA,"M"
"1798",2011,19,"IA",2,"Iowa",3066054,NA,NA,7209,"M"
"1799",2011,20,"KS",2,"Kansas",2869035,8514,8260,8391,"M"
"1800",2011,21,"KY",3,"Kentucky",4369488,12101,12101,12401,"M"
"1801",2011,22,"LA",3,"Louisiana",4575184,17759,17742,NA,"M"
"1802",2011,23,"ME",1,"Maine",1328150,2172,1988,2172,"M"
"1803",2011,24,"MD",3,"Maryland",5838991,NA,22924,NA,"M"
"1804",2011,25,"MA",1,"Massachusetts",6613149,NA,NA,7417,"M"
"1805",2011,26,"MI",2,"Michigan",9881521,42312,41697,NA,"M"
"1806",2011,27,"MN",2,"Minnesota",5345668,NA,8434,NA,"M"
"1807",2011,28,"MS",3,"Mississippi",2978470,NA,24075,NA,"M"
"1808",2011,29,"MO",2,"Missouri",6009641,NA,28607,NA,"M"
"1809",2011,30,"MT",4,"Montana",997221,NA,1485,NA,"M"
"1810",2011,31,"NE",2,"Nebraska",1840538,NA,3625,2900,"M"
"1811",2011,32,"NV",4,"Nevada",2712799,NA,NA,NA,"M"
"1812",2011,33,"NH",1,"New Hampshire",1319815,NA,2275,2085,"M"
"1813",2011,34,"NJ",1,"New Jersey",8827783,NA,20730,15180,"M"
"1814",2011,35,"NM",4,"New Mexico",2080395,5538,6430,6430,"M"
"1815",2011,36,"NY",1,"New York",19498514,50408,51310,49983,"M"
"1816",2011,37,"NC",3,"North Carolina",9656754,NA,36305,31176,"M"
"1817",2011,38,"ND",2,"North Dakota",685136,910,857,910,"M"
"1818",2011,39,"OH",2,"Ohio",11543463,-2207,NA,NA,"M"
"1819",2011,40,"OK",3,"Oklahoma",3787821,16279,16279,16279,"M"
"1820",2011,41,"OR",4,"Oregon",3871728,NA,NA,12679,"M"
"1821",2011,42,"PA",1,"Pennsylvania",12744583,45603,45603,45603,"M"
"1822",2011,44,"RI",1,"Rhode Island",1053536,3556,3381,3546,"M"
"1823",2011,45,"SC",3,"South Carolina",4671422,NA,22577,NA,"M"
"1824",2011,46,"SD",2,"South Dakota",823484,NA,3091,NA,"M"
"1825",2011,47,"TN",3,"Tennessee",6397410,19378,18952,NA,"M"
"1826",2011,48,"TX",3,"Texas",25646227,152898,146913,152898,"M"
"1827",2011,49,"UT",4,"Utah",2814216,NA,6320,6530,"M"
"1828",2011,50,"VT",1,"Vermont",626979,1489,1489,1144,"M"
"1829",2011,51,"VA",3,"Virginia",8100469,29614,NA,NA,"M"
"1830",2011,53,"WA",4,"Washington",6821655,15111,15720,15720,"M"
"1831",2011,54,"WV",3,"West Virginia",1856074,3860,4660,3860,"M"
"1832",2011,55,"WI",2,"Wisconsin",5704755,NA,NA,16241,"M"
"1833",2011,56,"WY",4,"Wyoming",567224,2281,2281,1960,"M"
"1834",2011,60,"ST",7,"State prison total",NA,578210,975291,609789,"M"
"1835",2011,70,"US",5,"US prison total (state+federal)",NA,696651,975291,609789,"M"
"1836",2011,99,"FE",6,"Federal BOP",NA,118441,NA,NA,"M"
"1837",2012,1,"AL",3,"Alabama",4815564,NA,NA,12511,"M"
"1838",2012,2,"AK",4,"Alaska",730399,2801,2895,NA,"M"
"1839",2012,4,"AZ",4,"Arizona",6556629,32459,37476,32459,"M"
"1840",2012,5,"AR",3,"Arkansas",2952109,13329,13384,12785,"M"
"1841",2012,6,"CA",4,"California",37960782,NA,117371,78790,"M"
"1842",2012,8,"CO",4,"Colorado",5193721,NA,12750,11759,"M"
"1843",2012,9,"CT",1,"Connecticut",3594395,NA,NA,NA,"M"
"1844",2012,10,"DE",3,"Delaware",915188,5278,4890,3961,"M"
"1845",2012,11,"DC",3,"District of Columbia",634725,NA,NA,NA,"M"
"1846",2012,12,"FL",3,"Florida",19326230,NA,104376,NA,"M"
"1847",2012,13,"GA",3,"Georgia",9901496,56900,52111,NA,"M"
"1848",2012,15,"HI",4,"Hawaii",1394905,NA,3327,2291,"M"
"1849",2012,16,"ID",4,"Idaho",1595441,NA,6486,6656,"M"
"1850",2012,17,"IL",2,"Illinois",12884119,NA,NA,NA,"M"
"1851",2012,18,"IN",2,"Indiana",6537640,NA,27017,NA,"M"
"1852",2012,19,"IA",2,"Iowa",3076097,NA,NA,6624,"M"
"1853",2012,20,"KS",2,"Kansas",2885361,8514,8460,8391,"M"
"1854",2012,21,"KY",3,"Kentucky",4386381,11612,11851,12401,"M"
"1855",2012,22,"LA",3,"Louisiana",4600814,17523,17760,NA,"M"
"1856",2012,23,"ME",1,"Maine",1327691,2172,1988,2172,"M"
"1857",2012,24,"MD",3,"Maryland",5887072,NA,23491,NA,"M"
"1858",2012,25,"MA",1,"Massachusetts",6663158,NA,NA,7437,"M"
"1859",2012,26,"MI",2,"Michigan",9896930,42925,42197,NA,"M"
"1860",2012,27,"MN",2,"Minnesota",5376550,NA,8434,NA,"M"
"1861",2012,28,"MS",3,"Mississippi",2983767,NA,25611,NA,"M"
"1862",2012,29,"MO",2,"Missouri",6024081,NA,28662,NA,"M"
"1863",2012,30,"MT",4,"Montana",1003754,1689,NA,NA,"M"
"1864",2012,31,"NE",2,"Nebraska",1853323,NA,3625,2900,"M"
"1865",2012,32,"NV",4,"Nevada",2744566,NA,NA,NA,"M"
"1866",2012,33,"NH",1,"New Hampshire",1323962,NA,2401,2085,"M"
"1867",2012,34,"NJ",1,"New Jersey",8845483,19476,20275,21727,"M"
"1868",2012,35,"NM",4,"New Mexico",2087549,5538,6431,6431,"M"
"1869",2012,36,"NY",1,"New York",19574549,50258,51160,49839,"M"
"1870",2012,37,"NC",3,"North Carolina",9749123,NA,33791,28879,"M"
"1871",2012,38,"ND",2,"North Dakota",701116,910,857,910,"M"
"1872",2012,39,"OH",2,"Ohio",11548369,24346,NA,NA,"M"
"1873",2012,40,"OK",3,"Oklahoma",3818600,15973,NA,NA,"M"
"1874",2012,41,"OR",4,"Oregon",3899118,NA,NA,12679,"M"
"1875",2012,42,"PA",1,"Pennsylvania",12766827,45784,45784,45784,"M"
"1876",2012,44,"RI",1,"Rhode Island",1054601,3676,3501,3660,"M"
"1877",2012,45,"SC",3,"South Carolina",4717112,NA,22217,NA,"M"
"1878",2012,46,"SD",2,"South Dakota",833496,NA,3241,NA,"M"
"1879",2012,47,"TN",3,"Tennessee",6451281,19503,19007,NA,"M"
"1880",2012,48,"TX",3,"Texas",26089620,153121,147152,153121,"M"
"1881",2012,49,"UT",4,"Utah",2853467,NA,6389,6599,"M"
"1882",2012,50,"VT",1,"Vermont",626063,1503,1503,1144,"M"
"1883",2012,51,"VA",3,"Virginia",8185229,28172,NA,NA,"M"
"1884",2012,53,"WA",4,"Washington",6892876,15263,14884,NA,"M"
"1885",2012,54,"WV",3,"West Virginia",1856764,4038,4838,4038,"M"
"1886",2012,55,"WI",2,"Wisconsin",5719855,NA,NA,16169,"M"
"1887",2012,56,"WY",4,"Wyoming",576270,2006,2006,2111,"M"
"1888",2012,60,"ST",7,"State prison total",NA,595548,910661,554022,"M"
"1889",2012,70,"US",5,"US prison total (state+federal)",NA,714892,910661,554022,"M"
"1890",2012,99,"FE",6,"Federal BOP",NA,119344,NA,NA,"M"
"1891",2013,1,"AL",3,"Alabama",4830460,NA,NA,12426,"M"
"1892",2013,2,"AK",4,"Alaska",737045,2801,2895,NA,"M"
"1893",2013,4,"AZ",4,"Arizona",6634999,32459,37731,32459,"M"
"1894",2013,5,"AR",3,"Arkansas",2959549,13346,13401,12800,"M"
"1895",2013,6,"CA",4,"California",38280824,NA,119120,82249,"M"
"1896",2013,8,"CO",4,"Colorado",5270482,NA,12625,12988,"M"
"1897",2013,9,"CT",1,"Connecticut",3594915,NA,NA,NA,"M"
"1898",2013,10,"DE",3,"Delaware",923638,5354,4890,3961,"M"
"1899",2013,11,"DC",3,"District of Columbia",650431,NA,NA,NA,"M"
"1900",2013,12,"FL",3,"Florida",19563166,NA,105783,NA,"M"
"1901",2013,13,"GA",3,"Georgia",9973326,56101,50408,NA,"M"
"1902",2013,15,"HI",4,"Hawaii",1408453,NA,3327,2291,"M"
"1903",2013,16,"ID",4,"Idaho",1611530,NA,6157,6224,"M"
"1904",2013,17,"IL",2,"Illinois",12898269,30287,30287,26428,"M"
"1905",2013,18,"IN",2,"Indiana",6568367,NA,28032,NA,"M"
"1906",2013,19,"IA",2,"Iowa",3093078,NA,NA,6624,"M"
"1907",2013,20,"KS",2,"Kansas",2893510,8514,8460,8391,"M"
"1908",2013,21,"KY",3,"Kentucky",4404817,10854,11701,12451,"M"
"1909",2013,22,"LA",3,"Louisiana",4624577,16950,14433,15593,"M"
"1910",2013,23,"ME",1,"Maine",1328196,2172,1988,2172,"M"
"1911",2013,24,"MD",3,"Maryland",5923704,NA,22394,NA,"M"
"1912",2013,25,"MA",1,"Massachusetts",6713944,NA,NA,7437,"M"
"1913",2013,26,"MI",2,"Michigan",9913349,42687,41883,NA,"M"
"1914",2013,27,"MN",2,"Minnesota",5413693,NA,8434,NA,"M"
"1915",2013,28,"MS",3,"Mississippi",2988797,NA,25611,NA,"M"
"1916",2013,29,"MO",2,"Missouri",6040658,NA,28844,NA,"M"
"1917",2013,30,"MT",4,"Montana",1013564,1485,NA,NA,"M"
"1918",2013,31,"NE",2,"Nebraska",1865414,NA,3625,2900,"M"
"1919",2013,32,"NV",4,"Nevada",2776972,NA,NA,NA,"M"
"1920",2013,33,"NH",1,"New Hampshire",1326408,NA,2450,2085,"M"
"1921",2013,34,"NJ",1,"New Jersey",8858362,18711,20114,21900,"M"
"1922",2013,35,"NM",4,"New Mexico",2092792,5853,6772,6772,"M"
"1923",2013,36,"NY",1,"New York",19628043,50311,50864,49904,"M"
"1924",2013,37,"NC",3,"North Carolina",9843599,NA,36327,31190,"M"
"1925",2013,38,"ND",2,"North Dakota",721999,NA,NA,NA,"M"
"1926",2013,39,"OH",2,"Ohio",11576576,27939,NA,NA,"M"
"1927",2013,40,"OK",3,"Oklahoma",3853205,16279,16279,16279,"M"
"1928",2013,41,"OR",4,"Oregon",3922908,NA,NA,NA,"M"
"1929",2013,42,"PA",1,"Pennsylvania",12776621,45050,45050,45050,"M"
"1930",2013,44,"RI",1,"Rhode Island",1055122,3676,3501,3660,"M"
"1931",2013,45,"SC",3,"South Carolina",4764153,NA,21994,NA,"M"
"1932",2013,46,"SD",2,"South Dakota",842270,NA,3211,NA,"M"
"1933",2013,47,"TN",3,"Tennessee",6493432,20692,19987,NA,"M"
"1934",2013,48,"TX",3,"Texas",26489464,149352,143537,149352,"M"
"1935",2013,49,"UT",4,"Utah",2897927,NA,6516,6726,"M"
"1936",2013,50,"VT",1,"Vermont",626212,1503,1503,1144,"M"
"1937",2013,51,"VA",3,"Virginia",8253053,29118,NA,NA,"M"
"1938",2013,53,"WA",4,"Washington",6962906,15555,15424,NA,"M"
"1939",2013,54,"WV",3,"West Virginia",1853873,4426,5226,4426,"M"
"1940",2013,55,"WI",2,"Wisconsin",5736952,NA,21643,16157,"M"
"1941",2013,56,"WY",4,"Wyoming",582123,2006,2006,2111,"M"
"1942",2013,60,"ST",7,"State prison total",NA,620777,975544,600635,"M"
"1943",2013,70,"US",5,"US prison total (state+federal)",NA,741069,975544,600635,"M"
"1944",2013,99,"FE",6,"Federal BOP",NA,120292,NA,NA,"M"
"1945",2014,1,"AL",3,"Alabama",4842481,NA,NA,12554,"M"
"1946",2014,2,"AK",4,"Alaska",736307,NA,NA,NA,"M"
"1947",2014,4,"AZ",4,"Arizona",6733840,33459,38667,33459,"M"
"1948",2014,5,"AR",3,"Arkansas",2967726,14360,14339,14439,"M"
"1949",2014,6,"CA",4,"California",38625139,NA,121554,83382,"M"
"1950",2014,8,"CO",4,"Colorado",5351218,NA,13026,13026,"M"
"1951",2014,9,"CT",1,"Connecticut",3594783,NA,NA,NA,"M"
"1952",2014,10,"DE",3,"Delaware",932596,5257,4890,3961,"M"
"1953",2014,11,"DC",3,"District of Columbia",662513,NA,NA,NA,"M"
"1954",2014,12,"FL",3,"Florida",19860330,NA,101021,NA,"M"
"1955",2014,13,"GA",3,"Georgia",10069001,55098,49167,NA,"M"
"1956",2014,15,"HI",4,"Hawaii",1414862,NA,NA,NA,"M"
"1957",2014,16,"ID",4,"Idaho",1631479,6224,NA,NA,"M"
"1958",2014,17,"IL",2,"Illinois",12888962,30308,30308,26449,"M"
"1959",2014,18,"IN",2,"Indiana",6593533,NA,27649,NA,"M"
"1960",2014,19,"IA",2,"Iowa",3109504,6498,6498,6498,"M"
"1961",2014,20,"KS",2,"Kansas",2900896,8514,8460,8391,"M"
"1962",2014,21,"KY",3,"Kentucky",4414483,10832,10229,10519,"M"
"1963",2014,22,"LA",3,"Louisiana",4644204,16950,14588,15593,"M"
"1964",2014,23,"ME",1,"Maine",1330760,2172,1988,2172,"M"
"1965",2014,24,"MD",3,"Maryland",5958165,NA,22394,NA,"M"
"1966",2014,25,"MA",1,"Massachusetts",6763652,NA,NA,7437,"M"
"1967",2014,26,"MI",2,"Michigan",9930589,42695,41753,NA,"M"
"1968",2014,27,"MN",2,"Minnesota",5451522,NA,8804,NA,"M"
"1969",2014,28,"MS",3,"Mississippi",2990623,NA,NA,NA,"M"
"1970",2014,29,"MO",2,"Missouri",6056293,NA,28773,NA,"M"
"1971",2014,30,"MT",4,"Montana",1021891,1485,NA,NA,"M"
"1972",2014,31,"NE",2,"Nebraska",1879522,NA,3750,3000,"M"
"1973",2014,32,"NV",4,"Nevada",2819012,NA,NA,NA,"M"
"1974",2014,33,"NH",1,"New Hampshire",1333223,NA,2538,2085,"M"
"1975",2014,34,"NJ",1,"New Jersey",8866780,17806,19113,22105,"M"
"1976",2014,35,"NM",4,"New Mexico",2090342,6104,6962,6962,"M"
"1977",2014,36,"NY",1,"New York",19656330,48940,49328,48538,"M"
"1978",2014,37,"NC",3,"North Carolina",9933944,NA,40861,35001,"M"
"1979",2014,38,"ND",2,"North Dakota",737382,1353,1353,1353,"M"
"1980",2014,39,"OH",2,"Ohio",11602973,31642,NA,NA,"M"
"1981",2014,40,"OK",3,"Oklahoma",3878367,14532,16241,14532,"M"
"1982",2014,41,"OR",4,"Oregon",3964106,NA,NA,13744,"M"
"1983",2014,42,"PA",1,"Pennsylvania",12789101,45188,45188,45188,"M"
"1984",2014,44,"RI",1,"Rhode Island",1056017,3676,3501,3660,"M"
"1985",2014,45,"SC",3,"South Carolina",4823793,NA,21551,NA,"M"
"1986",2014,46,"SD",2,"South Dakota",849088,NA,3173,NA,"M"
