"","YEAR","STATE","REGION","state_name","Population","JURTOT","PVIN","PVOTH","PVINCL","LF","LFINCL","LFCROWD","LFCRINC","FED","OTHST","FACINCL","FACROWD","gender"
"1905",2013,"IN",2,"Indiana",6568367,27078,4321,0,1,1210,1,NA,NA,40,132,1,NA,"M"
"1906",2013,"IA",2,"Iowa",3093078,7983,0,0,NA,0,NA,NA,NA,0,20,1,NA,"M"
"1907",2013,"KS",2,"Kansas",2893510,9026,86,5,1,3,NA,NA,NA,0,86,1,NA,"M"
"1908",2013,"KY",3,"Kentucky",4404817,18717,0,0,1,7212,1,NA,NA,0,14,1,NA,"M"
"1909",2013,"LA",3,"Louisiana",4624577,37071,3158,0,1,19379,1,NA,NA,0,0,1,NA,"M"
"1910",2013,"ME",1,"Maine",1328196,2013,0,0,NA,61,1,NA,NA,19,13,1,NA,"M"
"1911",2013,"MD",3,"Maryland",5923704,20410,29,0,1,127,1,NA,NA,17,56,1,NA,"M"
"1912",2013,"MA",1,"Massachusetts",6713944,10143,0,0,NA,314,1,NA,NA,6,77,1,NA,"M"
"1913",2013,"MI",2,"Michigan",9913349,41700,0,0,NA,55,1,NA,NA,0,0,2,NA,"M"
"1914",2013,"MN",2,"Minnesota",5413693,9566,0,0,NA,909,1,NA,NA,34,111,1,NA,"M"
"1915",2013,"MS",3,"Mississippi",2988797,20352,4394,0,1,5950,1,NA,NA,0,0,2,NA,"M"
"1916",2013,"MO",2,"Missouri",6040658,28755,0,0,NA,0,NA,NA,NA,313,46,1,NA,"M"
"1917",2013,"MT",4,"Montana",1013564,3230,1250,0,1,491,1,NA,NA,7,31,1,NA,"M"
"1918",2013,"NE",2,"Nebraska",1865414,4656,0,0,NA,43,1,NA,NA,8,20,1,NA,"M"
"1919",2013,"NV",4,"Nevada",2776972,11971,0,0,NA,245,1,NA,NA,0,0,1,NA,"M"
"1920",2013,"NH",1,"New Hampshire",1326408,2781,0,0,NA,8,1,NA,NA,20,158,1,NA,"M"
"1921",2013,"NJ",1,"New Jersey",8858362,21427,2475,0,1,108,1,NA,NA,4,75,1,NA,"M"
"1922",2013,"NM",4,"New Mexico",2092792,6276,2331,0,1,0,NA,NA,NA,0,81,2,NA,"M"
"1923",2013,"NY",1,"New York",19628043,51193,0,0,NA,10,NA,NA,NA,0,0,1,NA,"M"
"1924",2013,"NC",3,"North Carolina",9843599,34430,0,0,1,0,NA,NA,NA,0,0,NA,NA,"M"
"1925",2013,"ND",2,"North Dakota",721999,1419,162,0,NA,8,1,NA,NA,12,12,1,NA,"M"
"1926",2013,"OH",2,"Ohio",11576576,47579,5359,0,1,0,NA,NA,NA,8,24,1,NA,"M"
"1927",2013,"OK",3,"Oklahoma",3853205,24769,6757,0,1,2302,2,NA,NA,1,96,1,NA,"M"
"1928",2013,"OR",4,"Oregon",3922908,14212,0,0,NA,5,NA,NA,NA,75,66,2,NA,"M"
"1929",2013,"PA",1,"Pennsylvania",12776621,48760,432,0,1,802,1,NA,NA,8,2,1,NA,"M"
"1930",2013,"RI",1,"Rhode Island",1055122,3169,0,0,NA,0,NA,NA,NA,0,68,1,NA,"M"
"1931",2013,"SC",3,"South Carolina",4764153,20669,12,0,1,357,1,NA,NA,65,105,1,NA,"M"
"1932",2013,"SD",2,"South Dakota",842270,3240,0,0,1,10,1,NA,NA,20,47,1,NA,"M"
"1933",2013,"TN",3,"Tennessee",6493432,26069,5103,0,1,6799,1,NA,NA,0,0,1,NA,"M"
"1934",2013,"TX",3,"Texas",26489464,154450,13439,0,1,11181,1,NA,NA,0,0,NA,NA,"M"
"1935",2013,"UT",4,"Utah",2897927,6415,0,0,NA,1508,1,NA,NA,42,47,1,NA,"M"
"1936",2013,"VT",1,"Vermont",626212,1924,0,499,1,0,NA,NA,NA,0,0,1,NA,"M"
"1937",2013,"VA",3,"Virginia",8253053,34133,1554,0,1,6550,1,NA,NA,0,91,1,NA,"M"
"1938",2013,"WA",4,"Washington",6962906,16535,0,0,NA,144,1,NA,NA,7,51,1,NA,"M"
"1939",2013,"WV",3,"West Virginia",1853873,6016,0,0,NA,814,1,NA,NA,0,0,1,NA,"M"
"1940",2013,"WI",2,"Wisconsin",5736952,21232,0,0,NA,9,1,NA,NA,12,38,1,NA,"M"
"1941",2013,"WY",4,"Wyoming",582123,2050,238,0,1,16,1,NA,NA,0,25,1,NA,"M"
"1942",2013,"ST",7,"State prison total",NA,1263895,84835,2164,NA,77602,NA,NA,NA,1467,3166,NA,NA,"M"
"1943",2013,"US",5,"US prison total (state+federal)",NA,1465592,76825,49636,NA,78280,NA,NA,NA,1467,3166,NA,NA,"M"
"1944",2013,"FE",6,"Federal BOP",NA,201697,0,39462,1,678,1,NA,NA,0,0,NA,NA,"M"
"1945",2014,"AL",3,"Alabama",4842481,29182,361,0,1,1485,1,NA,NA,119,207,1,NA,"M"
"1946",2014,"AK",4,"Alaska",736307,5091,508,0,1,34,NA,NA,NA,9,3,NA,NA,"M"
"1947",2014,"AZ",4,"Arizona",6733840,38295,6955,0,1,0,NA,NA,NA,0,117,2,NA,"M"
"1948",2014,"AR",3,"Arkansas",2967726,16476,0,0,NA,2432,1,NA,NA,0,23,1,NA,"M"
"1949",2014,"CA",4,"California",38625139,129703,2069,0,1,0,NA,NA,NA,361,NA,1,NA,"M"
"1950",2014,"CO",4,"Colorado",5351218,18738,3782,0,1,113,1,NA,NA,0,0,NA,NA,"M"
"1951",2014,"CT",1,"Connecticut",3594783,15510,583,0,1,0,NA,NA,NA,1,73,1,NA,"M"
"1952",2014,"DE",3,"Delaware",932596,6361,NA,NA,NA,NA,NA,NA,NA,0,16,1,NA,"M"
"1953",2014,"DC",3,"District of Columbia",662513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M"
"1954",2014,"FL",3,"Florida",19860330,95567,10530,NA,1,1044,1,NA,NA,NA,853,1,NA,"M"
"1955",2014,"GA",3,"Georgia",10069001,49438,7901,NA,1,4946,1,NA,NA,NA,NA,NA,NA,"M"
"1956",2014,"HI",4,"Hawaii",1414862,5198,0,1399,1,NA,NA,NA,NA,207,42,1,NA,"M"
"1957",2014,"ID",4,"Idaho",1631479,7080,410,229,1,349,1,NA,NA,74,0,1,NA,"M"
"1958",2014,"IL",2,"Illinois",12888962,45390,NA,NA,NA,0,NA,NA,NA,5,38,1,NA,"M"
"1959",2014,"IN",2,"Indiana",6593533,26396,4301,0,1,1023,1,NA,NA,58,148,1,NA,"M"
"1960",2014,"IA",2,"Iowa",3109504,8086,0,0,NA,0,NA,NA,NA,0,29,1,NA,"M"
"1961",2014,"KS",2,"Kansas",2900896,9083,0,0,1,90,1,NA,NA,32,81,NA,NA,"M"
"1962",2014,"KY",3,"Kentucky",4414483,19084,0,0,NA,7728,NA,NA,NA,0,12,1,NA,"M"
"1963",2014,"LA",3,"Louisiana",4644204,35955,3142,0,1,18349,1,NA,NA,0,0,NA,NA,"M"
"1964",2014,"ME",1,"Maine",1330760,2063,0,0,NA,22,1,NA,NA,14,14,1,NA,"M"
"1965",2014,"MD",3,"Maryland",5958165,20100,30,0,1,89,1,NA,NA,17,55,1,NA,"M"
"1966",2014,"MA",1,"Massachusetts",6763652,9985,NA,NA,NA,267,1,NA,NA,6,80,1,NA,"M"
"1967",2014,"MI",2,"Michigan",9930589,41267,0,0,NA,31,2,NA,NA,0,0,NA,NA,"M"
"1968",2014,"MN",2,"Minnesota",5451522,9901,0,0,NA,929,1,NA,NA,124,224,1,NA,"M"
"1969",2014,"MS",3,"Mississippi",2990623,17448,4114,0,1,5190,1,NA,NA,0,0,NA,NA,"M"
"1970",2014,"MO",2,"Missouri",6056293,28836,0,0,NA,0,NA,NA,NA,346,38,1,NA,"M"
"1971",2014,"MT",4,"Montana",1021891,3311,1266,0,1,502,1,NA,NA,7,40,1,NA,"M"
"1972",2014,"NE",2,"Nebraska",1879522,5001,0,0,NA,205,1,NA,NA,4,16,1,NA,"M"
"1973",2014,"NV",4,"Nevada",2819012,11452,0,0,NA,76,1,NA,NA,0,0,NA,NA,"M"
"1974",2014,"NH",1,"New Hampshire",1333223,2715,NA,NA,NA,6,1,NA,NA,22,141,1,NA,"M"
"1975",2014,"NJ",1,"New Jersey",8866780,20571,2533,0,1,105,1,NA,NA,3,79,1,NA,"M"
"1976",2014,"NM",4,"New Mexico",2090342,6348,2401,0,1,0,NA,NA,NA,0,73,2,NA,"M"
"1977",2014,"NY",1,"New York",19656330,50192,0,0,NA,7,1,NA,NA,0,0,NA,NA,"M"
"1978",2014,"NC",3,"North Carolina",9933944,34455,0,0,1,0,NA,NA,NA,0,0,NA,NA,"M"
"1979",2014,"ND",2,"North Dakota",737382,1514,167,0,1,10,1,NA,NA,11,11,1,NA,"M"
"1980",2014,"OH",2,"Ohio",11602973,47311,5253,0,1,0,NA,NA,NA,8,24,1,NA,"M"
"1981",2014,"OK",3,"Oklahoma",3878367,24799,7046,NA,1,1016,1,NA,NA,1,79,1,NA,"M"
"1982",2014,"OR",4,"Oregon",3964106,13799,0,0,NA,0,NA,NA,NA,72,70,1,NA,"M"
"1983",2014,"PA",1,"Pennsylvania",12789101,47936,500,0,1,852,1,NA,NA,8,2,1,NA,"M"
"1984",2014,"RI",1,"Rhode Island",1056017,3201,NA,NA,NA,NA,NA,NA,NA,NA,75,1,NA,"M"
"1985",2014,"SC",3,"South Carolina",4823793,20032,10,0,1,293,1,NA,NA,68,96,1,NA,"M"
"1986",2014,"SD",2,"South Dakota",849088,3199,0,0,1,24,1,NA,NA,20,49,1,NA,"M"
"1987",2014,"TN",3,"Tennessee",6540826,26160,5116,0,1,6840,1,NA,NA,0,0,NA,NA,"M"
"1988",2014,"TX",3,"Texas",26977142,151717,13275,0,1,9918,1,NA,NA,0,0,NA,NA,"M"
"1989",2014,"UT",4,"Utah",2937399,6369,0,0,NA,1557,1,NA,NA,35,50,1,NA,"M"
"1990",2014,"VT",1,"Vermont",625218,1823,0,431,1,0,NA,NA,NA,0,0,NA,NA,"M"
"1991",2014,"VA",3,"Virginia",8312076,34529,1570,NA,1,6859,1,NA,NA,0,112,1,NA,"M"
"1992",2014,"WA",4,"Washington",7052439,16666,0,0,NA,149,1,NA,NA,7,46,1,NA,"M"
"1993",2014,"WV",3,"West Virginia",1849467,6065,0,0,NA,782,1,NA,NA,0,0,NA,NA,"M"
"1994",2014,"WI",2,"Wisconsin",5751974,21219,NA,NA,NA,7,1,NA,NA,12,43,1,NA,"M"
"1995",2014,"WY",4,"Wyoming",582548,2106,231,0,1,9,1,NA,NA,1,27,1,NA,"M"
"1996",2014,"ST",7,"State prison total",NA,1252723,84054,2059,NA,73338,NA,NA,NA,1652,3086,NA,NA,"M"
"1997",2014,"US",5,"US prison total (state+federal)",NA,1449291,75873,48491,NA,74157,NA,NA,NA,1652,3086,NA,NA,"M"
"1998",2014,"FE",6,"Federal BOP",NA,196568,NA,38251,1,819,1,NA,NA,NA,NA,NA,NA,"M"
"1999",2015,"AL",3,"Alabama",4853160,28220,325,0,1,1557,1,NA,NA,113,196,1,NA,"M"
"2000",2015,"AK",4,"Alaska",737547,4761,500,0,1,44,1,NA,NA,9,5,1,NA,"M"
"2001",2015,"AZ",4,"Arizona",6833596,38738,6471,0,1,439,1,NA,NA,0,74,2,NA,"M"
"2002",2015,"AR",3,"Arkansas",2978407,16305,0,0,NA,1873,1,NA,NA,0,359,1,NA,"M"
"2003",2015,"CA",4,"California",38953142,123808,1928,0,1,0,NA,NA,NA,492,NA,1,NA,"M"
"2004",2015,"CO",4,"Colorado",5452107,18199,3987,0,1,71,1,NA,NA,6,117,2,NA,"M"
"2005",2015,"CT",1,"Connecticut",3587509,14695,474,0,1,0,NA,NA,NA,2,71,1,NA,"M"
"2006",2015,"DE",3,"Delaware",941413,6117,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"M"
"2007",2015,"DC",3,"District of Columbia",675254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M"
"2008",2015,"FL",3,"Florida",20224249,94481,10639,NA,1,993,1,NA,NA,NA,831,1,NA,"M"
"2009",2015,"GA",3,"Georgia",10181111,48578,7953,NA,1,4902,1,NA,NA,NA,NA,NA,NA,"M"
"2010",2015,"HI",4,"Hawaii",1422484,5177,0,1317,1,NA,NA,NA,NA,204,43,1,NA,"M"
"2011",2015,"ID",4,"Idaho",1651523,7068,372,173,1,591,1,NA,NA,0,0,NA,NA,"M"
"2012",2015,"IL",2,"Illinois",12864342,43565,NA,NA,NA,0,NA,NA,NA,7,36,1,NA,"M"
"2013",2015,"IN",2,"Indiana",6608296,24815,4119,0,1,505,1,NA,NA,57,145,1,NA,"M"
"2014",2015,"IA",2,"Iowa",3121460,8041,0,0,NA,0,NA,NA,NA,0,22,1,NA,"M"
"2015",2015,"KS",2,"Kansas",2909502,9018,0,0,1,76,1,NA,NA,35,80,1,NA,"M"
"2016",2015,"KY",3,"Kentucky",4425999,19114,0,0,2,8049,1,NA,NA,0,4,2,NA,"M"
"2017",2015,"LA",3,"Louisiana",4664851,34331,3152,0,1,16825,1,NA,NA,0,0,NA,NA,"M"
"2018",2015,"ME",1,"Maine",1328484,2072,0,0,NA,20,1,NA,NA,20,37,1,NA,"M"
"2019",2015,"MD",3,"Maryland",5986717,19849,30,0,1,153,2,NA,NA,18,89,1,NA,"M"
"2020",2015,"MA",1,"Massachusetts",6795891,9268,NA,NA,NA,404,1,NA,NA,3,86,1,NA,"M"
"2021",2015,"MI",2,"Michigan",9932573,40355,0,0,1,295,1,NA,NA,0,0,NA,NA,"M"
"2022",2015,"MN",2,"Minnesota",5482503,10027,0,0,NA,1112,1,NA,NA,194,213,1,NA,"M"
"2023",2015,"MS",3,"Mississippi",2988693,17595,3946,0,1,4605,1,NA,NA,0,0,NA,NA,"M"
"2024",2015,"MO",2,"Missouri",6071745,29063,0,0,1,0,NA,NA,NA,308,38,1,NA,"M"
"2025",2015,"MT",4,"Montana",1030503,3295,1333,0,1,467,1,NA,NA,7,36,1,NA,"M"
"2026",2015,"NE",2,"Nebraska",1891507,4943,0,0,NA,217,1,NA,NA,4,26,1,NA,"M"
"2027",2015,"NV",4,"Nevada",2868666,11905,0,0,1,79,NA,NA,NA,0,0,NA,NA,"M"
"2028",2015,"NH",1,"New Hampshire",1336294,2661,NA,NA,2,21,1,NA,NA,25,113,1,NA,"M"
"2029",2015,"NJ",1,"New Jersey",8870869,19581,2676,0,1,99,1,NA,NA,4,78,1,NA,"M"
"2030",2015,"NM",4,"New Mexico",2090211,6398,2321,0,1,0,NA,NA,NA,0,65,2,NA,"M"
"2031",2015,"NY",1,"New York",19661411,49373,0,0,1,6,1,NA,NA,0,0,NA,NA,"M"
"2032",2015,"NC",3,"North Carolina",10033079,33928,0,0,1,0,NA,NA,NA,0,0,NA,NA,"M"
"2033",2015,"ND",2,"North Dakota",754022,1587,219,0,1,35,1,NA,NA,11,12,1,NA,"M"
"2034",2015,"OH",2,"Ohio",11617850,47803,5837,0,1,0,NA,NA,NA,10,23,1,NA,"M"
"2035",2015,"OK",3,"Oklahoma",3909831,25489,7102,NA,1,1104,1,NA,NA,1,78,1,NA,"M"
"2036",2015,"OR",4,"Oregon",4016918,13938,0,0,NA,0,NA,NA,NA,73,71,1,NA,"M"
"2037",2015,"PA",1,"Pennsylvania",12785759,47039,480,0,1,953,1,NA,NA,7,2,1,NA,"M"
"2038",2015,"RI",1,"Rhode Island",1056173,3102,NA,NA,2,NA,NA,NA,NA,NA,82,1,NA,"M"
"2039",2015,"SC",3,"South Carolina",4892253,19574,10,0,1,323,1,NA,NA,59,93,1,NA,"M"
"2040",2015,"SD",2,"South Dakota",853933,3148,0,0,1,1,1,NA,NA,15,45,1,NA,"M"
"2041",2015,"TN",3,"Tennessee",6590808,25532,5172,0,1,7279,1,NA,NA,0,0,NA,NA,"M"
"2042",2015,"TX",3,"Texas",27486814,149501,12748,0,1,9741,1,NA,NA,0,0,NA,NA,"M"
"2043",2015,"UT",4,"Utah",2982497,5980,0,0,NA,1529,1,NA,NA,38,53,1,NA,"M"
"2044",2015,"VT",1,"Vermont",625197,1600,0,241,1,0,NA,NA,NA,0,0,NA,NA,"M"
"2045",2015,"VA",3,"Virginia",8362907,35167,1568,NA,1,7062,1,NA,NA,0,119,1,NA,"M"
"2046",2015,"WA",4,"Washington",7163543,16829,0,0,NA,149,1,NA,NA,7,47,1,NA,"M"
"2047",2015,"WV",3,"West Virginia",1841996,6253,0,0,NA,934,1,NA,NA,0,0,NA,NA,"M"
"2048",2015,"WI",2,"Wisconsin",5761406,21567,NA,NA,2,27,1,NA,NA,25,40,1,NA,"M"
"2049",2015,"WY",4,"Wyoming",585668,2157,246,0,1,13,1,NA,NA,2,31,1,NA,"M"
"2050",2015,"ST",7,"State prison total",NA,1231610,83608,1731,NA,72553,NA,NA,NA,1756,3475,NA,NA,"M"
"2051",2015,"US",5,"US prison total (state+federal)",NA,1415112,83608,35084,NA,73236,NA,NA,NA,1756,3475,NA,NA,"M"
"2052",2015,"FE",6,"Federal BOP",NA,183502,0,33353,1,683,1,NA,NA,0,0,NA,NA,"M"
"2053",2016,"AL",3,"Alabama",4864745,26506,323,0,1,1223,1,NA,NA,122,206,1,NA,"M"
"2054",2016,"AK",4,"Alaska",741504,4024,456,0,1,33,2,NA,NA,10,3,1,NA,"M"
"2055",2016,"AZ",4,"Arizona",6945452,38323,8285,0,1,0,NA,NA,NA,0,70,2,NA,"M"
"2056",2016,"AR",3,"Arkansas",2990410,16161,0,0,NA,1324,NA,NA,NA,0,357,1,NA,"M"
"2057",2016,"CA",4,"California",39209127,124487,2022,4694,1,1651,1,NA,NA,76,169,1,NA,"M"
"2058",2016,"CO",4,"Colorado",5540921,18078,3564,0,1,310,1,NA,NA,9,106,2,NA,"M"
"2059",2016,"CT",1,"Connecticut",3578674,13892,443,0,1,0,NA,NA,NA,3,69,1,NA,"M"
"2060",2016,"DE",3,"Delaware",949216,6047,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,"M"
"2061",2016,"DC",3,"District of Columbia",686575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M"
"2062",2016,"FL",3,"Florida",20629982,93111,10312,NA,1,1087,1,NA,NA,NA,770,1,NA,"M"
"2063",2016,"GA",3,"Georgia",10304763,49839,7973,NA,1,5066,1,NA,NA,NA,NA,NA,NA,"M"
"2064",2016,"HI",4,"Hawaii",1428105,4934,0,1382,1,NA,NA,NA,NA,153,0,1,NA,"M"
"2065",2016,"ID",4,"Idaho",1682930,7239,420,0,1,587,1,NA,NA,117,106,1,NA,"M"
"2066",2016,"IL",2,"Illinois",12826895,41044,NA,NA,2,NA,2,NA,NA,4,36,2,NA,"M"
"2067",2016,"IN",2,"Indiana",6633344,23341,3858,0,1,335,1,NA,NA,78,140,1,NA,"M"
"2068",2016,"IA",2,"Iowa",3131785,8210,0,0,1,0,NA,NA,NA,0,20,1,NA,"M"
"2069",2016,"KS",2,"Kansas",2911263,9051,0,0,1,76,1,NA,NA,29,78,1,NA,"M"
"2070",2016,"KY",3,"Kentucky",4438229,20080,NA,NA,NA,9118,1,NA,NA,0,3,2,NA,"M"
"2071",2016,"LA",3,"Louisiana",4678215,33701,0,0,NA,19284,1,NA,NA,NA,NA,NA,NA,"M"
"2072",2016,"ME",1,"Maine",1331370,2169,0,0,NA,11,1,NA,NA,26,33,1,NA,"M"
"2073",2016,"MD",3,"Maryland",6004692,19172,25,0,1,85,1,NA,NA,18,92,1,NA,"M"
"2074",2016,"MA",1,"Massachusetts",6826022,8820,NA,NA,NA,350,1,NA,NA,4,89,1,NA,"M"
"2075",2016,"MI",2,"Michigan",9951890,38880,0,0,1,0,NA,NA,NA,0,0,NA,NA,"M"
"2076",2016,"MN",2,"Minnesota",5523409,9818,0,0,1,909,1,NA,NA,238,193,1,NA,"M"
"2077",2016,"MS",3,"Mississippi",2988298,17823,3078,0,1,4751,1,NA,NA,0,0,NA,NA,"M"
"2078",2016,"MO",2,"Missouri",6087203,29124,0,0,1,0,NA,NA,NA,318,35,1,NA,"M"
"2079",2016,"MT",4,"Montana",1040863,3405,1301,0,1,574,1,NA,NA,14,45,1,NA,"M"
"2080",2016,"NE",2,"Nebraska",1905924,4878,0,0,1,144,1,NA,NA,2,19,1,NA,"M"
"2081",2016,"NV",4,"Nevada",2919772,12490,0,0,NA,87,2,NA,NA,0,0,NA,NA,"M"
"2082",2016,"NH",1,"New Hampshire",1342373,2591,NA,NA,NA,17,1,NA,NA,20,105,1,NA,"M"
"2083",2016,"NJ",1,"New Jersey",8874516,18952,2542,0,1,81,1,NA,NA,6,87,1,NA,"M"
"2084",2016,"NM",4,"New Mexico",2092789,6344,2390,0,1,0,NA,NA,NA,0,64,1,NA,"M"
"2085",2016,"NY",1,"New York",19641589,48442,0,0,1,9,1,NA,NA,0,0,NA,NA,"M"
"2086",2016,"NC",3,"North Carolina",10156679,32985,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,"M"
"2087",2016,"ND",2,"North Dakota",754353,1578,165,0,1,13,1,NA,NA,10,11,1,NA,"M"
"2088",2016,"OH",2,"Ohio",11635003,47581,5927,0,1,0,NA,NA,NA,13,24,1,NA,"M"
"2089",2016,"OK",3,"Oklahoma",3926769,23834,6865,NA,1,245,1,NA,NA,1,79,1,NA,"M"
"2090",2016,"OR",4,"Oregon",4091404,13862,NA,NA,NA,NA,NA,NA,NA,72,70,1,NA,"M"
"2091",2016,"PA",1,"Pennsylvania",12783538,46381,536,0,1,515,1,NA,NA,8,2,1,NA,"M"
"2092",2016,"RI",1,"Rhode Island",1057063,2927,NA,NA,2,NA,NA,NA,NA,NA,120,1,NA,"M"
"2093",2016,"SC",3,"South Carolina",4958235,19384,9,0,1,329,1,NA,NA,60,89,1,NA,"M"
"2094",2016,"SD",2,"South Dakota",862890,3333,0,0,1,0,NA,NA,NA,20,47,1,NA,"M"
"2095",2016,"TN",3,"Tennessee",6645011,25481,7433,0,1,5796,1,NA,NA,0,0,NA,NA,"M"
"2096",2016,"TX",3,"Texas",27937492,149368,12123,0,1,10578,1,NA,NA,0,0,NA,NA,"M"
"2097",2016,"UT",4,"Utah",3042613,5777,0,0,1,1539,1,NA,NA,37,50,1,NA,"M"
"2098",2016,"VT",1,"Vermont",623644,1600,0,264,1,0,NA,NA,NA,0,0,NA,NA,"M"
"2099",2016,"VA",3,"Virginia",8410946,34704,1576,0,1,6995,1,NA,NA,0,125,1,NA,"M"
"2100",2016,"WA",4,"Washington",7294680,17446,0,0,NA,166,1,NA,NA,11,47,1,NA,"M"
"2101",2016,"WV",3,"West Virginia",1830929,6286,0,0,NA,989,1,NA,NA,0,0,NA,NA,"M"
"2102",2016,"WI",2,"Wisconsin",5772958,21889,NA,NA,2,187,1,NA,NA,18,34,1,NA,"M"
"2103",2016,"WY",4,"Wyoming",584290,2088,245,0,1,6,1,NA,NA,6,31,1,NA,"M"
"2104",2016,"ST",7,"State prison total",NA,1217480,81871,6340,NA,74470,NA,NA,NA,1503,3641,NA,NA,"M"
"2105",2016,"US",5,"US prison total (state+federal)",NA,1393975,81871,38781,NA,75221,NA,NA,NA,1503,3641,NA,NA,"M"
"2106",2016,"FE",6,"Federal BOP",NA,176495,0,32441,1,751,1,NA,NA,0,0,NA,NA,"M"
"2107",1978,"AL",3,"Alabama",3831836,257,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"F"
"2108",1978,"AK",4,"Alaska",404766,34,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2109",1978,"AZ",4,"Arizona",2515316,181,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2110",1978,"AR",3,"Arkansas",2243127,101,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2111",1978,"CA",4,"California",22835958,1147,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2112",1978,"CO",4,"Colorado",2766748,67,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2113",1978,"CT",1,"Connecticut",3091627,145,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2114",1978,"DE",3,"Delaware",594776,64,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2115",1978,"DC",3,"District of Columbia",665052,80,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2116",1978,"FL",3,"Florida",9102032,864,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,"F"
"2117",1978,"GA",3,"Georgia",5295751,555,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2118",1978,"HI",4,"Hawaii",931584,37,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2119",1978,"ID",4,"Idaho",910690,30,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2120",1978,"IL",2,"Illinois",11412561,340,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2121",1978,"IN",2,"Indiana",5470214,169,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2122",1978,"IA",2,"Iowa",2918069,73,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2123",1978,"KS",2,"Kansas",2335657,98,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2124",1978,"KY",3,"Kentucky",3609976,111,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2125",1978,"LA",3,"Louisiana",4068579,208,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2126",1978,"ME",1,"Maine",1113566,16,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2127",1978,"MD",3,"Maryland",4183603,244,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2128",1978,"MA",1,"Massachusetts",5736469,82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2129",1978,"MI",2,"Michigan",9217761,621,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,"F"
"2130",1978,"MN",2,"Minnesota",4015341,76,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2131",1978,"MS",3,"Mississippi",2487816,111,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"F"
"2132",1978,"MO",2,"Missouri",4889399,182,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2133",1978,"MT",4,"Montana",782317,15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2134",1978,"NE",2,"Nebraska",1563884,83,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2135",1978,"NV",4,"Nevada",719436,76,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2136",1978,"NH",1,"New Hampshire",891520,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2137",1978,"NJ",1,"New Jersey",7350804,176,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2138",1978,"NM",4,"New Mexico",1238034,67,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2139",1978,"NY",1,"New York",17680589,560,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"F"
"2140",1978,"NC",3,"North Carolina",5759492,534,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2141",1978,"ND",2,"North Dakota",651301,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2142",1978,"OH",2,"Ohio",10795581,538,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"2143",1978,"OK",3,"Oklahoma",2917336,176,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
