"","YEAR","STATE","REGION","state_name","Population","ADDRACE","AIAN","API","ASIAN","BLACK","HISP","NHPI","NOTHISP","TOTHCAT","TOTRACE","TWORACE","UNKHISP","UNKRACE","WHITE"
"1253",2001,"GA",3,"Georgia",8418687,0,65,0,58,28865,544,0,0,0,45283,0,0,0,15751
"1254",2001,"HI",4,"Hawaii",1218790,235,30,0,1087,221,128,2426,0,0,5431,0,0,38,1266
"1255",2001,"ID",4,"Idaho",1320791,18,214,0,35,92,839,0,0,0,5544,0,0,42,4304
"1256",2001,"IL",2,"Illinois",12506636,0,65,0,83,28301,4534,0,0,0,44348,0,0,1,11364
"1257",2001,"IN",2,"Indiana",6124090,0,49,0,28,8607,613,0,0,0,20966,0,0,0,11669
"1258",2001,"IA",2,"Iowa",2929240,19,106,0,51,1811,392,0,0,0,7962,0,0,1,5582
"1259",2001,"KS",2,"Kansas",2701167,0,183,0,71,3019,630,0,0,0,8577,0,0,31,4643
"1260",2001,"KY",3,"Kentucky",4068775,0,3,0,7,5074,135,0,0,0,15424,0,0,19,10186
"1261",2001,"LA",3,"Louisiana",4460400,57,7,0,0,26942,0,0,0,0,35810,0,0,0,8804
"1262",2001,"ME",1,"Maine",1284295,264,23,0,6,50,9,0,0,0,1704,0,0,5,1347
"1263",2001,"MD",3,"Maryland",5374009,0,16,0,30,18389,0,0,0,0,23752,0,0,31,5286
"1264",2001,"MA",1,"Massachusetts",6411336,36,42,0,115,2845,2646,0,0,0,10588,0,0,5,4899
"1265",2001,"MI",2,"Michigan",10005334,101,265,0,97,26753,1253,0,0,0,48849,0,0,1,20379
"1266",2001,"MN",2,"Minnesota",4982180,0,438,0,150,2412,0,0,0,0,6606,0,0,2,3604
"1267",2001,"MS",3,"Mississippi",2853090,0,23,0,20,15286,83,0,0,0,21460,0,0,1,6047
"1268",2001,"MO",2,"Missouri",5642852,0,125,0,42,12041,408,0,0,0,28757,0,0,11,16130
"1269",2001,"MT",4,"Montana",905782,8,618,0,10,63,95,0,0,0,3328,0,0,0,2534
"1270",2001,"NE",2,"Nebraska",1717672,2,191,0,19,989,417,0,0,0,3937,0,0,4,2315
"1271",2001,"NV",4,"Nevada",2094338,110,173,0,125,2791,1401,0,0,0,10233,0,0,0,5633
"1272",2001,"NH",1,"New Hampshire",1256685,0,7,0,12,123,0,0,0,0,2392,0,0,36,2214
"1273",2001,"NJ",1,"New Jersey",8488427,12,9,0,92,17841,4856,0,0,0,28142,0,0,0,5332
"1274",2001,"NM",4,"New Mexico",1828437,0,330,0,9,569,3359,5,0,0,5668,0,0,31,1365
"1275",2001,"NY",1,"New York",19087486,382,262,0,356,34251,20129,0,0,0,67394,0,0,242,11772
"1276",2001,"NC",3,"North Carolina",8202468,826,597,0,95,20030,0,0,0,0,32253,0,0,96,10513
"1277",2001,"ND",2,"North Dakota",636225,0,205,0,5,50,89,0,0,0,1120,0,0,0,771
"1278",2001,"OH",2,"Ohio",11395572,0,88,0,46,23195,801,0,0,0,45281,0,0,127,21024
"1279",2001,"OK",3,"Oklahoma",3463996,0,1833,0,47,6898,949,0,0,0,22780,0,0,43,13010
"1280",2001,"OR",4,"Oregon",3469878,0,253,0,140,1251,1208,0,0,0,11410,0,0,6,8552
"1281",2001,"PA",1,"Pennsylvania",12296977,0,80,0,159,20787,4114,0,0,0,38062,0,0,29,12893
"1282",2001,"RI",1,"Rhode Island",1057707,0,10,0,35,1608,550,0,0,0,3241,0,0,3,1035
"1283",2001,"SC",3,"South Carolina",4062301,62,40,0,16,15292,148,0,0,0,22576,0,0,0,7018
"1284",2001,"SD",2,"South Dakota",758803,0,648,0,0,115,0,0,0,0,2790,0,0,0,2027
"1285",2001,"TN",3,"Tennessee",5754748,0,21,0,38,12263,238,0,0,0,23671,0,0,0,11111
"1286",2001,"TX",3,"Texas",21330190,684,29,0,2,67483,42732,0,0,0,162070,0,0,6,51134
"1287",2001,"UT",4,"Utah",2290966,0,205,0,133,428,906,0,0,0,5339,0,0,46,3621
"1288",2001,"VT",1,"Vermont",611889,0,18,0,9,94,0,0,0,0,1741,0,0,108,1512
"1289",2001,"VA",3,"Virginia",7191579,0,8,0,113,20775,231,13,0,0,31662,0,0,3,10519
"1290",2001,"WA",4,"Washington",5988346,35,523,0,400,3250,1781,0,0,0,15159,0,0,1,9169
"1291",2001,"WV",3,"West Virginia",1798190,0,12,0,1,675,19,0,0,0,4215,0,0,0,3508
"1292",2001,"WI",2,"Wisconsin",5408099,0,622,0,158,10056,0,0,0,0,21533,0,0,55,10642
"1293",2001,"WY",4,"Wyoming",492976,0,98,0,6,83,216,0,0,0,1684,0,0,1,1280
"1294",2001,"ST",7,"State prison total",NA,7652,13629,0,6069,572241,178610,2737,0,0,1242151,0,0,1047,460070
"1295",2001,"US",5,"US prison total (state+federal)",NA,7652,16085,0,8456,636518,178610,2737,0,0,1399144,0,0,1047,547943
"1296",2001,"FE",6,"Federal BOP",NA,0,2456,0,2387,64277,0,0,0,0,156993,0,0,0,87873
"1297",2002,"AL",3,"Alabama",4471462,0,3,0,3,17591,0,0,0,0,27947,0,0,74,10276
"1298",2002,"AK",4,"Alaska",641974,0,1658,0,91,490,149,0,0,0,4398,0,0,14,1996
"1299",2002,"AZ",4,"Arizona",5451472,0,1428,0,450,4040,10295,0,0,0,29359,0,0,0,13146
"1300",2002,"AR",3,"Arkansas",2704471,0,4,0,9,6400,39,0,0,0,13091,0,0,3,6636
"1301",2002,"CA",4,"California",34867773,4821,1562,0,1365,47834,57296,299,0,0,159695,0,0,0,46518
"1302",2002,"CO",4,"Colorado",4502883,0,403,0,175,4150,5449,0,0,0,18833,0,0,0,8656
"1303",2002,"CT",1,"Connecticut",3448145,0,35,0,68,9209,5419,0,0,0,20720,0,0,0,5989
"1304",2002,"DE",3,"Delaware",804636,0,2,0,5,4301,0,0,0,0,6825,0,0,3,2514
"1305",2002,"DC",3,"District of Columbia",579736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306",2002,"FL",3,"Florida",16675166,64,118,0,53,39308,7418,3,0,0,75210,0,0,3,28243
"1307",2002,"GA",3,"Georgia",8582756,0,63,0,52,29453,915,0,0,0,47445,0,0,150,16812
"1308",2002,"HI",4,"Hawaii",1226410,58,36,0,1121,252,185,2453,0,0,5423,0,0,48,1270
"1309",2002,"ID",4,"Idaho",1341704,23,255,0,44,107,970,0,0,0,6203,0,0,40,4764
"1310",2002,"IL",2,"Illinois",12557032,0,58,0,100,26580,4576,0,0,0,42693,0,0,1,11378
"1311",2002,"IN",2,"Indiana",6148648,0,51,0,34,8737,659,0,0,0,21611,0,0,0,12130
"1312",2002,"IA",2,"Iowa",2929379,22,130,0,66,1852,409,0,0,0,8398,0,0,2,5917
"1313",2002,"KS",2,"Kansas",2711741,0,157,0,62,3126,679,0,0,0,8935,0,0,32,4879
"1314",2002,"KY",3,"Kentucky",4090824,0,6,0,11,5093,146,0,0,0,15923,0,0,22,10645
"1315",2002,"LA",3,"Louisiana",4465089,54,14,0,1,26997,10,0,0,0,36032,0,0,0,8956
"1316",2002,"ME",1,"Maine",1293181,301,15,0,6,64,10,0,0,0,1900,0,0,5,1499
"1317",2002,"MD",3,"Maryland",5437880,0,14,0,37,18736,0,0,0,0,24162,0,0,27,5348
"1318",2002,"MA",1,"Massachusetts",6440762,0,49,0,109,2822,2589,1,0,0,10329,0,0,60,4699
"1319",2002,"MI",2,"Michigan",10039223,94,310,0,102,27454,1246,0,0,0,50591,0,0,1,21384
"1320",2002,"MN",2,"Minnesota",5017355,0,474,0,159,2517,0,0,0,0,7129,0,0,3,3976
"1321",2002,"MS",3,"Mississippi",2858076,1,21,0,21,14042,90,0,0,0,19923,0,0,0,5748
"1322",2002,"MO",2,"Missouri",5679158,0,129,0,48,12550,416,0,0,0,30099,0,0,9,16947
"1323",2002,"MT",4,"Montana",909722,9,675,0,3,73,97,0,0,0,3323,0,0,0,2466
"1324",2002,"NE",2,"Nebraska",1724577,1,189,0,29,1013,430,0,0,0,4058,0,0,0,2396
"1325",2002,"NV",4,"Nevada",2165828,0,188,0,154,2770,1480,113,0,0,10478,0,0,1,5772
"1326",2002,"NH",1,"New Hampshire",1270962,0,9,0,14,135,0,0,0,0,2451,0,0,39,2254
"1327",2002,"NJ",1,"New Jersey",8543281,0,7,0,113,17712,4720,0,0,0,27891,0,0,5,5334
"1328",2002,"NM",4,"New Mexico",1849187,0,379,0,13,589,3508,5,0,0,5989,0,0,135,1360
"1329",2002,"NY",1,"New York",19161568,354,274,0,357,33566,19981,0,0,0,66745,0,0,381,11832
"1330",2002,"NC",3,"North Carolina",8311105,826,597,0,95,20030,0,0,0,0,32753,0,0,96,10513
"1331",2002,"ND",2,"North Dakota",633210,0,210,0,3,53,57,0,0,0,1112,0,0,0,789
"1332",2002,"OH",2,"Ohio",11420660,0,88,0,49,22886,804,0,0,0,45646,0,0,213,21606
"1333",2002,"OK",3,"Oklahoma",3483149,0,1862,0,42,6643,968,0,0,0,22702,0,0,40,13147
"1334",2002,"OR",4,"Oregon",3516661,0,265,0,147,1266,1179,0,0,0,12085,0,0,5,9223
"1335",2002,"PA",1,"Pennsylvania",12324237,34,80,0,178,21557,4476,0,0,0,40168,0,0,0,13843
"1336",2002,"RI",1,"Rhode Island",1066919,0,12,0,40,965,684,0,0,0,3520,0,0,5,1814
"1337",2002,"SC",3,"South Carolina",4102227,84,39,0,17,16016,169,1,0,0,23715,0,0,0,7389
"1338",2002,"SD",2,"South Dakota",761633,0,689,0,0,128,0,0,0,0,2918,0,0,0,2101
"1339",2002,"TN",3,"Tennessee",5802304,0,24,0,47,12575,271,0,0,0,24989,0,0,0,12072
"1340",2002,"TX",3,"Texas",21705766,721,26,0,1,65890,44508,0,0,0,162003,0,0,4,50853
"1341",2002,"UT",4,"Utah",2334425,0,187,0,77,410,719,53,0,0,5565,0,0,64,4055
"1342",2002,"VT",1,"Vermont",614753,0,16,0,8,101,0,0,0,0,1863,0,0,85,1653
"1343",2002,"VA",3,"Virginia",7277452,0,8,0,113,20775,231,13,0,0,31662,0,0,3,10519
"1344",2002,"WA",4,"Washington",6056348,47,557,0,433,3503,1779,0,0,0,16062,0,0,5,9738
"1345",2002,"WV",3,"West Virginia",1799219,0,15,0,1,676,16,0,0,0,4544,0,0,0,3836
"1346",2002,"WI",2,"Wisconsin",5446571,4,547,0,137,8394,0,0,0,0,18201,0,0,10,9109
"1347",2002,"WY",4,"Wyoming",496930,0,118,0,5,96,226,0,0,0,1737,0,0,0,1292
"1348",2002,"ST",7,"State prison total",NA,7518,14056,0,6268,571527,185268,2941,0,0,1265054,0,0,1588,475292
"1349",2002,"US",5,"US prison total (state+federal)",NA,7518,16692,0,8805,638031,185268,2941,0,0,1428582,0,0,1588,567143
"1350",2002,"FE",6,"Federal BOP",NA,0,2636,0,2537,66504,0,0,0,0,163528,0,0,0,91851
"1351",2003,"AL",3,"Alabama",4489876,0,0,0,0,16882,0,0,0,0,27333,0,0,59,10392
"1352",2003,"AK",4,"Alaska",647671,0,1644,0,109,470,128,0,0,0,4527,0,0,21,2155
"1353",2003,"AZ",4,"Arizona",5590820,0,1517,0,513,4178,11191,0,0,0,31170,0,0,0,13771
"1354",2003,"AR",3,"Arkansas",2722804,11,9,0,12,6181,85,0,0,0,13221,0,0,1,6922
"1355",2003,"CA",4,"California",35236589,5064,1581,0,1411,47543,59266,320,0,0,161785,0,0,0,46600
"1356",2003,"CO",4,"Colorado",4545766,0,395,0,197,4195,5844,0,0,0,19671,0,0,0,9040
"1357",2003,"CT",1,"Connecticut",3468319,0,36,0,81,8666,5286,0,0,0,19846,0,0,0,5777
"1358",2003,"DE",3,"Delaware",815525,0,2,0,8,4211,321,0,0,0,6794,0,0,3,2249
"1359",2003,"DC",3,"District of Columbia",577844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360",2003,"FL",3,"Florida",16974177,71,134,0,54,42209,8362,4,0,0,82012,0,0,1,31177
"1361",2003,"GA",3,"Georgia",8727810,0,65,0,51,28524,1062,164,0,0,47208,0,0,0,17342
"1362",2003,"HI",4,"Hawaii",1231632,60,43,0,1211,260,209,2655,0,0,5828,0,0,52,1338
"1363",2003,"ID",4,"Idaho",1363672,25,216,0,29,96,891,0,0,0,5887,0,0,28,4602
"1364",2003,"IL",2,"Illinois",12599246,0,59,0,106,26321,4873,0,0,0,43418,0,0,2,12057
"1365",2003,"IN",2,"Indiana",6184552,0,50,0,40,8979,758,0,0,0,23069,0,0,0,13242
"1366",2003,"IA",2,"Iowa",2934585,21,115,0,61,1880,408,0,0,0,8546,0,0,5,6056
"1367",2003,"KS",2,"Kansas",2720361,0,148,0,77,3073,706,0,0,0,9132,0,0,24,5104
"1368",2003,"KY",3,"Kentucky",4117691,0,7,0,13,5136,177,0,0,0,16334,0,0,25,10976
"1369",2003,"LA",3,"Louisiana",4473198,80,14,0,2,26567,12,0,0,0,36047,0,0,0,9372
"1370",2003,"ME",1,"Maine",1302365,43,14,0,2,96,0,0,0,0,2013,0,0,148,1710
"1371",2003,"MD",3,"Maryland",5491971,0,10,0,27,18252,0,0,0,0,23791,0,0,32,5470
"1372",2003,"MA",1,"Massachusetts",6455028,0,57,0,107,2738,2588,0,0,0,10232,0,0,75,4667
"1373",2003,"MI",2,"Michigan",10072219,103,334,0,122,26278,972,0,0,0,49358,0,0,3,21546
"1374",2003,"MN",2,"Minnesota",5050393,0,565,0,189,2635,0,0,0,0,8065,0,0,0,4676
"1375",2003,"MS",3,"Mississippi",2866386,0,26,0,34,15916,114,0,0,0,23182,0,0,0,7092
"1376",2003,"MO",2,"Missouri",5713051,0,117,0,43,12556,420,0,0,0,30319,0,0,8,17175
"1377",2003,"MT",4,"Montana",916620,3,626,0,8,70,106,0,0,0,3620,0,0,12,2795
"1378",2003,"NE",2,"Nebraska",1733099,2,200,0,25,982,422,0,0,0,4040,0,0,0,2409
"1379",2003,"NV",4,"Nevada",2236378,0,188,0,154,2770,1480,113,0,0,10543,0,0,66,5772
"1380",2003,"NH",1,"New Hampshire",1282146,0,5,0,14,126,0,0,0,0,2434,0,0,75,2214
"1381",2003,"NJ",1,"New Jersey",8585567,25,7,0,98,17265,4609,0,0,0,27246,0,0,1,5241
"1382",2003,"NM",4,"New Mexico",1868121,0,416,0,11,640,3597,5,0,0,6223,0,0,73,1481
"1383",2003,"NY",1,"New York",19235015,412,306,0,354,32590,19335,0,0,0,65197,0,0,373,11827
"1384",2003,"NC",3,"North Carolina",8399815,1089,620,0,108,20288,0,0,0,0,33622,0,0,184,11333
"1385",2003,"ND",2,"North Dakota",631680,0,240,0,3,56,62,0,0,0,1239,0,0,0,878
"1386",2003,"OH",2,"Ohio",11450398,0,87,0,48,22049,867,0,0,0,44778,0,0,167,21560
"1387",2003,"OK",3,"Oklahoma",3495502,45,1866,0,65,6387,994,5,0,0,22641,0,0,2,13277
"1388",2003,"OR",4,"Oregon",3551290,0,279,0,144,1269,953,0,0,0,12708,0,0,5,10058
"1389",2003,"PA",1,"Pennsylvania",12360988,40,73,0,176,21492,4587,0,0,0,40890,0,0,0,14522
"1390",2003,"RI",1,"Rhode Island",1072453,6,16,0,44,970,692,0,0,0,3527,0,0,2,1797
"1391",2003,"SC",3,"South Carolina",4141080,93,42,0,16,15944,163,1,0,0,23719,0,0,0,7460
"1392",2003,"SD",2,"South Dakota",765980,0,746,0,0,136,0,0,0,0,3051,0,0,2,2167
"1393",2003,"TN",3,"Tennessee",5856712,0,34,0,46,12524,306,0,0,0,25441,0,0,0,12531
"1394",2003,"TX",3,"Texas",22048452,0,18,0,3,66092,47723,754,0,0,166911,0,0,0,52321
"1395",2003,"UT",4,"Utah",2378255,0,181,0,68,389,877,71,0,0,5770,0,0,50,4134
"1396",2003,"VT",1,"Vermont",616700,0,14,0,10,127,0,0,0,0,1944,0,0,80,1713
"1397",2003,"VA",3,"Virginia",7352164,10,13,0,135,22409,335,0,0,0,35067,0,0,3,12162
"1398",2003,"WA",4,"Washington",6108738,58,617,0,428,3350,1667,0,0,0,16148,0,0,6,10022
"1399",2003,"WV",3,"West Virginia",1802916,0,18,0,3,725,19,0,0,0,4758,0,0,0,3993
"1400",2003,"WI",2,"Wisconsin",5479542,40,629,0,191,9957,0,0,0,0,21892,0,0,19,11056
"1401",2003,"WY",4,"Wyoming",498865,0,110,0,6,88,222,0,0,0,1872,0,0,0,1446
"1402",2003,"ST",7,"State prison total",NA,7301,14509,0,6657,572537,192689,4092,0,0,1294069,0,0,1607,494677
"1403",2003,"US",5,"US prison total (state+federal)",NA,7301,17301,0,9403,642461,192689,4092,0,0,1467128,0,0,1607,592274
"1404",2003,"FE",6,"Federal BOP",NA,0,2792,0,2746,69924,0,0,0,0,173059,0,0,0,97597
"1405",2004,"AL",3,"Alabama",4510588,0,4,0,6,15652,0,0,0,0,25873,0,0,46,10165
"1406",2004,"AK",4,"Alaska",659305,0,1675,0,111,482,140,0,0,0,4554,0,0,16,2130
"1407",2004,"AZ",4,"Arizona",5758692,0,1597,0,513,4262,11958,0,0,0,32515,0,0,0,14185
"1408",2004,"AR",3,"Arkansas",2746215,6,9,0,11,6028,107,0,0,0,13655,0,0,4,7490
"1409",2004,"CA",4,"California",35538256,5382,1588,0,1387,47722,60725,303,0,0,163939,0,0,0,46832
"1410",2004,"CO",4,"Colorado",4595674,0,403,0,213,4184,6018,0,0,0,20293,0,0,0,9475
"1411",2004,"CT",1,"Connecticut",3474379,0,35,0,85,8430,5301,0,0,0,19497,0,0,0,5646
"1412",2004,"DE",3,"Delaware",827154,0,3,0,4,4240,336,0,0,0,6927,0,0,3,2341
"1413",2004,"DC",3,"District of Columbia",579890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414",2004,"FL",3,"Florida",17366358,72,148,0,54,43346,8672,5,0,0,85533,0,0,2,33234
"1415",2004,"GA",3,"Georgia",8907292,0,36,0,40,33582,1272,0,0,0,50979,0,0,79,15970
"1416",2004,"HI",4,"Hawaii",1246872,68,41,0,1256,272,191,2703,0,0,5960,0,0,84,1345
"1417",2004,"ID",4,"Idaho",1391127,25,252,0,33,120,1053,0,0,0,6780,0,0,49,5248
"1418",2004,"IL",2,"Illinois",12644218,0,56,0,112,26521,5078,0,0,0,44054,0,0,6,12281
"1419",2004,"IN",2,"Indiana",6214844,0,56,0,41,9403,777,0,0,0,24008,0,0,0,13731
"1420",2004,"IA",2,"Iowa",2942311,0,129,0,84,1883,418,0,0,0,8525,0,0,11,6000
"1421",2004,"KS",2,"Kansas",2729378,0,158,0,73,2964,748,0,0,0,8966,0,0,23,5000
"1422",2004,"KY",3,"Kentucky",4145777,27,7,0,16,5421,192,0,0,0,17790,0,0,13,12114
"1423",2004,"LA",3,"Louisiana",4487246,49,7,0,2,26523,13,0,0,0,36939,0,0,0,10345
"1424",2004,"ME",1,"Maine",1307227,33,38,0,7,116,0,0,0,0,2024,0,0,93,1737
"1425",2004,"MD",3,"Maryland",5537913,0,10,0,30,17709,0,0,0,0,23285,0,0,41,5495
"1426",2004,"MA",1,"Massachusetts",6452636,0,56,0,112,2680,2598,1,0,0,10144,0,0,68,4629
"1427",2004,"MI",2,"Michigan",10091511,112,361,0,124,25761,887,0,0,0,48883,0,0,3,21635
"1428",2004,"MN",2,"Minnesota",5080031,0,629,0,203,2773,0,0,0,0,8758,0,0,3,5150
"1429",2004,"MS",3,"Mississippi",2884920,0,19,0,35,14393,130,0,0,0,20983,0,0,19,6387
"1430",2004,"MO",2,"Missouri",5755931,0,145,0,52,12697,433,0,0,0,31188,0,0,16,17845
"1431",2004,"MT",4,"Montana",925711,1,723,0,12,81,124,0,0,0,3877,0,0,13,2923
"1432",2004,"NE",2,"Nebraska",1741417,4,168,0,22,1003,456,0,0,0,4130,0,0,2,2475
"1433",2004,"NV",4,"Nevada",2327547,23,205,0,227,3012,1713,73,0,0,11365,0,0,0,6112
"1434",2004,"NH",1,"New Hampshire",1292566,0,3,0,13,132,0,0,0,0,2448,0,0,111,2189
"1435",2004,"NJ",1,"New Jersey",8610474,23,3,0,106,16784,4534,0,0,0,26757,0,0,5,5302
"1436",2004,"NM",4,"New Mexico",1890215,0,423,0,17,607,3767,6,0,0,6379,0,0,15,1544
"1437",2004,"NY",1,"New York",19297907,424,325,0,350,32079,18199,0,0,0,63697,0,0,248,12072
"1438",2004,"NC",3,"North Carolina",8517909,1125,697,0,113,21059,0,0,0,0,35434,0,0,302,12138
"1439",2004,"ND",2,"North Dakota",635480,0,263,0,2,54,21,0,0,0,1327,0,0,0,987
"1440",2004,"OH",2,"Ohio",11465854,0,86,0,51,21674,909,0,0,0,44798,0,0,208,21870
"1441",2004,"OK",3,"Oklahoma",3511467,40,2065,0,54,6593,1090,6,0,0,23319,0,0,0,13471
"1442",2004,"OR",4,"Oregon",3573214,0,286,0,142,1285,1139,0,0,0,13180,0,0,0,10325
"1443",2004,"PA",1,"Pennsylvania",12387357,44,64,0,183,21230,4674,0,0,0,40963,0,0,0,14768
"1444",2004,"RI",1,"Rhode Island",1075835,8,18,0,43,930,675,0,0,0,3430,0,0,0,1756
"1445",2004,"SC",3,"South Carolina",4196549,96,49,0,16,15577,201,0,0,0,23428,0,0,0,7489
"1446",2004,"SD",2,"South Dakota",773087,0,782,0,0,159,0,0,0,0,3095,0,0,1,2153
"1447",2004,"TN",3,"Tennessee",5918897,0,36,0,42,12564,357,0,0,0,25884,0,0,0,12885
"1448",2004,"TX",3,"Texas",22408514,784,12,0,2,64503,49198,0,0,0,168105,0,0,0,53606
"1449",2004,"UT",4,"Utah",2438195,0,249,0,69,444,992,87,0,0,5990,0,0,25,4124
"1450",2004,"VT",1,"Vermont",618120,0,12,0,15,130,0,0,0,0,1968,0,0,78,1733
"1451",2004,"VA",3,"Virginia",7453994,19,8,0,141,22419,496,0,0,0,35564,0,0,4,12477
"1452",2004,"WA",4,"Washington",6181646,0,684,0,444,3380,1578,0,0,0,16614,0,0,18,10510
"1453",2004,"WV",3,"West Virginia",1803462,0,19,0,3,711,11,0,0,0,5067,0,0,0,4323
"1454",2004,"WI",2,"Wisconsin",5512205,48,635,0,0,10619,0,195,0,0,22970,0,0,24,11449
"1455",2004,"WY",4,"Wyoming",502742,0,105,0,6,93,247,0,0,0,1980,0,0,0,1529
"1456",2004,"ST",7,"State prison total",NA,8413,15382,0,6677,574286,197428,3379,0,0,1313821,0,0,1633,506620
"1457",2004,"US",5,"US prison total (state+federal)",NA,8413,18441,0,9561,646640,197428,3379,0,0,1494149,0,0,1633,608651
"1458",2004,"FE",6,"Federal BOP",NA,0,3059,0,2884,72354,0,0,0,0,180328,0,0,0,102031
"1459",2005,"AL",3,"Alabama",4542912,0,3,0,4,16486,0,0,0,0,27888,0,0,44,11351
"1460",2005,"AK",4,"Alaska",667114,0,1728,0,118,488,126,0,0,0,4812,0,0,14,2338
"1461",2005,"AZ",4,"Arizona",5973970,412,1649,0,76,4315,12460,0,0,0,33471,0,0,8,14551
"1462",2005,"AR",3,"Arkansas",2776257,10,14,0,20,5956,186,0,0,0,13494,0,0,2,7306
"1463",2005,"CA",4,"California",35770688,5636,1593,0,1383,48260,63558,306,0,0,168035,0,0,0,47299
"1464",2005,"CO",4,"Colorado",4655731,0,399,0,222,4233,6476,0,0,0,21456,0,0,0,10126
"1465",2005,"CT",1,"Connecticut",3477185,0,36,0,81,8294,5194,0,0,0,19442,0,0,0,5837
"1466",2005,"DE",3,"Delaware",840296,0,1,0,3,4212,340,0,0,0,6953,0,0,3,2394
"1467",2005,"DC",3,"District of Columbia",582049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468",2005,"FL",3,"Florida",17773291,75,152,0,64,45250,2694,5,0,0,89768,0,0,7,41521
"1469",2005,"GA",3,"Georgia",9090479,0,53,0,46,28911,1282,0,0,0,48749,0,0,200,18257
"1470",2005,"HI",4,"Hawaii",1259147,80,32,0,1321,274,187,2801,0,0,6146,0,0,77,1374
"1471",2005,"ID",4,"Idaho",1425226,35,255,0,33,150,1117,0,0,0,7287,0,0,100,5597
"1472",2005,"IL",2,"Illinois",12672835,0,72,0,134,26962,5053,0,0,0,44919,0,0,7,12691
"1473",2005,"IN",2,"Indiana",6253142,0,53,0,39,9190,847,0,0,0,24455,0,0,328,13998
"1474",2005,"IA",2,"Iowa",2950517,10,78,0,137,2010,522,0,0,0,8737,0,0,17,5963
"1475",2005,"KS",2,"Kansas",2739997,0,139,0,79,2969,805,0,0,0,9068,0,0,27,5049
"1476",2005,"KY",3,"Kentucky",4179655,41,14,0,17,5816,229,0,0,0,19662,0,0,0,13545
"1477",2005,"LA",3,"Louisiana",4495113,14,8,0,21,27496,31,0,0,0,39039,0,0,0,11469
"1478",2005,"ME",1,"Maine",1310424,29,46,0,11,115,0,0,0,0,2023,0,0,46,1776
"1479",2005,"MD",3,"Maryland",5576889,0,12,0,33,17243,0,0,0,0,22737,0,0,50,5399
"1480",2005,"MA",1,"Massachusetts",6453694,0,54,0,121,2849,2698,2,0,0,10701,0,0,143,4834
"1481",2005,"MI",2,"Michigan",10092426,121,366,0,126,25881,859,0,0,0,49546,0,0,3,22190
"1482",2005,"MN",2,"Minnesota",5106992,0,717,0,216,2927,647,0,0,0,9320,0,0,2,4811
"1483",2005,"MS",3,"Mississippi",2899300,0,25,0,40,14075,136,0,0,0,20515,0,0,10,6229
"1484",2005,"MO",2,"Missouri",5803587,0,103,0,1,12607,478,0,0,0,30822,0,0,10,17623
"1485",2005,"MT",4,"Montana",934656,0,655,0,11,74,119,0,0,0,3509,0,0,30,2620
"1486",2005,"NE",2,"Nebraska",1750772,4,197,0,24,1086,500,0,0,0,4455,0,0,3,2641
"1487",2005,"NV",4,"Nevada",2407073,101,191,0,240,3083,1944,0,0,0,11722,0,0,1,6162
"1488",2005,"NH",1,"New Hampshire",1301050,0,12,0,16,138,0,0,0,0,2485,0,0,188,2122
"1489",2005,"NJ",1,"New Jersey",8619564,20,5,0,107,16958,4819,0,0,0,27359,0,0,0,5450
"1490",2005,"NM",4,"New Mexico",1914699,0,409,0,18,576,3941,1,0,0,6571,0,0,14,1612
"1491",2005,"NY",1,"New York",19329398,389,318,0,325,31920,17024,0,0,0,62732,0,0,256,12500
"1492",2005,"NC",3,"North Carolina",8655414,1304,760,0,111,21363,0,0,0,0,36405,0,0,103,12764
"1493",2005,"ND",2,"North Dakota",634528,0,286,0,3,66,65,0,0,0,1385,0,0,0,965
"1494",2005,"OH",2,"Ohio",11475559,0,48,0,50,21838,978,0,0,0,45854,0,0,170,22770
"1495",2005,"OK",3,"Oklahoma",3530037,39,2055,0,56,6675,1255,5,0,0,23657,0,0,0,13572
"1496",2005,"OR",4,"Oregon",3617086,0,295,0,156,1315,1313,0,0,0,13412,0,0,3,10330
"1497",2005,"PA",1,"Pennsylvania",12415908,0,71,0,183,21600,4659,0,0,0,42380,0,0,46,15821
"1498",2005,"RI",1,"Rhode Island",1069226,6,18,0,43,1015,726,0,0,0,3654,0,0,0,1846
"1499",2005,"SC",3,"South Carolina",4250989,106,47,0,14,15187,235,0,0,0,23160,0,0,0,7571
"1500",2005,"SD",2,"South Dakota",778775,0,861,0,0,190,0,0,0,0,3463,0,0,3,2409
"1501",2005,"TN",3,"Tennessee",5997481,0,49,0,41,12611,392,0,0,0,26369,0,0,0,13276
"1502",2005,"TX",3,"Texas",22790696,859,0,0,0,64470,50181,0,0,0,170488,0,0,0,54978
"1503",2005,"UT",4,"Utah",2498863,0,263,0,78,449,1125,93,0,0,6375,0,0,23,4344
"1504",2005,"VT",1,"Vermont",618797,0,18,0,9,166,0,0,0,0,2078,0,0,67,1818
"1505",2005,"VA",3,"Virginia",7547753,15,15,0,140,22068,511,0,0,0,35378,0,0,2,12627
