"","YEAR","STATEID","STATE","REGION","state_name","Population","CUSGT1M","CUSGT1F","CUSLT1M","CUSLT1F","CUSUNSM","CUSUNSF","CUSTOTM","CUSTOTF","CUSGT1T","CUSLT1T","CUSUNST","CUSTOTT","CNOPRIVM","CNOPRIVF","CWPRIVM","CWPRIVF","JURGT1M","JURGT1F","JURLT1M","JURLT1F","JURUNSM","JURUNSF","JURTOTM","JURTOTF","PVINM","PVINF","PVOTHM","PVOTHF","PVINCLM","PVINCLF","LFM","LFF","LFINCLM","LFINCLF","LFCROWDM","LFCROWDF","LFCRSTM","LFCRSTF","LFCRINCM","LFCRINCF","FEDM","FEDF","OTHSTM","OTHSTF","FACINCLM","FACINCLF","FACROWDM","FACROWDF","CUSLT18M","CUSLT18F","CUSCTZNM","CUSCTZNF"
"592",1988,60,"ST",7,"State prison total",NA,519582,26184,6457,939,8296,1147,534335,28270,NA,NA,NA,NA,NA,NA,NA,NA,533670,27324,7089,1007,7551,1031,548310,29362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13543,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"593",1988,70,"US",5,"US prison total (state+federal)",NA,554929,28687,8203,1060,12538,1393,575670,31140,NA,NA,NA,NA,NA,NA,NA,NA,573587,30145,9616,1182,11793,1277,594996,32604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13543,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"594",1988,99,"FE",6,"Federal BOP",NA,35347,2503,1746,121,4242,246,41335,2870,NA,NA,NA,NA,NA,NA,NA,NA,39917,2821,2527,175,4242,246,46686,3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",1989,1,"AL",3,"Alabama",4040587,12486,801,294,38,0,0,12780,839,NA,NA,NA,NA,NA,NA,NA,NA,12768,807,294,38,NA,NA,13062,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",1989,2,"AK",4,"Alaska",550043,1649,76,108,9,587,55,2344,140,NA,NA,NA,NA,NA,NA,NA,NA,1814,94,182,12,587,55,2583,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",1989,4,"AZ",4,"Arizona",3665228,11975,751,496,29,0,0,12471,780,NA,NA,NA,NA,NA,NA,NA,NA,11975,751,496,29,NA,NA,12471,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",1989,5,"AR",3,"Arkansas",2350725,5390,284,99,4,0,0,5489,288,NA,NA,NA,NA,NA,NA,NA,NA,6107,439,99,4,NA,NA,6206,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",1989,6,"CA",4,"California",29760021,78911,5427,0,0,2386,573,81297,6000,NA,NA,NA,NA,NA,NA,NA,NA,78911,5427,NA,0,2386,573,81297,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",1989,8,"CO",4,"Colorado",3294394,6049,382,NA,NA,0,0,6049,382,NA,NA,NA,NA,NA,NA,NA,NA,6513,395,NA,NA,NA,NA,6513,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",1989,9,"CT",1,"Connecticut",3287116,5619,317,715,128,1858,140,8192,585,NA,NA,NA,NA,NA,NA,NA,NA,5965,344,817,140,1872,163,8654,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",1989,10,"DE",3,"Delaware",666168,2013,65,279,28,614,74,2906,167,NA,NA,NA,NA,NA,NA,NA,NA,2193,91,423,52,618,81,3234,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",1989,11,"DC",3,"District of Columbia",606900,5570,344,1472,69,1588,175,8630,588,NA,NA,NA,NA,NA,NA,NA,NA,6307,343,1472,69,1588,175,9367,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",1989,12,"FL",3,"Florida",12937926,37066,2467,28,5,0,0,37094,2472,NA,NA,NA,NA,NA,NA,NA,NA,37420,2546,28,5,NA,NA,37448,2551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",1989,13,"GA",3,"Georgia",6478216,18619,1000,1156,110,0,0,19775,1110,NA,NA,NA,NA,NA,NA,NA,NA,18619,1000,1156,110,NA,NA,19775,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",1989,15,"HI",4,"Hawaii",1108229,1437,58,164,20,535,77,2136,155,NA,NA,NA,NA,NA,NA,NA,NA,1666,91,91,9,530,72,2287,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",1989,16,"ID",4,"Idaho",1006749,1538,103,0,0,0,0,1538,103,NA,NA,NA,NA,NA,NA,NA,NA,1738,112,NA,NA,NA,NA,1738,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",1989,17,"IL",2,"Illinois",11430602,23693,1019,NA,NA,0,0,23693,1019,NA,NA,NA,NA,NA,NA,NA,NA,23693,1019,NA,NA,NA,NA,23693,1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",1989,18,"IN",2,"Indiana",5544159,11599,621,118,3,8,4,11725,628,NA,NA,NA,NA,NA,NA,NA,NA,11599,621,118,3,0,0,11717,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",1989,19,"IA",2,"Iowa",2776755,3405,179,NA,NA,NA,NA,3405,179,NA,NA,NA,NA,NA,NA,NA,NA,3405,179,NA,NA,NA,NA,3405,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",1989,20,"KS",2,"Kansas",2477574,5379,249,0,0,0,0,5379,249,NA,NA,NA,NA,NA,NA,NA,NA,5370,246,NA,NA,NA,NA,5370,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",1989,21,"KY",3,"Kentucky",3685296,6538,340,0,0,0,0,6538,340,NA,NA,NA,NA,NA,NA,NA,NA,7842,447,NA,NA,NA,NA,7842,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",1989,22,"LA",3,"Louisiana",4219973,12591,528,0,0,0,0,12591,528,NA,NA,NA,NA,NA,NA,NA,NA,16559,698,NA,NA,NA,NA,16559,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3968,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",1989,23,"ME",1,"Maine",1227928,1377,42,20,3,0,0,1397,45,NA,NA,NA,NA,NA,NA,NA,NA,1389,43,20,3,NA,NA,1409,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",1989,24,"MD",3,"Maryland",4781468,14515,614,1007,112,0,0,15522,726,NA,NA,NA,NA,NA,NA,NA,NA,14762,616,1024,112,NA,NA,15786,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",1989,25,"MA",1,"Massachusetts",6016425,6933,335,93,163,0,86,7026,584,NA,NA,NA,NA,NA,NA,NA,NA,6933,335,93,163,0,0,7026,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",1989,26,"MI",2,"Michigan",9295297,30053,1586,0,0,0,0,30053,1586,NA,NA,NA,NA,NA,NA,NA,NA,30053,1586,NA,NA,NA,NA,30053,1586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",1989,27,"MN",2,"Minnesota",4375099,2944,152,0,0,44,0,2988,152,NA,NA,NA,NA,NA,NA,NA,NA,2944,159,NA,NA,NA,NA,2944,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",1989,28,"MS",3,"Mississippi",2573216,6300,324,112,16,0,0,6412,340,NA,NA,NA,NA,NA,NA,NA,NA,7321,379,188,23,NA,NA,7509,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",1989,29,"MO",2,"Missouri",5117073,13203,718,0,0,0,0,13203,718,NA,NA,NA,NA,NA,NA,NA,NA,13203,718,NA,NA,NA,NA,13203,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",1989,30,"MT",4,"Montana",799065,1245,63,0,0,0,0,1245,63,NA,NA,NA,NA,NA,NA,NA,NA,1264,64,0,0,NA,0,1264,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",1989,31,"NE",2,"Nebraska",1578385,2165,127,94,17,14,2,2273,146,NA,NA,NA,NA,NA,NA,NA,NA,2152,126,98,17,NA,NA,2250,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",1989,32,"NV",4,"Nevada",1201833,4888,422,0,0,63,1,4951,423,NA,NA,NA,NA,NA,NA,NA,NA,4674,438,NA,NA,NA,NA,4674,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",1989,33,"NH",1,"New Hampshire",1109252,1096,5,0,0,34,0,1130,5,NA,NA,NA,NA,NA,NA,NA,NA,1128,38,NA,NA,NA,NA,1128,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",1989,34,"NJ",1,"New Jersey",7730188,15345,672,0,0,0,0,15345,672,NA,NA,NA,NA,NA,NA,NA,NA,18553,886,0,0,NA,NA,18553,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2861,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",1989,35,"NM",4,"New Mexico",1515069,2628,162,165,8,32,6,2825,176,NA,NA,NA,NA,NA,NA,NA,NA,2946,174,48,8,NA,0,2994,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",1989,36,"NY",1,"New York",17990455,48767,2465,0,0,0,0,48767,2465,NA,NA,NA,NA,NA,NA,NA,NA,48767,2465,NA,NA,NA,NA,48767,2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",1989,37,"NC",3,"North Carolina",6628637,15869,759,742,84,172,39,16783,882,NA,NA,NA,NA,NA,NA,NA,NA,15869,759,742,84,NA,NA,16611,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",1989,38,"ND",2,"North Dakota",638800,423,41,46,1,0,0,469,42,NA,NA,NA,NA,NA,NA,NA,NA,384,20,46,1,NA,NA,430,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",1989,39,"OH",2,"Ohio",10847115,28346,1954,NA,NA,0,0,28346,1954,NA,NA,NA,NA,NA,NA,NA,NA,28543,1995,NA,NA,NA,NA,28543,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",1989,40,"OK",3,"Oklahoma",3145585,9029,789,NA,NA,0,0,9029,789,NA,NA,NA,NA,NA,NA,NA,NA,10633,975,NA,NA,NA,NA,10633,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",1989,41,"OR",4,"Oregon",2842321,5463,251,0,0,0,0,5463,251,NA,NA,NA,NA,NA,NA,NA,NA,5816,340,0,NA,NA,NA,5816,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",1989,42,"PA",1,"Pennsylvania",11881643,18722,937,3,8,22,0,18747,945,NA,NA,NA,NA,NA,NA,NA,NA,19522,936,3,8,NA,NA,19525,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",1989,44,"RI",1,"Rhode Island",1003464,1419,48,374,113,474,48,2267,209,NA,NA,NA,NA,NA,NA,NA,NA,1419,50,381,113,474,42,2274,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",1989,45,"SC",3,"South Carolina",3486703,13149,746,886,112,15,1,14050,859,NA,NA,NA,NA,NA,NA,NA,NA,13976,832,815,97,NA,NA,14791,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",1989,46,"SD",2,"South Dakota",696004,1189,88,0,0,0,0,1189,88,NA,NA,NA,NA,NA,NA,NA,NA,1175,81,0,0,NA,NA,1175,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",1989,47,"TN",3,"Tennessee",4877185,7356,369,37,7,0,0,7393,376,NA,NA,NA,NA,NA,NA,NA,NA,10159,471,0,0,NA,NA,10159,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",1989,48,"TX",3,"Texas",16986510,41953,2069,0,0,0,0,41953,2069,NA,NA,NA,NA,NA,NA,NA,NA,41953,2069,NA,NA,NA,NA,41953,2069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",1989,49,"UT",4,"Utah",1722850,2219,88,18,1,99,8,2336,97,NA,NA,NA,NA,NA,NA,NA,NA,2261,107,24,2,NA,0,2285,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",1989,50,"VT",1,"Vermont",562758,575,26,161,9,108,1,844,36,NA,NA,NA,NA,NA,NA,NA,NA,600,26,161,9,108,1,869,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",1989,51,"VA",3,"Virginia",6187358,13853,533,29,0,0,0,13882,533,NA,NA,NA,NA,NA,NA,NA,NA,15502,771,181,23,NA,NA,15683,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",1989,53,"WA",4,"Washington",4866692,6609,331,28,0,53,3,6690,334,NA,NA,NA,NA,NA,NA,NA,NA,6597,331,NA,NA,NA,NA,6597,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",1989,54,"WV",3,"West Virginia",1793477,1463,73,0,0,37,0,1500,73,NA,NA,NA,NA,NA,NA,NA,NA,1463,73,NA,NA,NA,NA,1463,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",1989,55,"WI",2,"Wisconsin",4891769,6369,288,12,0,0,0,6381,288,NA,NA,NA,NA,NA,NA,NA,NA,6472,303,13,0,NA,NA,6485,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",1989,56,"WY",4,"Wyoming",453588,943,83,0,0,0,0,943,83,NA,NA,NA,NA,NA,NA,NA,NA,943,83,NA,NA,NA,NA,943,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",1989,60,"ST",7,"State prison total",NA,577935,32171,8756,1097,8743,1293,595434,34561,NA,NA,NA,NA,NA,NA,NA,NA,599840,33899,9013,1134,8163,1162,617016,36177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16171,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"647",1989,70,"US",5,"US prison total (state+federal)",NA,618823,35078,10845,1475,15521,1640,645189,38193,NA,NA,NA,NA,NA,NA,NA,NA,643643,37264,13134,1854,14975,1512,671752,40612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16171,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"648",1989,99,"FE",6,"Federal BOP",NA,40888,2907,2089,378,6778,347,49755,3632,NA,NA,NA,NA,NA,NA,NA,NA,43803,3365,4121,720,6812,350,54736,4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",1990,1,"AL",3,"Alabama",4048526,14141,910,261,39,0,0,14402,949,NA,NA,NA,NA,NA,NA,NA,NA,14449,916,261,39,NA,NA,14710,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",1990,2,"AK",4,"Alaska",553120,1610,68,115,5,530,34,2255,107,NA,NA,NA,NA,NA,NA,NA,NA,1772,79,192,15,530,34,2494,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",1990,4,"AZ",4,"Arizona",3679056,12964,817,462,18,0,0,13426,835,NA,NA,NA,NA,NA,NA,NA,NA,12964,817,462,18,0,0,13426,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",1990,5,"AR",3,"Arkansas",2354343,6176,345,40,8,0,0,6216,353,NA,NA,NA,NA,NA,NA,NA,NA,6847,427,40,8,NA,NA,6887,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",1990,6,"CA",4,"California",29950111,88264,5858,0,0,2543,644,90807,6502,NA,NA,NA,NA,NA,NA,NA,NA,88264,5858,0,0,2543,644,90807,6502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",1990,8,"CO",4,"Colorado",3303862,6365,418,NA,NA,0,0,6365,418,NA,NA,NA,NA,NA,NA,NA,NA,7238,433,NA,NA,NA,NA,7238,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",1990,9,"CT",1,"Connecticut",3289056,7125,345,640,107,1734,150,9499,602,NA,NA,NA,NA,NA,NA,NA,NA,7387,384,682,132,1748,167,9817,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",1990,10,"DE",3,"Delaware",669063,1967,67,333,29,597,65,2897,161,NA,NA,NA,NA,NA,NA,NA,NA,2142,99,506,62,597,65,3245,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",1990,11,"DC",3,"District of Columbia",603814,5709,263,789,93,1610,173,8108,529,NA,NA,NA,NA,NA,NA,NA,NA,6458,340,1273,93,1610,173,9341,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",1990,12,"FL",3,"Florida",13018365,41398,2587,7,0,0,0,41405,2587,NA,NA,NA,NA,NA,NA,NA,NA,41716,2664,7,0,NA,NA,41723,2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",1990,13,"GA",3,"Georgia",6506531,20495,1176,673,67,NA,NA,21168,1243,NA,NA,NA,NA,NA,NA,NA,NA,20495,1176,673,67,NA,NA,21168,1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",1990,15,"HI",4,"Hawaii",1112703,1598,78,90,5,559,60,2247,143,NA,NA,NA,NA,NA,NA,NA,NA,1616,92,135,7,611,72,2362,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",1990,16,"ID",4,"Idaho",1011882,1739,109,0,0,0,0,1739,109,NA,NA,NA,NA,NA,NA,NA,NA,1841,120,NA,NA,NA,NA,1841,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",1990,17,"IL",2,"Illinois",11446979,26333,1183,NA,NA,0,0,26333,1183,NA,NA,NA,NA,NA,NA,NA,NA,26333,1183,NA,NA,0,0,26333,1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",1990,18,"IN",2,"Indiana",5555097,11942,673,110,7,3,1,12055,681,NA,NA,NA,NA,NA,NA,NA,NA,11942,673,110,7,3,1,12055,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",1990,19,"IA",2,"Iowa",2779769,3755,212,NA,NA,NA,NA,3755,212,NA,NA,NA,NA,NA,NA,NA,NA,3755,212,NA,NA,NA,NA,3755,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",1990,20,"KS",2,"Kansas",2480683,5504,286,0,0,0,0,5504,286,NA,NA,NA,NA,NA,NA,NA,NA,5491,284,NA,NA,NA,NA,5491,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",1990,21,"KY",3,"Kentucky",3692584,7917,413,0,0,0,0,7917,413,NA,NA,NA,NA,NA,NA,NA,NA,8544,479,NA,NA,NA,NA,8544,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1990,22,"LA",3,"Louisiana",4219179,13588,518,0,0,0,0,13588,518,NA,NA,NA,NA,NA,NA,NA,NA,17824,775,NA,NA,NA,NA,17824,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4236,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",1990,23,"ME",1,"Maine",1231296,1457,41,41,2,0,0,1498,43,NA,NA,NA,NA,NA,NA,NA,NA,1438,42,41,2,NA,NA,1479,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",1990,24,"MD",3,"Maryland",4797431,15701,768,993,105,NA,NA,16694,873,NA,NA,NA,NA,NA,NA,NA,NA,15962,772,1009,105,NA,NA,16971,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",1990,25,"MA",1,"Massachusetts",6018664,7626,388,111,140,12,68,7749,596,NA,NA,NA,NA,NA,NA,NA,NA,7626,388,111,140,12,68,7749,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
