"","YEAR","STATEID","STATE","REGION","state_name","Population","RLUNEXPM","RLUNEXPF","RLUNCOMM","RLUNCOMF","RLUNOTHM","RLUNOTHF","RLCOPROM","RLCOPROF","RLCOSUPM","RLCOSUPF","RLCODPM","RLCODPF","RLCOOTHM","RLCOOTHF","RLDEATHM","RLDEATHF","RLAWOLM","RLAWOLF","RLESCAPM","RLESCAPF","RLAWESM","RLAWESF","RLTRANM","RLTRANF","RLBONDM","RLBONDF","RLOTHM","RLOTHF","RLTOTM","RLTOTF"
"130",1980,25,"MA",1,"Massachusetts",5768683,80,73,25,6,0,0,0,0,0,0,723,70,39,2,NA,NA,NA,NA,NA,NA,149,18,184,2,0,0,0,0,1213,171
"131",1980,26,"MI",2,"Michigan",9209284,365,11,0,0,0,0,0,0,0,0,4297,264,17,12,NA,NA,NA,NA,NA,NA,1142,161,88,17,0,0,165,16,6081,481
"132",1980,27,"MN",2,"Minnesota",4111674,106,3,12,2,0,0,0,0,0,0,1037,48,0,0,NA,NA,NA,NA,NA,NA,31,8,0,0,0,0,0,0,1195,61
"133",1980,28,"MS",3,"Mississippi",2539051,400,15,0,0,0,0,176,16,0,0,716,20,595,40,NA,NA,NA,NA,NA,NA,16,1,0,0,0,0,16,1,1923,93
"134",1980,29,"MO",2,"Missouri",4932079,1198,35,0,0,102,2,0,0,0,0,1217,75,0,0,NA,NA,NA,NA,NA,NA,162,0,0,0,0,0,42,17,2738,129
"135",1980,30,"MT",4,"Montana",795317,61,0,0,0,7,0,27,2,0,3,241,12,0,0,NA,NA,NA,NA,NA,NA,22,0,0,0,8,0,0,0,369,17
"136",1980,31,"NE",2,"Nebraska",1578528,286,5,0,0,0,0,0,0,1,0,274,28,0,0,NA,NA,NA,NA,NA,NA,7,2,0,0,7,0,0,0,577,35
"137",1980,32,"NV",4,"Nevada",847639,162,14,0,0,5,0,0,0,0,0,533,50,0,0,NA,NA,NA,NA,NA,NA,45,0,0,0,0,0,0,0,750,64
"138",1980,33,"NH",1,"New Hampshire",936644,5,0,0,1,13,0,0,0,0,0,175,3,0,0,NA,NA,NA,NA,NA,NA,7,1,0,0,1,0,0,0,201,6
"139",1980,34,"NJ",1,"New Jersey",7407475,147,4,0,0,0,0,0,0,0,0,3460,156,0,0,NA,NA,NA,NA,NA,NA,54,4,0,0,73,5,0,0,3741,169
"140",1980,35,"NM",4,"New Mexico",1332709,187,9,0,0,0,0,0,0,0,0,466,20,7,0,NA,NA,NA,NA,NA,NA,22,1,1,0,0,0,0,0,722,30
"141",1980,36,"NY",1,"New York",17567729,516,11,0,0,0,0,0,0,2486,61,5407,238,0,0,NA,NA,NA,NA,NA,NA,82,2,433,17,163,4,8,0,9135,333
"142",1980,37,"NC",3,"North Carolina",5956661,878,37,0,0,0,0,0,0,0,0,5488,304,0,0,NA,NA,NA,NA,NA,NA,629,25,0,0,94,8,0,0,7115,375
"143",1980,38,"ND",2,"North Dakota",659524,16,0,0,0,0,0,4,2,0,0,115,1,4,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,142,4
"144",1980,39,"OH",2,"Ohio",10788324,29,0,0,0,34,0,1334,139,0,0,6610,416,439,80,NA,NA,NA,NA,NA,NA,37,3,101,3,0,0,0,0,8607,641
"145",1980,40,"OK",3,"Oklahoma",3096157,887,54,165,10,0,0,0,0,0,0,903,103,0,0,NA,NA,NA,NA,NA,NA,186,19,0,0,4,0,0,0,2156,186
"146",1980,41,"OR",4,"Oregon",2667984,194,5,0,0,0,0,0,0,0,0,1797,95,0,0,NA,NA,NA,NA,NA,NA,337,27,0,0,7,0,0,0,2339,127
"147",1980,42,"PA",1,"Pennsylvania",11858571,161,8,0,0,195,6,0,0,0,0,2690,121,0,0,NA,NA,NA,NA,NA,NA,67,23,188,17,38,1,293,2,3653,179
"148",1980,44,"RI",1,"Rhode Island",953007,27,0,3,0,0,0,47,0,0,0,154,5,0,0,NA,NA,NA,NA,NA,NA,21,1,1,0,14,0,0,0,267,6
"149",1980,45,"SC",3,"South Carolina",3179235,752,38,0,0,24,1,360,15,0,0,2166,112,0,0,NA,NA,NA,NA,NA,NA,310,4,0,0,18,3,88,19,3731,193
"150",1980,46,"SD",2,"South Dakota",689569,110,4,0,0,5,0,17,0,0,1,146,20,0,0,NA,NA,NA,NA,NA,NA,15,0,0,0,1,0,0,0,294,25
"151",1980,47,"TN",3,"Tennessee",4627667,309,35,11,0,19,6,0,0,308,2,1828,106,194,1,NA,NA,NA,NA,NA,NA,398,20,28,1,8,0,1,35,3121,206
"152",1980,48,"TX",3,"Texas",14746313,2180,99,0,0,1,0,43,2,2389,181,5277,464,30,1,NA,NA,NA,NA,NA,NA,13,2,4,0,0,0,1151,105,11138,855
"153",1980,49,"UT",4,"Utah",1515469,8,1,0,0,15,1,0,0,0,0,450,18,0,0,NA,NA,NA,NA,NA,NA,86,8,0,0,10,0,0,0,570,28
"154",1980,50,"VT",1,"Vermont",515605,20,1,0,0,3,0,176,4,12,0,109,1,5,0,NA,NA,NA,NA,NA,NA,48,0,0,0,1,0,0,0,375,6
"155",1980,51,"VA",3,"Virginia",5444106,125,6,3,0,4,0,0,0,960,46,1710,95,0,0,NA,NA,NA,NA,NA,NA,87,0,197,6,6,0,53,37,3163,190
"156",1980,53,"WA",4,"Washington",4235731,5,0,11,0,0,0,0,0,0,0,1729,130,5,0,NA,NA,NA,NA,NA,NA,462,24,0,0,32,1,0,0,2258,155
"157",1980,54,"WV",3,"West Virginia",1954115,83,1,0,0,6,0,89,2,0,0,348,14,18,0,NA,NA,NA,NA,NA,NA,20,0,0,0,0,8,19,0,585,25
"158",1980,55,"WI",2,"Wisconsin",4726336,57,2,0,0,50,6,30,1,876,35,546,34,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,1567,78
"159",1980,56,"WY",4,"Wyoming",491715,50,1,4,0,0,0,20,2,0,1,118,16,1,0,NA,NA,NA,NA,NA,NA,12,0,0,0,1,0,0,0,208,20
"160",1980,60,"ST",7,"State prison total",NA,19460,1000,629,55,1055,69,4534,446,25377,1358,74251,4351,4115,268,NA,NA,0,0,0,0,7537,519,2326,182,1689,148,3683,368,145330,8777
"161",1980,70,"US",5,"US prison total (state+federal)",NA,22708,1191,630,68,1223,95,4534,446,28309,1463,79226,4591,4115,268,NA,NA,0,0,0,0,8082,526,2689,198,1760,152,6104,721,160094,9732
"162",1980,99,"FE",6,"Federal BOP",NA,3248,191,1,13,168,26,0,0,2932,105,4975,240,0,0,NA,NA,NA,NA,NA,NA,545,7,363,16,71,4,2421,353,14764,955
"163",1981,1,"AL",3,"Alabama",3925229,517,19,1,0,2,1,71,7,0,0,1395,117,229,13,NA,NA,NA,NA,NA,NA,246,2,38,0,17,1,445,60,2973,221
"164",1981,2,"AK",4,"Alaska",449611,0,0,0,0,0,0,0,0,200,12,58,0,0,0,NA,NA,NA,NA,NA,NA,8,0,84,2,0,0,0,0,351,14
"165",1981,4,"AZ",4,"Arizona",2889865,26,8,0,0,0,0,82,15,294,38,761,44,568,30,NA,NA,NA,NA,NA,NA,159,21,18,8,2,0,0,0,1916,164
"166",1981,5,"AR",3,"Arkansas",2294262,248,5,1,0,0,0,0,0,0,0,1393,61,304,22,NA,NA,NA,NA,NA,NA,13,0,8,0,0,0,0,2,1976,90
"167",1981,6,"CA",4,"California",24820007,354,12,0,0,44,5,0,0,11580,786,0,0,0,0,NA,NA,NA,NA,NA,NA,264,15,35,1,0,0,202,26,12528,847
"168",1981,8,"CO",4,"Colorado",3061569,196,2,0,0,26,3,106,8,0,0,1133,51,0,0,NA,NA,NA,NA,NA,NA,149,3,4,1,7,0,0,0,1631,68
"169",1981,9,"CT",1,"Connecticut",3139012,771,20,2,0,0,0,0,0,0,0,1333,58,110,21,NA,NA,NA,NA,NA,NA,46,11,11,2,20,1,0,0,2312,114
"170",1981,10,"DE",3,"Delaware",599136,54,0,0,0,19,4,0,0,135,1,217,14,0,0,NA,NA,NA,NA,NA,NA,63,3,1,0,0,0,50,12,540,34
"171",1981,11,"DC",3,"District of Columbia",634171,652,18,0,0,0,0,0,0,104,2,662,29,0,0,NA,NA,NA,NA,NA,NA,214,14,418,79,0,0,0,0,2065,143
"172",1981,12,"FL",3,"Florida",10471407,2477,156,4,1,363,18,552,62,951,33,3667,188,270,12,NA,NA,NA,NA,NA,NA,774,8,0,0,979,36,0,0,10075,515
"173",1981,13,"GA",3,"Georgia",5649793,1343,51,2657,194,12,2,39,9,0,0,1615,135,773,30,NA,NA,NA,NA,NA,NA,321,42,65,2,61,5,0,0,6901,470
"174",1981,15,"HI",4,"Hawaii",993802,17,0,0,0,0,0,32,1,0,0,52,1,0,0,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,0,1,107,3
"175",1981,16,"ID",4,"Idaho",973729,80,5,0,0,2,0,271,24,0,0,195,8,0,0,NA,NA,NA,NA,NA,NA,15,0,0,0,4,0,7,1,577,38
"176",1981,17,"IL",2,"Illinois",11423414,1063,52,43,0,13,0,0,0,5129,204,825,41,0,0,NA,NA,NA,NA,NA,NA,0,6,0,0,0,5,2327,0,9407,308
"177",1981,18,"IN",2,"Indiana",5467927,62,4,0,0,124,20,302,42,1596,87,506,13,232,11,NA,NA,NA,NA,NA,NA,84,1,0,0,0,0,0,0,2928,178
"178",1981,19,"IA",2,"Iowa",2888190,291,6,0,0,11,0,212,16,0,0,568,39,0,0,NA,NA,NA,NA,NA,NA,178,24,0,0,51,1,149,11,1465,97
"179",1981,20,"KS",2,"Kansas",2401211,0,0,0,0,0,0,378,35,44,0,1014,62,0,0,NA,NA,NA,NA,NA,NA,58,2,0,0,1,0,0,0,1501,99
"180",1981,21,"KY",3,"Kentucky",3683437,29,1,0,0,3,0,265,45,243,7,1913,113,0,0,NA,NA,NA,NA,NA,NA,131,0,0,0,27,2,0,0,2619,168
"181",1981,22,"LA",3,"Louisiana",4352610,1552,82,1,0,48,0,2,0,0,0,666,39,0,0,NA,NA,NA,NA,NA,NA,23,1,3,0,0,0,0,0,2309,122
"182",1981,23,"ME",1,"Maine",1136684,245,2,0,0,0,0,80,3,0,0,18,1,0,0,NA,NA,NA,NA,NA,NA,18,0,6,0,15,0,0,0,384,6
"183",1981,24,"MD",3,"Maryland",4282917,11,0,12,2,0,0,0,0,739,54,1971,116,0,0,NA,NA,NA,NA,NA,NA,355,16,315,10,669,55,7,0,4106,253
"184",1981,25,"MA",1,"Massachusetts",5771226,125,90,38,10,0,0,0,0,0,0,725,71,0,0,NA,NA,NA,NA,NA,NA,218,11,233,11,0,0,0,0,1345,193
"185",1981,26,"MI",2,"Michigan",9115202,361,16,0,0,0,0,0,0,0,0,4452,302,0,0,NA,NA,NA,NA,NA,NA,1502,166,139,8,0,0,0,0,6505,492
"186",1981,27,"MN",2,"Minnesota",4131444,93,8,0,0,43,4,0,0,0,0,1038,50,0,0,NA,NA,NA,NA,NA,NA,30,4,0,0,0,0,0,0,1205,66
"187",1981,28,"MS",3,"Mississippi",2556768,312,8,0,0,26,3,126,12,0,0,909,31,585,44,NA,NA,NA,NA,NA,NA,81,2,6,0,0,0,28,1,2077,102
"188",1981,29,"MO",2,"Missouri",4929442,678,2,0,18,258,0,0,0,0,0,1450,102,0,2,NA,NA,NA,NA,NA,NA,157,3,0,0,0,0,23,1,2582,128
"189",1981,30,"MT",4,"Montana",803990,55,2,0,0,0,0,55,3,0,2,275,13,10,3,NA,NA,NA,NA,NA,NA,32,3,0,0,2,0,3,0,434,26
"190",1981,31,"NE",2,"Nebraska",1581786,378,8,0,0,0,0,0,0,0,0,283,20,0,0,NA,NA,NA,NA,NA,NA,6,1,0,0,10,0,2,0,680,29
"191",1981,32,"NV",4,"Nevada",881545,215,23,0,0,0,1,0,0,0,0,569,44,0,0,NA,NA,NA,NA,NA,NA,62,0,0,0,0,0,0,0,850,68
"192",1981,33,"NH",1,"New Hampshire",947717,4,0,0,0,27,0,0,0,0,0,165,2,0,0,NA,NA,NA,NA,NA,NA,18,1,0,0,0,0,0,0,215,3
"193",1981,34,"NJ",1,"New Jersey",7430968,119,11,0,0,0,0,0,0,0,0,2682,137,0,0,NA,NA,NA,NA,NA,NA,62,1,0,0,76,7,0,0,2946,156
"194",1981,35,"NM",4,"New Mexico",1363794,331,19,0,0,0,0,0,0,0,0,478,24,197,6,NA,NA,NA,NA,NA,NA,40,3,1,0,0,0,0,0,1057,52
"195",1981,36,"NY",1,"New York",17589746,571,19,0,0,0,0,0,0,2480,55,4778,223,0,0,NA,NA,NA,NA,NA,NA,72,3,146,1,123,9,2,0,8211,310
"196",1981,37,"NC",3,"North Carolina",6019141,1263,60,0,0,0,0,0,0,0,0,6494,396,0,0,NA,NA,NA,NA,NA,NA,647,22,0,0,83,11,0,0,8513,491
"197",1981,38,"ND",2,"North Dakota",668969,9,0,0,0,0,0,11,0,0,0,146,1,7,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,174,1
"198",1981,39,"OH",2,"Ohio",10757088,22,0,0,0,31,0,1262,201,0,0,6100,403,475,77,NA,NA,NA,NA,NA,NA,39,0,166,3,0,0,264,16,8388,700
"199",1981,40,"OK",3,"Oklahoma",3206124,690,63,355,18,0,0,0,0,0,0,919,94,0,0,NA,NA,NA,NA,NA,NA,222,24,0,0,6,1,0,0,2199,201
"200",1981,41,"OR",4,"Oregon",2664922,175,5,1,0,0,0,0,0,0,0,1628,94,0,0,NA,NA,NA,NA,NA,NA,526,18,13,0,7,0,0,0,2368,117
"201",1981,42,"PA",1,"Pennsylvania",11845148,192,7,0,0,129,4,0,0,0,0,2740,128,0,0,NA,NA,NA,NA,NA,NA,56,22,218,17,50,4,327,30,3737,213
"202",1981,44,"RI",1,"Rhode Island",954176,28,2,4,0,0,0,51,1,0,0,142,6,0,0,NA,NA,NA,NA,NA,NA,27,0,10,0,11,2,2,0,275,11
"203",1981,45,"SC",3,"South Carolina",3207618,638,22,1,0,10,2,534,23,0,0,2091,104,0,0,NA,NA,NA,NA,NA,NA,286,5,0,0,20,0,0,0,3599,156
"204",1981,46,"SD",2,"South Dakota",690615,93,5,0,0,0,0,21,1,0,0,210,11,0,0,NA,NA,NA,NA,NA,NA,9,0,0,0,2,0,0,0,335,17
"205",1981,47,"TN",3,"Tennessee",4646043,379,18,8,0,8,0,0,0,356,1,2136,169,218,1,NA,NA,NA,NA,NA,NA,481,9,0,0,5,0,0,4,3607,202
"206",1981,48,"TX",3,"Texas",15331410,1668,66,0,0,1,0,34,2,3302,225,7584,488,66,0,NA,NA,NA,NA,NA,NA,12,0,13,4,0,0,1481,108,14244,896
"207",1981,49,"UT",4,"Utah",1558316,6,0,0,0,14,3,0,0,0,0,422,11,0,0,NA,NA,NA,NA,NA,NA,123,5,0,0,5,0,0,0,575,19
"208",1981,50,"VT",1,"Vermont",519107,20,1,0,0,3,0,176,4,0,0,119,1,5,0,NA,NA,NA,NA,NA,NA,43,0,0,0,1,0,0,0,369,6
"209",1981,51,"VA",3,"Virginia",5492773,248,10,0,0,17,0,0,0,999,48,2332,157,3,0,NA,NA,NA,NA,NA,NA,111,3,62,1,2,0,0,10,3818,230
"210",1981,53,"WA",4,"Washington",4276545,3,0,1,0,3,0,0,0,0,0,1292,108,0,0,NA,NA,NA,NA,NA,NA,537,35,0,0,17,0,8,2,1879,145
"211",1981,54,"WV",3,"West Virginia",1949606,66,2,0,0,5,0,79,0,0,0,280,20,27,0,NA,NA,NA,NA,NA,NA,4,0,0,0,0,4,28,0,493,26
"212",1981,55,"WI",2,"Wisconsin",4728876,85,0,0,0,33,7,10,3,748,30,867,62,21,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,32,0,1803,102
"213",1981,56,"WY",4,"Wyoming",506408,30,3,19,0,4,0,19,0,0,0,158,11,0,1,NA,NA,NA,NA,NA,NA,24,0,0,0,1,0,0,0,258,15
"214",1981,60,"ST",7,"State prison total",NA,18845,913,3148,243,1279,77,4770,517,28900,1585,73426,4413,4100,273,NA,NA,0,0,0,0,8552,510,2013,150,2274,144,5387,285,153412,9125
"215",1981,70,"US",5,"US prison total (state+federal)",NA,21933,1053,3150,244,1425,96,4770,517,31181,1680,77169,4725,4100,273,NA,NA,0,0,0,0,8941,521,2246,162,2358,149,7061,410,165110,9845
"216",1981,99,"FE",6,"Federal BOP",NA,3088,140,2,1,146,19,0,0,2281,95,3743,312,0,0,NA,NA,NA,NA,NA,NA,389,11,233,12,84,5,1674,125,11698,720
"217",1982,1,"AL",3,"Alabama",3934103,1091,43,4,0,2,1,105,3,0,0,1321,113,25,2,NA,NA,NA,NA,NA,NA,219,3,39,0,23,1,68,6,2919,172
"218",1982,2,"AK",4,"Alaska",488417,0,0,0,0,0,0,8,1,157,18,45,2,0,0,NA,NA,NA,NA,NA,NA,0,0,103,11,114,13,0,0,427,45
"219",1982,4,"AZ",4,"Arizona",2968928,134,8,0,0,0,0,44,10,387,13,376,28,938,78,NA,NA,NA,NA,NA,NA,199,15,20,0,0,0,0,0,2109,152
"220",1982,5,"AR",3,"Arkansas",2305754,188,11,0,0,20,0,0,0,0,0,1318,77,92,6,NA,NA,NA,NA,NA,NA,24,0,4,1,0,0,0,0,1658,95
"221",1982,6,"CA",4,"California",25360023,413,33,0,0,21,6,0,0,14360,902,0,0,0,0,NA,NA,NA,NA,NA,NA,500,28,106,8,0,0,204,12,15661,990
"222",1982,8,"CO",4,"Colorado",3133628,102,3,0,0,22,0,97,3,0,0,1265,69,0,0,NA,NA,NA,NA,NA,NA,199,7,10,0,9,0,0,0,1712,82
"223",1982,9,"CT",1,"Connecticut",3162343,335,10,21,1,0,0,0,0,0,0,452,5,1276,74,NA,NA,NA,NA,NA,NA,34,2,68,6,40,0,0,0,2228,98
"224",1982,10,"DE",3,"Delaware",605415,36,5,0,0,19,4,0,0,133,2,185,22,0,0,NA,NA,NA,NA,NA,NA,80,0,0,0,0,0,40,0,496,33
"225",1982,11,"DC",3,"District of Columbia",632439,767,21,0,0,0,0,0,0,111,2,553,22,0,0,NA,NA,NA,NA,NA,NA,240,26,481,68,0,0,0,0,2163,139
"226",1982,12,"FL",3,"Florida",10749845,3947,269,3,2,186,11,830,69,0,0,3205,188,320,15,NA,NA,NA,NA,NA,NA,799,29,0,0,946,68,21,0,10310,651
"227",1982,13,"GA",3,"Georgia",5728254,2227,96,118,7,1,0,81,19,0,0,3821,347,844,26,NA,NA,NA,NA,NA,NA,251,43,119,13,58,2,0,0,7543,553
"228",1982,15,"HI",4,"Hawaii",1012717,22,0,0,0,0,0,34,4,0,0,41,8,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,98,12
"229",1982,16,"ID",4,"Idaho",981858,69,4,1,0,1,0,371,32,0,0,210,9,0,0,NA,NA,NA,NA,NA,NA,35,0,0,0,1,0,0,0,691,45
"230",1982,17,"IL",2,"Illinois",11408823,726,18,0,0,11,2,0,0,7726,425,714,17,12,1,NA,NA,NA,NA,NA,NA,232,16,0,0,0,0,0,0,9435,479
"231",1982,18,"IN",2,"Indiana",5450402,20,0,0,0,128,12,485,60,1588,67,474,15,689,40,NA,NA,NA,NA,NA,NA,101,14,0,0,0,0,0,0,3491,208
"232",1982,19,"IA",2,"Iowa",2870550,250,11,0,0,15,1,223,10,0,0,736,33,0,0,NA,NA,NA,NA,NA,NA,166,7,0,0,33,1,160,7,1584,70
"233",1982,20,"KS",2,"Kansas",2415537,0,0,0,0,0,0,441,43,0,0,1279,97,32,1,NA,NA,NA,NA,NA,NA,45,2,0,0,3,0,0,0,1806,143
"234",1982,21,"KY",3,"Kentucky",3694480,298,14,0,0,0,0,289,42,0,0,2164,139,0,0,NA,NA,NA,NA,NA,NA,110,3,0,0,38,2,0,0,2913,201
"235",1982,22,"LA",3,"Louisiana",4395316,1499,80,1,1,32,2,1,0,0,0,636,46,0,0,NA,NA,NA,NA,NA,NA,31,0,3,0,0,0,0,0,2224,129
"236",1982,23,"ME",1,"Maine",1144769,359,5,0,0,0,0,165,5,0,0,16,0,0,0,NA,NA,NA,NA,NA,NA,16,0,5,0,17,0,0,0,579,10
"237",1982,24,"MD",3,"Maryland",4313319,38,0,5,0,0,0,0,0,997,53,1527,71,0,0,NA,NA,NA,NA,NA,NA,148,9,288,15,485,41,8,0,3522,189
"238",1982,25,"MA",1,"Massachusetts",5799403,196,145,47,19,0,0,0,0,0,0,765,114,0,0,NA,NA,NA,NA,NA,NA,263,10,235,10,0,0,0,0,1515,298
"239",1982,26,"MI",2,"Michigan",9047753,383,22,0,0,0,0,0,0,0,0,4735,326,0,0,NA,NA,NA,NA,NA,NA,1364,114,119,9,0,0,0,0,6621,471
"240",1982,27,"MN",2,"Minnesota",4141438,93,7,0,0,127,5,0,0,562,39,454,5,94,13,NA,NA,NA,NA,NA,NA,23,2,0,0,0,0,0,0,1354,71
"241",1982,28,"MS",3,"Mississippi",2567730,382,7,0,0,21,4,163,17,0,0,1026,47,399,41,NA,NA,NA,NA,NA,NA,123,1,10,1,0,0,39,2,2190,120
"242",1982,29,"MO",2,"Missouri",4943727,489,6,0,0,0,0,0,0,0,0,1896,32,0,0,NA,NA,NA,NA,NA,NA,275,0,0,0,13,1,45,3,2730,42
"243",1982,30,"MT",4,"Montana",814028,62,3,0,0,0,0,44,2,0,0,272,17,7,1,NA,NA,NA,NA,NA,NA,28,3,0,0,2,0,0,0,419,26
"244",1982,31,"NE",2,"Nebraska",1584301,212,4,1,0,0,0,0,0,0,0,329,28,0,0,NA,NA,NA,NA,NA,NA,28,0,0,0,5,3,8,0,583,35
"245",1982,32,"NV",4,"Nevada",901974,332,11,0,0,0,0,0,0,0,0,434,31,0,0,NA,NA,NA,NA,NA,NA,28,1,0,0,0,0,0,0,799,44
"246",1982,33,"NH",1,"New Hampshire",958125,6,0,0,0,15,1,0,0,0,0,187,4,0,0,NA,NA,NA,NA,NA,NA,14,0,0,0,4,0,0,0,230,5
"247",1982,34,"NJ",1,"New Jersey",7467789,126,13,0,0,0,0,0,0,0,0,3004,174,0,0,NA,NA,NA,NA,NA,NA,52,2,0,0,67,9,0,0,3259,198
"248",1982,35,"NM",4,"New Mexico",1394352,292,11,2,0,6,0,0,0,0,0,553,30,0,0,NA,NA,NA,NA,NA,NA,30,6,1,1,7,0,0,0,897,48
"249",1982,36,"NY",1,"New York",17686905,525,12,0,0,0,0,0,0,2527,64,6023,291,0,0,NA,NA,NA,NA,NA,NA,123,4,491,17,116,3,2,0,9867,392
"250",1982,37,"NC",3,"North Carolina",6077066,1486,101,0,0,0,0,0,0,0,0,6322,411,0,0,NA,NA,NA,NA,NA,NA,540,13,0,0,57,4,0,0,8431,529
"251",1982,38,"ND",2,"North Dakota",676685,22,0,0,0,0,0,27,2,0,0,131,2,6,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,187,4
"252",1982,39,"OH",2,"Ohio",10737635,16,0,0,0,15,1,1193,254,0,0,6151,484,417,77,NA,NA,NA,NA,NA,NA,19,2,102,4,0,0,182,14,8127,837
"253",1982,40,"OK",3,"Oklahoma",3290404,859,63,230,11,0,0,423,19,0,0,702,60,0,0,NA,NA,NA,NA,NA,NA,338,30,0,0,6,0,19,0,2591,183
"254",1982,41,"OR",4,"Oregon",2653058,126,12,0,0,0,0,0,0,0,0,1575,88,0,0,NA,NA,NA,NA,NA,NA,475,32,12,0,6,0,0,0,2206,132
"255",1982,42,"PA",1,"Pennsylvania",11837728,218,7,0,0,101,5,0,0,0,0,3049,182,0,0,NA,NA,NA,NA,NA,NA,93,16,248,12,41,7,155,17,3925,247
"256",1982,44,"RI",1,"Rhode Island",956376,26,0,2,0,0,0,60,2,0,0,197,7,0,0,NA,NA,NA,NA,NA,NA,19,0,16,0,11,0,2,0,334,9
"257",1982,45,"SC",3,"South Carolina",3234074,677,46,2,0,11,3,579,27,0,0,1917,102,0,0,NA,NA,NA,NA,NA,NA,250,4,0,0,16,1,0,0,3465,183
"258",1982,46,"SD",2,"South Dakota",692985,105,1,7,0,0,0,30,1,0,0,210,17,5,0,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,0,369,19
"259",1982,47,"TN",3,"Tennessee",4659755,449,45,11,7,20,0,0,0,425,4,2519,210,0,0,NA,NA,NA,NA,NA,NA,542,25,0,0,5,0,12,6,4000,297
"260",1982,48,"TX",3,"Texas",15751678,1396,73,0,0,10,0,993,4,4738,436,7215,443,115,0,NA,NA,NA,NA,NA,NA,86,0,14,4,0,0,740,152,15382,1114
"261",1982,49,"UT",4,"Utah",1594939,2,0,0,0,32,0,0,0,0,0,547,31,0,0,NA,NA,NA,NA,NA,NA,104,5,0,0,5,0,0,0,692,36
"262",1982,50,"VT",1,"Vermont",523308,18,2,0,0,0,0,77,7,0,0,150,2,0,0,NA,NA,NA,NA,NA,NA,43,0,0,0,1,0,0,0,290,11
"263",1982,51,"VA",3,"Virginia",5564658,158,7,7,1,19,1,0,0,1722,53,3157,191,2,2,NA,NA,NA,NA,NA,NA,102,4,75,6,1,0,25,0,5321,266
"264",1982,53,"WA",4,"Washington",4300270,5,0,0,0,2,1,0,0,0,0,1326,96,0,0,NA,NA,NA,NA,NA,NA,363,23,3,0,23,1,0,0,1740,123
"265",1982,54,"WV",3,"West Virginia",1945065,71,0,0,0,8,0,143,2,0,0,370,13,1,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,29,0,624,16
"266",1982,55,"WI",2,"Wisconsin",4721445,66,1,0,0,26,3,0,0,779,35,1036,72,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1908,111
"267",1982,56,"WY",4,"Wyoming",510329,31,4,18,2,2,0,25,0,0,0,131,9,0,0,NA,NA,NA,NA,NA,NA,10,0,0,0,1,0,0,0,218,15
"268",1982,60,"ST",7,"State prison total",NA,21350,1234,480,51,873,63,6931,638,36212,2113,76721,4827,5274,377,NA,NA,0,0,0,0,8774,501,2573,186,2155,157,1760,219,163843,10378
"269",1982,70,"US",5,"US prison total (state+federal)",NA,25823,1450,483,52,1018,87,6931,638,38101,2251,81395,5212,5274,377,NA,NA,0,0,0,0,9109,518,3000,202,2215,162,3061,278,177196,11240
"270",1982,99,"FE",6,"Federal BOP",NA,4473,216,3,1,145,24,0,0,1889,138,4674,385,0,0,NA,NA,NA,NA,NA,NA,335,17,427,16,60,5,1301,59,13353,862
"271",1983,1,"AL",3,"Alabama",3951826,1538,101,1,0,2,1,380,51,NA,NA,928,99,19,1,NA,NA,NA,NA,NA,NA,290,13,69,5,39,6,16,18,3305,297
"272",1983,2,"AK",4,"Alaska",513703,NA,NA,0,0,0,0,38,1,215,7,70,2,27,6,NA,NA,NA,NA,NA,NA,NA,NA,151,5,134,5,0,0,635,26
"273",1983,4,"AZ",4,"Arizona",3067142,158,14,0,0,0,0,71,8,285,13,636,39,943,58,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,0,0,2107,136
"274",1983,5,"AR",3,"Arkansas",2319774,212,14,1,0,30,0,NA,NA,NA,NA,1389,98,133,6,NA,NA,NA,NA,NA,NA,28,0,4,0,NA,NA,0,0,1807,118
"275",1983,6,"CA",4,"California",25844389,232,14,0,0,49,12,NA,NA,20332,1287,NA,NA,0,0,NA,NA,NA,NA,NA,NA,721,58,150,0,NA,NA,130,29,21668,1401
"276",1983,8,"CO",4,"Colorado",3169987,78,3,0,0,0,0,92,11,NA,NA,1620,91,0,0,NA,NA,NA,NA,NA,NA,170,7,2,1,9,2,48,7,2024,123
"277",1983,9,"CT",1,"Connecticut",3180023,1163,34,13,0,29,2,NA,NA,NA,NA,807,33,120,16,NA,NA,NA,NA,NA,NA,65,8,13,1,56,0,0,0,2272,95
