"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITEM","WHITEF","BLACKM","BLACKF","HISPM","HISPF","AIANM","AIANF","ASIANM","ASIANF","NHPIM","NHPIF","APIM","APIF","TWORACEM","TWORACEF","ADDRACEM","ADDRACEF","UNKRACEM","UNKRACEF","TOTRACEM","TOTRACEF","NOTHISPM","NOTHISPF","UNKHISPM","UNKHISPF","TOTHCATM","TOTHCATF"
"656",1990,10,"DE",3,"Delaware",669063,1079,69,2102,153,124,4,1,0,NA,NA,NA,NA,4,1,NA,NA,NA,NA,59,1,3245,224,3119,222,2,0,3245,226
"657",1990,11,"DC",3,"District of Columbia",603814,110,32,9222,552,9,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,9,4,9341,588,9332,606,0,0,9341,606
"658",1990,12,"FL",3,"Florida",13018365,17106,1026,23824,1520,3004,56,7,0,NA,NA,NA,NA,10,5,NA,NA,NA,NA,776,0,41723,2551,38719,2608,0,0,41723,2664
"659",1990,13,"GA",3,"Georgia",6506531,7083,414,14025,693,181,8,12,1,NA,NA,NA,NA,5,0,NA,NA,NA,NA,0,2,21125,1110,0,0,20944,1212,21125,1220
"660",1990,15,"HI",4,"Hawaii",1112703,538,66,132,10,83,4,33,4,NA,NA,NA,NA,1294,76,NA,NA,NA,NA,365,27,2362,183,2232,159,47,8,2362,171
"661",1990,16,"ID",4,"Idaho",1011882,1720,100,27,2,215,15,78,6,NA,NA,NA,NA,14,0,NA,NA,NA,NA,2,4,1841,112,1615,104,11,1,1841,120
"662",1990,17,"IL",2,"Illinois",11446979,7556,353,16220,605,2401,48,30,9,NA,NA,NA,NA,23,3,NA,NA,NA,NA,2504,49,26333,1019,23829,1134,103,1,26333,1183
"663",1990,18,"IN",2,"Indiana",5555097,7471,406,4566,216,229,4,16,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0,0,12055,624,11826,677,0,0,12055,681
"664",1990,19,"IA",2,"Iowa",2779769,2854,133,810,42,82,0,50,2,NA,NA,NA,NA,10,0,NA,NA,NA,NA,31,2,3755,179,3381,209,292,3,3755,212
"665",1990,20,"KS",2,"Kansas",2480683,3211,138,1876,99,301,5,79,2,NA,NA,NA,NA,24,0,NA,NA,NA,NA,301,7,5491,246,5190,279,0,0,5491,284
"666",1990,21,"KY",3,"Kentucky",3692584,5979,277,2563,170,0,0,2,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,8544,447,0,0,8544,479,8544,479
"667",1990,22,"LA",3,"Louisiana",4219179,4991,160,12830,538,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,3,0,17824,698,0,0,17824,775,17824,775
"668",1990,23,"ME",1,"Maine",1231296,1440,45,29,1,4,0,10,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1479,46,1475,44,0,0,1479,44
"669",1990,24,"MD",3,"Maryland",4797431,3735,189,13135,537,0,0,4,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,97,0,16971,728,0,0,16971,877,16971,877
"670",1990,25,"MA",1,"Massachusetts",6018664,4017,272,2895,113,1479,109,11,2,NA,NA,NA,NA,43,0,NA,NA,NA,NA,725,111,7691,498,6200,405,12,68,7691,582
"671",1990,26,"MI",2,"Michigan",9310462,13247,522,18616,1029,461,30,116,5,NA,NA,NA,NA,20,0,NA,NA,NA,NA,580,30,32579,1586,32118,1658,0,0,32579,1688
"672",1990,27,"MN",2,"Minnesota",4387283,1806,89,838,59,105,4,244,10,NA,NA,NA,NA,2,0,NA,NA,NA,NA,127,1,3017,159,2912,155,0,0,3017,159
"673",1990,28,"MS",3,"Mississippi",2577426,2217,141,5663,260,26,2,6,0,NA,NA,NA,NA,6,1,NA,NA,NA,NA,35,0,7927,402,7892,445,9,1,7927,448
"674",1990,29,"MO",2,"Missouri",5126370,7606,394,6531,324,128,8,25,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,14166,718,14032,769,6,0,14166,777
"675",1990,30,"MT",4,"Montana",799824,1089,48,20,1,38,2,240,14,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0,1349,64,1311,74,0,0,1349,76
"676",1990,31,"NE",2,"Nebraska",1580664,1436,73,727,58,107,4,86,9,NA,NA,NA,NA,0,0,NA,NA,NA,NA,9,3,2258,143,2151,138,0,3,2258,145
"677",1990,32,"NV",4,"Nevada",1218629,2822,246,1529,159,462,14,64,5,NA,NA,NA,NA,39,8,NA,NA,NA,NA,462,20,4916,438,4454,392,0,0,4916,406
"678",1990,33,"NH",1,"New Hampshire",1111831,1239,37,56,1,55,3,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,1298,38,1243,41,0,0,1298,44
"679",1990,34,"NJ",1,"New Jersey",7757158,6629,261,12856,531,3214,156,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,602,94,20087,886,16873,885,0,0,20087,1041
"680",1990,35,"NM",4,"New Mexico",1519933,2561,136,295,16,1646,101,100,6,NA,NA,NA,NA,6,0,NA,NA,NA,NA,32,6,2994,164,1317,86,31,6,2994,193
"681",1990,36,"NY",1,"New York",18002855,25426,1266,26026,1137,16607,980,128,12,NA,NA,NA,NA,136,6,NA,NA,NA,NA,488,44,52204,2465,35109,1678,488,33,52204,2691
"682",1990,37,"NC",3,"North Carolina",6656987,6364,355,10500,456,0,0,387,26,NA,NA,NA,NA,8,2,NA,NA,NA,NA,207,4,17466,843,0,0,17466,945,17466,945
"683",1990,38,"ND",2,"North Dakota",637364,374,19,5,0,8,0,82,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,463,21,455,20,0,0,463,20
"684",1990,39,"OH",2,"Ohio",10861837,14340,778,15535,1217,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,29875,1995,0,0,29875,1947,29875,1947
"685",1990,40,"OK",3,"Oklahoma",3147105,6413,512,3793,404,299,14,672,46,NA,NA,NA,NA,0,0,NA,NA,NA,NA,336,13,11214,975,10878,1053,37,4,11214,1071
"686",1990,41,"OR",4,"Oregon",2858547,4601,321,811,80,528,5,126,22,NA,NA,NA,NA,23,1,NA,NA,NA,NA,569,6,6130,430,5574,351,28,6,6130,362
"687",1990,42,"PA",1,"Pennsylvania",11895604,9534,390,11672,550,782,72,22,1,NA,NA,NA,NA,38,0,NA,NA,NA,NA,18,3,21284,944,1800,6,18702,928,21284,1006
"688",1990,44,"RI",1,"Rhode Island",1004649,1488,122,722,82,283,18,5,1,NA,NA,NA,NA,11,0,NA,NA,NA,NA,0,0,2226,205,1943,148,0,0,2226,166
"689",1990,45,"SC",3,"South Carolina",3499064,5621,303,10598,625,31,1,11,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,33,1,16266,929,15917,1043,318,9,16266,1053
"690",1990,46,"SD",2,"South Dakota",696667,921,51,39,2,0,0,304,30,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1264,83,0,0,1264,77,1264,77
"691",1990,47,"TN",3,"Tennessee",4890626,5219,289,4428,155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,27,9998,471,0,0,9998,390,9998,390
"692",1990,48,"TX",3,"Texas",17044714,14253,837,22634,948,10789,338,2,3,NA,NA,NA,NA,168,2,NA,NA,NA,NA,10789,279,47846,2069,37057,1858,0,0,47846,2196
"693",1990,49,"UT",4,"Utah",1729722,2021,91,208,12,383,24,55,4,NA,NA,NA,NA,37,1,NA,NA,NA,NA,50,1,2371,109,1938,100,50,1,2371,125
"694",1990,50,"VT",1,"Vermont",564526,1013,36,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013,36,0,0,1013,36,1013,36
"695",1990,51,"VA",3,"Virginia",6213526,5954,264,10617,523,58,0,4,0,NA,NA,NA,NA,20,4,NA,NA,NA,NA,71,3,16666,794,0,0,16608,927,16666,927
"696",1990,53,"WA",4,"Washington",4900780,4959,228,1489,62,1028,41,287,18,NA,NA,NA,NA,68,5,NA,NA,NA,NA,757,18,7560,331,3810,359,2722,35,7560,435
"697",1990,54,"WV",3,"West Virginia",1792481,1272,63,215,10,2,0,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,1489,73,1487,76,0,0,1489,76
"698",1990,55,"WI",2,"Wisconsin",4902265,4062,152,2783,145,389,11,158,3,NA,NA,NA,NA,11,3,NA,NA,NA,NA,3,0,7017,303,6615,333,13,1,7017,345
"699",1990,56,"WY",4,"Wyoming",453401,809,68,49,6,104,8,56,4,NA,NA,NA,NA,3,0,NA,NA,NA,NA,105,5,1022,83,918,80,0,0,1022,88
"700",1990,60,"ST",7,"State prison total",NA,306897,16813,326845,17573,81220,3984,4808,340,NA,NA,NA,NA,2111,129,NA,NA,0,0,27305,1356,667966,36211,419029,25795,167717,9198,667966,38977
"701",1990,70,"US",5,"US prison total (state+federal)",NA,348404,19426,345940,19269,97927,5138,5847,396,NA,NA,NA,NA,2645,164,NA,NA,0,0,27305,1391,730141,40646,464497,29898,167717,9198,730141,44234
"702",1990,99,"FE",6,"Federal BOP",NA,41507,2613,19095,1696,16707,1154,1039,56,NA,NA,NA,NA,534,35,NA,NA,NA,NA,0,35,62175,4435,45468,4103,0,0,62175,5257
"703",1991,1,"AL",3,"Alabama",4091397,5579,379,10119,674,2,0,4,2,NA,NA,NA,NA,2,0,NA,NA,NA,NA,1,0,15705,1055,15703,1055,0,0,15705,1055
"704",1991,2,"AK",4,"Alaska",569273,1414,74,314,25,76,1,816,31,NA,NA,NA,NA,30,2,NA,NA,NA,NA,0,0,2574,132,2498,131,0,0,2574,132
"705",1991,4,"AZ",4,"Arizona",3762394,11569,702,2432,201,4140,211,463,35,NA,NA,NA,NA,12,0,NA,NA,NA,NA,0,1,14476,939,10336,728,0,0,14476,939
"706",1991,5,"AR",3,"Arkansas",2370666,3134,168,4171,266,22,1,1,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,22,1,7329,437,7307,436,0,0,7329,437
"707",1991,6,"CA",4,"California",30414114,57880,3714,32981,2224,30400,1424,575,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4070,277,95506,6302,60461,4514,4645,364,95506,6302
"708",1991,8,"CO",4,"Colorado",3367567,5699,291,1801,136,2028,94,104,4,NA,NA,NA,NA,26,1,NA,NA,NA,NA,309,21,7939,453,5709,343,202,16,7939,453
"709",1991,9,"CT",1,"Connecticut",3288640,2813,240,4856,288,2618,129,5,2,NA,NA,NA,NA,25,1,NA,NA,NA,NA,2618,129,10317,660,7699,531,0,0,10317,660
"710",1991,10,"DE",3,"Delaware",680495,1101,74,2287,162,143,5,2,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,85,3,3477,240,3320,234,14,1,3477,240
"711",1991,11,"DC",3,"District of Columbia",593239,188,30,9513,724,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,9701,754,9701,754,0,0,9701,754
"712",1991,12,"FL",3,"Florida",13289497,17323,1060,25607,1578,3083,55,0,0,NA,NA,NA,NA,105,0,NA,NA,NA,NA,860,0,43895,2638,40812,2583,0,0,43895,2638
"713",1991,13,"GA",3,"Georgia",6621279,7130,483,15031,900,164,8,20,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,66,8,22253,1391,0,0,22089,1383,22253,1391
"714",1991,15,"HI",4,"Hawaii",1131412,592,50,145,10,94,6,27,7,NA,NA,NA,NA,1399,71,NA,NA,NA,NA,370,29,2533,167,2430,156,9,5,2533,167
"715",1991,16,"ID",4,"Idaho",1038915,1888,109,29,3,249,14,85,9,NA,NA,NA,NA,15,0,NA,NA,NA,NA,5,0,2022,121,1758,105,15,2,2022,121
"716",1991,17,"IL",2,"Illinois",11535973,7685,370,17501,805,2605,70,40,9,NA,NA,NA,NA,25,3,NA,NA,NA,NA,2607,70,27858,1257,25251,1187,2,0,27858,1257
"717",1991,18,"IN",2,"Indiana",5602062,7580,420,4687,284,254,6,29,1,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,0,12302,706,12048,700,0,0,12302,706
"718",1991,19,"IA",2,"Iowa",2791227,2956,133,885,55,98,2,62,7,NA,NA,NA,NA,15,0,NA,NA,NA,NA,31,1,3949,196,3752,183,99,11,3949,196
"719",1991,20,"KS",2,"Kansas",2495209,3178,151,2014,131,304,7,78,3,NA,NA,NA,NA,33,0,NA,NA,NA,NA,307,8,5610,293,5303,285,3,1,5610,293
"720",1991,21,"KY",3,"Kentucky",3714686,6354,318,2929,194,NA,NA,2,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,9286,513,NA,NA,9286,513,9286,513
"721",1991,22,"LA",3,"Louisiana",4240950,4956,212,14135,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,19092,911,NA,NA,19092,911,19092,911
"722",1991,23,"ME",1,"Maine",1235439,1463,59,34,3,16,0,16,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,1517,62,1501,62,0,0,1517,62
"723",1991,24,"MD",3,"Maryland",4856176,4346,235,13946,692,NA,NA,5,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,63,3,18360,931,NA,NA,18360,931,18360,931
"724",1991,25,"MA",1,"Massachusetts",5998652,4128,282,2899,137,1574,128,11,3,NA,NA,NA,NA,50,1,NA,NA,NA,NA,1437,207,8525,630,6682,420,269,82,8525,630
"725",1991,26,"MI",2,"Michigan",9395022,13951,635,19930,1055,542,27,126,11,NA,NA,NA,NA,23,2,NA,NA,NA,NA,659,31,34689,1734,34147,1707,0,0,34689,1734
"726",1991,27,"MN",2,"Minnesota",4427429,1865,95,991,60,142,1,272,15,NA,NA,NA,NA,1,0,NA,NA,NA,NA,170,3,3299,173,3129,170,28,2,3299,173
"727",1991,28,"MS",3,"Mississippi",2591230,2287,150,6055,355,34,3,7,0,NA,NA,NA,NA,9,0,NA,NA,NA,NA,38,3,8396,508,8358,505,4,0,8396,508
"728",1991,29,"MO",2,"Missouri",5157770,8103,444,6941,376,136,7,29,1,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,15076,821,14940,814,0,0,15076,821
"729",1991,30,"MT",4,"Montana",807837,1134,55,19,1,29,1,252,17,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1405,73,1376,72,0,0,1405,73
"730",1991,31,"NE",2,"Nebraska",1590805,1490,74,773,57,137,4,89,6,NA,NA,NA,NA,0,0,NA,NA,NA,NA,5,1,2357,138,2220,134,0,0,2357,138
"731",1991,32,"NV",4,"Nevada",1285046,2895,246,1567,152,492,19,71,6,NA,NA,NA,NA,41,9,NA,NA,NA,NA,497,19,5071,432,4579,413,0,0,5071,432
"732",1991,33,"NH",1,"New Hampshire",1107055,1371,72,79,1,98,5,5,0,NA,NA,NA,NA,5,0,NA,NA,NA,NA,0,0,1460,73,1362,68,0,0,1460,73
"733",1991,34,"NJ",1,"New Jersey",7784269,6467,295,14226,779,3556,143,4,0,NA,NA,NA,NA,40,1,NA,NA,NA,NA,1639,32,22376,1107,17999,964,821,0,22376,1107
"734",1991,35,"NM",4,"New Mexico",1547115,2551,129,300,16,1711,83,91,6,NA,NA,NA,NA,4,0,NA,NA,NA,NA,13,9,2959,160,1235,68,13,9,2959,160
"735",1991,36,"NY",1,"New York",18029532,26541,1640,27438,1713,17491,1232,131,4,NA,NA,NA,NA,151,4,NA,NA,NA,NA,233,7,54494,3368,36770,2129,233,7,54494,3368
"736",1991,37,"NC",3,"North Carolina",6748135,6338,409,10939,583,NA,NA,397,24,NA,NA,NA,NA,10,1,NA,NA,NA,NA,198,4,17882,1021,NA,NA,17882,1021,17882,1021
"737",1991,38,"ND",2,"North Dakota",634199,372,25,4,0,11,0,82,6,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,461,31,450,31,0,0,461,31
"738",1991,39,"OH",2,"Ohio",10933683,15555,878,17896,1415,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,33451,2293,NA,NA,33451,2293,33451,2293
"739",1991,40,"OK",3,"Oklahoma",3166471,6927,595,4090,562,332,19,703,57,NA,NA,NA,NA,0,0,NA,NA,NA,NA,384,22,12104,1236,11720,1215,52,2,12104,1236
"740",1991,41,"OR",4,"Oregon",2918745,4698,296,849,74,531,9,123,24,NA,NA,NA,NA,49,2,NA,NA,NA,NA,604,13,6323,409,5722,396,70,4,6323,409
"741",1991,42,"PA",1,"Pennsylvania",11943160,8042,428,12510,580,1679,76,26,2,NA,NA,NA,NA,43,2,NA,NA,NA,NA,1679,76,22300,1088,NA,NA,20621,1012,22300,1088
"742",1991,44,"RI",1,"Rhode Island",1003990,1717,139,843,56,412,17,5,0,NA,NA,NA,NA,11,0,NA,NA,NA,NA,0,0,2576,195,2164,178,0,0,2576,195
"743",1991,45,"SC",3,"South Carolina",3559470,5767,332,11410,710,40,3,13,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,32,3,17224,1045,16390,1029,794,13,17224,1045
"744",1991,46,"SD",2,"South Dakota",701445,943,49,31,1,NA,NA,320,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1294,80,NA,NA,1294,80,1294,80
"745",1991,47,"TN",3,"Tennessee",4946886,5618,239,5287,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,4,11015,459,NA,NA,11015,459,11015,459
"746",1991,48,"TX",3,"Texas",17339904,14168,845,23249,1271,11578,367,2,4,NA,NA,NA,NA,189,4,NA,NA,NA,NA,11578,367,49186,2491,37608,2124,0,0,49186,2491
"747",1991,49,"UT",4,"Utah",1771941,2167,97,207,15,414,21,60,7,NA,NA,NA,NA,36,0,NA,NA,NA,NA,35,1,2505,120,2056,98,35,1,2505,120
"748",1991,50,"VT",1,"Vermont",567141,1081,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1081,37,NA,NA,1081,37,1081,37
"749",1991,51,"VA",3,"Virginia",6283853,6562,380,12109,660,63,0,2,0,NA,NA,NA,NA,41,0,NA,NA,NA,NA,75,0,18789,1040,0,0,18726,1040,18789,1040
"750",1991,53,"WA",4,"Washington",5013443,6032,313,1810,156,1293,49,345,27,NA,NA,NA,NA,86,5,NA,NA,NA,NA,344,38,8617,539,7152,474,172,16,8617,539
"751",1991,54,"WV",3,"West Virginia",1798212,1222,60,208,10,2,0,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,1432,70,1430,70,0,0,1432,70
"752",1991,55,"WI",2,"Wisconsin",4952675,4118,157,3148,177,469,8,171,7,NA,NA,NA,NA,15,0,NA,NA,NA,NA,54,2,7506,343,6971,333,66,2,7506,343
"753",1991,56,"WY",4,"Wyoming",457739,825,48,48,3,112,5,55,1,NA,NA,NA,NA,2,0,NA,NA,NA,NA,112,5,1042,57,930,52,0,0,1042,57
"754",1991,60,"ST",7,"State prison total",NA,319763,18716,351273,21245,89174,4260,5727,458,NA,NA,NA,NA,2521,111,NA,NA,0,0,31312,1399,710596,41929,440979,27451,180443,10218,710596,41929
"755",1991,70,"US",5,"US prison total (state+federal)",NA,363274,22073,371864,23381,106979,5541,6860,547,NA,NA,NA,NA,3240,183,NA,NA,0,0,31312,1399,776550,47583,489128,31824,180443,10218,776550,47583
"756",1991,99,"FE",6,"Federal BOP",NA,43511,3357,20591,2136,17805,1281,1133,89,NA,NA,NA,NA,719,72,NA,NA,NA,NA,0,0,65954,5654,48149,4373,0,0,65954,5654
"757",1992,1,"AL",3,"Alabama",4139880,5658,387,10660,711,1,0,4,1,NA,NA,NA,NA,2,0,NA,NA,NA,NA,28,2,16352,1101,16351,1101,0,0,16352,1101
"758",1992,2,"AK",4,"Alaska",587073,1377,82,327,28,75,1,902,35,NA,NA,NA,NA,35,2,NA,NA,NA,NA,75,2,2716,149,2641,148,0,0,2716,149
"759",1992,4,"AZ",4,"Arizona",3867333,12144,728,2654,234,4757,236,535,34,NA,NA,NA,NA,15,0,NA,NA,NA,NA,128,5,15476,1001,10719,765,0,0,15476,1001
"760",1992,5,"AR",3,"Arkansas",2394098,3344,181,4449,282,25,0,1,1,NA,NA,NA,NA,2,0,NA,NA,NA,NA,25,0,7821,464,7796,464,0,0,7821,464
"761",1992,6,"CA",4,"California",30875920,63015,3800,34279,2371,33749,1376,630,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4825,482,102749,6747,63545,4795,5455,576,102749,6747
"762",1992,8,"CO",4,"Colorado",3459995,6012,328,1912,177,2138,89,140,7,NA,NA,NA,NA,31,0,NA,NA,NA,NA,375,15,8470,527,5957,423,375,15,8470,527
"763",1992,9,"CT",1,"Connecticut",3274997,2969,249,4897,305,2796,153,9,2,NA,NA,NA,NA,21,1,NA,NA,NA,NA,2797,153,10693,710,7896,557,1,0,10693,710
"764",1992,10,"DE",3,"Delaware",690158,1205,79,2476,189,161,8,1,0,NA,NA,NA,NA,2,2,NA,NA,NA,NA,93,4,3777,274,3562,258,54,8,3777,274
"765",1992,11,"DC",3,"District of Columbia",584183,159,29,9996,691,10,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,10155,720,10027,718,118,2,10155,720
"766",1992,12,"FL",3,"Florida",13504775,18057,990,26823,1601,3003,57,18,0,NA,NA,NA,NA,161,7,NA,NA,NA,NA,644,1,45703,2599,42700,2542,0,0,45703,2599
"767",1992,13,"GA",3,"Georgia",6759474,7586,508,16125,939,166,5,21,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,97,8,23835,1455,0,0,23669,1450,23835,1455
"768",1992,15,"HI",4,"Hawaii",1149926,547,58,156,12,184,13,39,7,NA,NA,NA,NA,1547,89,NA,NA,NA,NA,440,31,2729,197,2445,180,100,4,2729,197
"769",1992,16,"ID",4,"Idaho",1066490,1983,111,26,1,301,13,92,10,NA,NA,NA,NA,20,1,NA,NA,NA,NA,10,2,2131,125,1793,105,37,7,2131,125
"770",1992,17,"IL",2,"Illinois",11635197,7865,419,19444,950,2798,76,29,8,NA,NA,NA,NA,38,3,NA,NA,NA,NA,2808,76,30184,1456,27376,1380,10,0,30184,1456
"771",1992,18,"IN",2,"Indiana",5648649,7906,424,5255,312,300,6,35,1,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0,0,13207,738,12907,732,0,0,13207,738
"772",1992,19,"IA",2,"Iowa",2806923,3169,160,1000,76,109,3,66,6,NA,NA,NA,NA,11,0,NA,NA,NA,NA,29,1,4275,243,4113,231,53,9,4275,243
"773",1992,20,"KS",2,"Kansas",2526042,3115,152,2112,152,340,12,96,6,NA,NA,NA,NA,43,0,NA,NA,NA,NA,340,12,5706,322,5366,310,0,0,5706,322
"774",1992,21,"KY",3,"Kentucky",3756358,6676,332,3140,212,7,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,3,1,9819,545,9812,545,0,0,9819,545
"775",1992,22,"LA",3,"Louisiana",4270849,4571,235,15303,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19874,1022,NA,NA,19874,1022,19874,1022
"776",1992,23,"ME",1,"Maine",1235748,1411,56,29,4,12,1,15,0,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0,0,1459,60,1447,59,0,0,1459,60
"777",1992,24,"MD",3,"Maryland",4902545,4387,258,14570,690,0,0,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64,5,19023,954,0,0,19023,954,19023,954
"778",1992,25,"MA",1,"Massachusetts",5993474,4702,279,3062,113,1780,117,11,5,NA,NA,NA,NA,63,1,NA,NA,NA,NA,1651,166,9489,564,7530,395,179,52,9489,564
"779",1992,26,"MI",2,"Michigan",9470323,15118,672,21272,1129,597,22,144,6,NA,NA,NA,NA,20,2,NA,NA,NA,NA,717,33,37271,1842,36674,1820,0,0,37271,1842
"780",1992,27,"MN",2,"Minnesota",4471503,2008,104,1126,64,168,3,288,16,NA,NA,NA,NA,2,0,NA,NA,NA,NA,210,4,3634,188,3462,185,4,0,3634,188
"781",1992,28,"MS",3,"Mississippi",2610193,2147,149,6069,353,36,2,7,0,NA,NA,NA,NA,10,1,NA,NA,NA,NA,42,2,8275,505,8233,503,6,0,8275,505
"782",1992,29,"MO",2,"Missouri",5193686,7946,472,7282,444,176,8,33,1,NA,NA,NA,NA,7,2,NA,NA,NA,NA,2,0,15270,919,15080,911,14,0,15270,919
"783",1992,30,"MT",4,"Montana",822436,1144,64,24,1,23,0,249,16,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1417,81,1394,81,0,0,1417,81
"784",1992,31,"NE",2,"Nebraska",1602406,1472,88,787,73,138,9,80,10,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,2,2341,173,2203,164,0,0,2341,173
"785",1992,32,"NV",4,"Nevada",1330694,3379,267,1622,144,496,14,70,7,NA,NA,NA,NA,42,6,NA,NA,NA,NA,498,14,5611,438,5110,424,5,0,5611,438
"786",1992,33,"NH",1,"New Hampshire",1112766,1609,77,78,1,118,6,5,0,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,0,1698,79,1580,73,0,0,1698,79
"787",1992,34,"NJ",1,"New Jersey",7827770,6267,361,14038,709,3662,144,5,0,NA,NA,NA,NA,41,2,NA,NA,NA,NA,1207,23,21558,1095,17878,949,18,2,21558,1095
"788",1992,35,"NM",4,"New Mexico",1580750,2622,149,339,26,1761,96,112,7,NA,NA,NA,NA,4,0,NA,NA,NA,NA,10,2,3087,184,1316,86,10,2,3087,184
"789",1992,36,"NY",1,"New York",18082032,28039,1660,29314,1812,18686,1236,120,6,NA,NA,NA,NA,197,4,NA,NA,NA,NA,567,17,58237,3499,38984,2246,567,17,58237,3499
"790",1992,37,"NC",3,"North Carolina",6831850,6658,340,12167,577,NA,NA,447,24,NA,NA,NA,NA,16,0,NA,NA,NA,NA,216,9,19504,950,NA,NA,19504,950,19504,950
"791",1992,38,"ND",2,"North Dakota",635427,367,8,7,1,11,0,86,5,NA,NA,NA,NA,3,0,NA,NA,NA,NA,0,0,463,14,452,14,0,0,463,14
"792",1992,39,"OH",2,"Ohio",11007609,16793,924,19166,1495,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,35959,2419,NA,NA,35959,2419,35959,2419
"793",1992,40,"OK",3,"Oklahoma",3204174,7489,658,4644,651,444,26,832,63,NA,NA,NA,NA,0,0,NA,NA,NA,NA,456,28,13421,1400,12965,1372,12,2,13421,1400
"794",1992,41,"OR",4,"Oregon",2973934,4546,256,855,56,629,9,114,13,NA,NA,NA,NA,63,3,NA,NA,NA,NA,666,11,6244,339,5579,328,36,2,6244,339
"795",1992,42,"PA",1,"Pennsylvania",11980819,8200,402,13542,614,2032,87,31,1,NA,NA,NA,NA,63,2,NA,NA,NA,NA,2032,87,23868,1106,NA,NA,21836,1019,23868,1106
"796",1992,44,"RI",1,"Rhode Island",1000571,1727,134,844,47,396,16,5,0,NA,NA,NA,NA,18,0,NA,NA,NA,NA,0,0,2594,181,2198,165,0,0,2594,181
"797",1992,45,"SC",3,"South Carolina",3600576,5601,379,11857,740,38,7,10,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,45,8,17516,1127,16819,1106,659,14,17516,1127
"798",1992,46,"SD",2,"South Dakota",708698,1029,50,341,28,NA,NA,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1408,79,NA,NA,1408,79,1408,79
"799",1992,47,"TN",3,"Tennessee",5013999,5685,296,5586,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,11321,528,NA,NA,11321,528,11321,528
