"","YEAR","STATEID","STATE","REGION","state_name","Population","ADCRNEWM","ADCRNEWF","ADCRNOM","ADCRNOF","ADTRANSM","ADTRANSF","ADAWOLM","ADAWOLF","ADESCAPM","ADESCAPF","ADAWESM","ADAWESF","ADRETM","ADRETF","ADOTHM","ADOTHF","ADTOTM","ADTOTF"
"200",1981,41,"OR",4,"Oregon",2664922,0,0,0,0,12,0,NA,NA,NA,NA,469,23,3,0,0,0,2485,120
"201",1981,42,"PA",1,"Pennsylvania",11845148,0,0,0,0,205,18,NA,NA,NA,NA,42,14,21,0,387,11,4876,253
"202",1981,44,"RI",1,"Rhode Island",954176,7,0,16,0,9,0,NA,NA,NA,NA,31,0,7,0,1,0,359,5
"203",1981,45,"SC",3,"South Carolina",3207618,174,7,78,3,0,0,NA,NA,NA,NA,229,4,19,1,0,0,4157,181
"204",1981,46,"SD",2,"South Dakota",690615,0,0,7,1,0,0,NA,NA,NA,NA,10,0,0,0,0,0,379,26
"205",1981,47,"TN",3,"Tennessee",4646043,0,0,26,0,3,0,NA,NA,NA,NA,429,10,3,2,0,0,4423,261
"206",1981,48,"TX",3,"Texas",15331410,866,60,0,0,15,1,NA,NA,NA,NA,20,1,0,0,74,0,15623,1127
"207",1981,49,"UT",4,"Utah",1558316,0,0,0,0,0,0,NA,NA,NA,NA,103,5,6,0,0,0,759,33
"208",1981,50,"VT",1,"Vermont",519107,10,0,0,0,2,0,NA,NA,NA,NA,58,0,0,0,1,6,419,9
"209",1981,51,"VA",3,"Virginia",5492773,143,4,0,0,420,15,NA,NA,NA,NA,131,4,0,0,6,0,4210,270
"210",1981,53,"WA",4,"Washington",4276545,0,0,0,0,0,0,NA,NA,NA,NA,514,32,10,0,16,3,2794,167
"211",1981,54,"WV",3,"West Virginia",1949606,0,0,2,0,1,0,NA,NA,NA,NA,12,0,0,2,1,0,794,33
"212",1981,55,"WI",2,"Wisconsin",4728876,88,0,139,3,0,0,NA,NA,NA,NA,0,0,0,0,79,1,2224,117
"213",1981,56,"WY",4,"Wyoming",506408,0,0,0,0,0,0,NA,NA,NA,NA,15,0,1,0,0,0,316,10
"214",1981,60,"ST",7,"State prison total",NA,3150,151,5429,162,2536,158,0,0,0,0,8011,469,795,80,3009,78,187361,10927
"215",1981,70,"US",5,"US prison total (state+federal)",NA,3150,151,5640,168,2935,211,0,0,0,0,8651,523,825,85,3009,78,200517,11747
"216",1981,99,"FE",6,"Federal BOP",NA,0,0,211,6,399,53,NA,NA,NA,NA,640,54,30,5,0,0,13156,820
"217",1982,1,"AL",3,"Alabama",3934103,0,0,0,0,9,0,NA,NA,NA,NA,38,1,26,1,36,0,4168,305
"218",1982,2,"AK",4,"Alaska",488417,0,0,11,1,69,5,NA,NA,NA,NA,0,0,0,0,11,1,571,44
"219",1982,4,"AZ",4,"Arizona",2968928,53,2,92,11,20,0,NA,NA,NA,NA,165,15,0,0,0,0,2915,195
"220",1982,5,"AR",3,"Arkansas",2305754,16,5,0,0,4,0,NA,NA,NA,NA,23,0,0,0,0,0,2209,141
"221",1982,6,"CA",4,"California",25360023,0,0,0,0,0,0,NA,NA,NA,NA,360,20,0,0,0,0,21104,1217
"222",1982,8,"CO",4,"Colorado",3133628,9,0,23,2,8,0,NA,NA,NA,NA,177,9,7,0,0,0,1946,120
"223",1982,9,"CT",1,"Connecticut",3162343,85,0,91,1,24,23,NA,NA,NA,NA,49,10,0,0,0,0,2666,120
"224",1982,10,"DE",3,"Delaware",605415,0,0,0,0,0,0,NA,NA,NA,NA,59,2,0,0,82,0,745,43
"225",1982,11,"DC",3,"District of Columbia",632439,60,0,7,0,700,54,NA,NA,NA,NA,213,20,0,0,0,0,2526,195
"226",1982,12,"FL",3,"Florida",10749845,0,0,0,0,20,0,NA,NA,NA,NA,720,16,646,84,0,0,13996,904
"227",1982,13,"GA",3,"Georgia",5728254,0,0,0,0,0,0,NA,NA,NA,NA,277,43,0,0,18,0,9170,598
"228",1982,15,"HI",4,"Hawaii",1012717,0,0,22,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,215,16
"229",1982,16,"ID",4,"Idaho",981858,29,6,33,0,0,0,NA,NA,NA,NA,32,0,0,0,0,0,785,41
"230",1982,17,"IL",2,"Illinois",11408823,1401,30,1360,47,0,0,NA,NA,NA,NA,240,18,0,0,0,0,9364,496
"231",1982,18,"IN",2,"Indiana",5450402,231,1,0,0,0,0,NA,NA,NA,NA,89,10,0,0,0,0,4175,260
"232",1982,19,"IA",2,"Iowa",2870550,15,1,46,2,0,0,NA,NA,NA,NA,162,7,39,2,160,7,1736,77
"233",1982,20,"KS",2,"Kansas",2415537,88,4,139,20,0,0,NA,NA,NA,NA,47,2,0,0,0,0,2099,158
"234",1982,21,"KY",3,"Kentucky",3694480,26,1,32,3,0,0,NA,NA,NA,NA,123,3,12,2,0,0,2979,219
"235",1982,22,"LA",3,"Louisiana",4395316,0,0,0,0,5,0,NA,NA,NA,NA,69,1,0,0,0,0,3672,201
"236",1982,23,"ME",1,"Maine",1144769,59,0,0,0,9,0,NA,NA,NA,NA,5,0,8,0,0,0,550,14
"237",1982,24,"MD",3,"Maryland",4313319,0,0,0,0,386,15,NA,NA,NA,NA,220,9,0,0,3,0,4994,232
"238",1982,25,"MA",1,"Massachusetts",5799403,0,0,0,0,149,5,NA,NA,NA,NA,229,17,0,0,0,0,2221,328
"239",1982,26,"MI",2,"Michigan",9047753,0,0,0,0,119,6,NA,NA,NA,NA,1308,138,0,0,0,0,6654,505
"240",1982,27,"MN",2,"Minnesota",4141438,0,0,0,0,0,0,NA,NA,NA,NA,27,12,0,0,0,0,1452,88
"241",1982,28,"MS",3,"Mississippi",2567730,43,0,35,2,4,1,NA,NA,NA,NA,123,0,0,0,242,4,3016,159
"242",1982,29,"MO",2,"Missouri",4943727,0,0,0,0,0,0,NA,NA,NA,NA,245,1,5,1,0,0,3557,171
"243",1982,30,"MT",4,"Montana",814028,0,0,16,0,0,0,NA,NA,NA,NA,31,3,2,0,0,0,500,31
"244",1982,31,"NE",2,"Nebraska",1584301,0,0,0,0,0,0,NA,NA,NA,NA,26,1,0,1,0,0,648,47
"245",1982,32,"NV",4,"Nevada",901974,0,0,0,0,13,4,NA,NA,NA,NA,34,1,0,0,0,0,1334,105
"246",1982,33,"NH",1,"New Hampshire",958125,0,0,0,0,0,0,NA,NA,NA,NA,15,0,0,0,0,0,274,8
"247",1982,34,"NJ",1,"New Jersey",7467789,0,0,0,0,0,0,NA,NA,NA,NA,62,3,21,0,0,0,4358,228
"248",1982,35,"NM",4,"New Mexico",1394352,0,0,0,0,0,0,NA,NA,NA,NA,30,10,4,0,0,0,987,60
"249",1982,36,"NY",1,"New York",17686905,433,3,438,5,426,20,NA,NA,NA,NA,140,7,57,2,0,0,12272,444
"250",1982,37,"NC",3,"North Carolina",6077066,0,0,0,0,0,0,NA,NA,NA,NA,604,17,0,0,79,10,8943,542
"251",1982,38,"ND",2,"North Dakota",676685,0,0,9,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,239,10
"252",1982,39,"OH",2,"Ohio",10737635,0,0,218,38,173,4,NA,NA,NA,NA,26,2,0,0,0,0,10339,974
"253",1982,40,"OK",3,"Oklahoma",3290404,0,0,0,0,0,0,NA,NA,NA,NA,329,17,0,0,0,0,3609,234
"254",1982,41,"OR",4,"Oregon",2653058,0,0,0,2,14,1,NA,NA,NA,NA,493,35,0,0,0,0,2747,166
"255",1982,42,"PA",1,"Pennsylvania",11837728,0,0,0,0,235,11,NA,NA,NA,NA,67,9,19,0,139,0,5059,284
"256",1982,44,"RI",1,"Rhode Island",956376,17,0,23,0,6,0,NA,NA,NA,NA,25,0,9,0,0,0,421,14
"257",1982,45,"SC",3,"South Carolina",3234074,197,7,67,1,0,0,NA,NA,NA,NA,229,3,26,0,0,0,4043,224
"258",1982,46,"SD",2,"South Dakota",692985,0,0,13,0,2,0,NA,NA,NA,NA,10,0,2,0,0,0,448,33
"259",1982,47,"TN",3,"Tennessee",4659755,0,0,0,0,0,0,NA,NA,NA,NA,500,17,0,0,0,0,3987,282
"260",1982,48,"TX",3,"Texas",15751678,1456,75,0,0,7,5,NA,NA,NA,NA,95,2,0,0,121,0,19804,1339
"261",1982,49,"UT",4,"Utah",1594939,0,0,0,0,0,0,NA,NA,NA,NA,110,9,5,0,0,0,760,41
"262",1982,50,"VT",1,"Vermont",523308,40,6,20,1,0,0,NA,NA,NA,NA,47,0,0,0,0,0,331,10
"263",1982,51,"VA",3,"Virginia",5564658,185,6,0,0,369,8,NA,NA,NA,NA,113,4,0,0,0,16,6000,289
"264",1982,53,"WA",4,"Washington",4300270,0,0,0,0,0,0,NA,NA,NA,NA,401,29,10,10,0,0,2682,167
"265",1982,54,"WV",3,"West Virginia",1945065,0,0,2,0,0,0,NA,NA,NA,NA,15,0,0,1,2,0,770,34
"266",1982,55,"WI",2,"Wisconsin",4721445,66,1,122,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,2165,139
"267",1982,56,"WY",4,"Wyoming",510329,0,0,0,0,0,0,NA,NA,NA,NA,9,0,0,0,0,0,360,19
"268",1982,60,"ST",7,"State prison total",NA,4509,148,2819,137,2771,162,0,0,0,0,8411,523,899,104,894,38,202565,12571
"269",1982,70,"US",5,"US prison total (state+federal)",NA,4509,148,2984,143,3176,223,0,0,0,0,8803,545,938,105,894,38,217313,13521
"270",1982,99,"FE",6,"Federal BOP",NA,0,0,165,6,405,61,NA,NA,NA,NA,392,22,39,1,0,0,14748,950
"271",1983,1,"AL",3,"Alabama",3951826,NA,NA,NA,NA,12,4,NA,NA,NA,NA,41,0,55,2,29,0,4336,326
"272",1983,2,"AK",4,"Alaska",513703,NA,NA,NA,NA,147,6,NA,NA,NA,NA,NA,NA,NA,NA,23,1,828,36
"273",1983,4,"AZ",4,"Arizona",3067142,38,0,113,12,20,2,NA,NA,NA,NA,NA,NA,0,0,0,0,3108,202
"274",1983,5,"AR",3,"Arkansas",2319774,10,2,NA,NA,26,0,NA,NA,NA,NA,30,0,NA,NA,0,0,2083,146
"275",1983,6,"CA",4,"California",25844389,3022,138,5018,257,0,4,NA,NA,NA,NA,624,47,NA,NA,0,0,25819,1692
"276",1983,8,"CO",4,"Colorado",3169987,15,2,24,0,2,0,NA,NA,NA,NA,155,24,6,0,2,0,2209,140
"277",1983,9,"CT",1,"Connecticut",3180023,NA,NA,2,0,0,0,NA,NA,NA,NA,85,20,3,0,0,0,2695,120
"278",1983,10,"DE",3,"Delaware",611517,NA,NA,NA,NA,0,0,NA,NA,NA,NA,83,2,0,0,99,3,701,34
"279",1983,11,"DC",3,"District of Columbia",633382,61,0,5,0,727,40,NA,NA,NA,NA,208,19,NA,NA,0,0,2411,165
"280",1983,12,"FL",3,"Florida",11039921,NA,NA,NA,NA,24,2,NA,NA,NA,NA,700,23,3882,206,NA,NA,16848,988
"281",1983,13,"GA",3,"Georgia",5834957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,25,NA,NA,41,4,9324,697
"282",1983,15,"HI",4,"Hawaii",1027935,0,0,15,4,0,0,NA,NA,NA,NA,0,0,0,0,0,0,295,24
"283",1983,16,"ID",4,"Idaho",990841,63,4,30,2,0,0,NA,NA,NA,NA,12,2,3,0,0,0,815,57
"284",1983,17,"IL",2,"Illinois",11412138,1786,65,1322,45,NA,NA,NA,NA,NA,NA,176,29,NA,NA,0,0,10218,512
"285",1983,18,"IN",2,"Indiana",5458328,177,1,NA,NA,0,0,NA,NA,NA,NA,113,3,NA,NA,0,0,4334,303
"286",1983,19,"IA",2,"Iowa",2858624,18,1,53,2,148,6,NA,NA,NA,NA,133,6,27,1,0,0,1890,80
"287",1983,20,"KS",2,"Kansas",2424076,102,13,155,33,0,0,NA,NA,NA,NA,29,2,NA,NA,0,0,2104,207
"288",1983,21,"KY",3,"Kentucky",3695451,25,1,32,2,0,0,NA,NA,NA,NA,96,0,NA,0,10,0,3457,233
"289",1983,22,"LA",3,"Louisiana",4400474,0,0,0,0,5,0,NA,NA,NA,NA,90,3,0,0,0,0,4255,283
"290",1983,23,"ME",1,"Maine",1155630,71,0,0,0,7,0,NA,NA,NA,NA,7,0,9,0,0,0,608,10
"291",1983,24,"MD",3,"Maryland",4365238,0,0,3,0,29,14,NA,NA,NA,NA,119,11,NA,NA,0,0,4294,261
"292",1983,25,"MA",1,"Massachusetts",5840772,NA,NA,NA,NA,164,10,NA,NA,NA,NA,277,13,NA,NA,0,0,2146,397
"293",1983,26,"MI",2,"Michigan",9049446,0,0,0,0,158,12,NA,NA,NA,NA,1095,109,0,0,0,0,6763,542
"294",1983,27,"MN",2,"Minnesota",4157698,NA,NA,NA,NA,0,0,NA,NA,NA,NA,11,1,0,0,0,0,1389,91
"295",1983,28,"MS",3,"Mississippi",2578058,24,2,43,3,12,0,NA,NA,NA,NA,57,1,NA,NA,119,9,2669,163
"296",1983,29,"MO",2,"Missouri",4975283,0,0,0,0,0,0,NA,NA,NA,NA,239,0,8,0,0,0,3789,198
"297",1983,30,"MT",4,"Montana",820893,NA,0,16,0,0,0,NA,NA,NA,NA,24,0,2,0,0,0,434,21
"298",1983,31,"NE",2,"Nebraska",1588629,0,0,0,0,0,0,NA,NA,NA,NA,27,0,NA,2,0,0,571,42
"299",1983,32,"NV",4,"Nevada",924905,0,0,0,0,0,0,NA,NA,NA,NA,22,0,0,0,0,0,1375,112
"300",1983,33,"NH",1,"New Hampshire",976864,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17,1,NA,NA,0,0,275,9
"301",1983,34,"NJ",1,"New Jersey",7515478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,14,1,0,0,5783,251
"302",1983,35,"NM",4,"New Mexico",1416665,0,0,0,0,0,0,NA,NA,NA,NA,30,10,6,0,0,0,1250,96
"303",1983,36,"NY",1,"New York",17745690,777,3,413,11,446,23,NA,NA,NA,NA,136,1,47,2,4,0,14223,524
"304",1983,37,"NC",3,"North Carolina",6164014,NA,NA,NA,NA,3,0,NA,NA,NA,NA,455,11,0,0,20,0,8460,483
"305",1983,38,"ND",2,"North Dakota",680498,0,0,9,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,299,12
"306",1983,39,"OH",2,"Ohio",10737746,NA,NA,200,22,140,0,NA,NA,NA,NA,16,0,0,0,0,0,10134,962
"307",1983,40,"OK",3,"Oklahoma",3285528,NA,NA,NA,NA,10,0,NA,NA,NA,NA,444,23,NA,NA,0,0,4180,333
"308",1983,41,"OR",4,"Oregon",2666592,0,0,2,0,11,0,NA,NA,NA,NA,333,35,0,0,225,3,2804,182
"309",1983,42,"PA",1,"Pennsylvania",11815171,0,0,0,0,284,19,NA,NA,NA,NA,52,20,21,1,0,0,5425,295
"310",1983,44,"RI",1,"Rhode Island",961901,28,1,24,0,5,0,NA,NA,NA,NA,16,0,3,0,1,0,499,11
"311",1983,45,"SC",3,"South Carolina",3271861,198,2,117,4,NA,NA,NA,NA,NA,NA,258,8,10,0,0,0,3963,225
"312",1983,46,"SD",2,"South Dakota",697239,0,0,9,0,1,0,NA,NA,NA,NA,7,0,0,0,0,0,488,45
"313",1983,47,"TN",3,"Tennessee",4686740,NA,NA,NA,NA,0,0,NA,NA,NA,NA,512,3,0,0,0,0,4397,261
"314",1983,48,"TX",3,"Texas",16007077,2157,117,NA,NA,11,4,NA,NA,NA,NA,16,0,NA,NA,0,0,21402,1457
"315",1983,49,"UT",4,"Utah",1622341,NA,NA,NA,NA,0,0,NA,NA,NA,NA,121,8,0,1,0,0,820,47
"316",1983,50,"VT",1,"Vermont",526658,34,4,16,0,0,0,NA,NA,NA,NA,39,0,0,0,0,0,283,6
"317",1983,51,"VA",3,"Virginia",5643860,121,9,0,0,265,16,NA,NA,NA,NA,97,3,NA,NA,0,0,5275,339
"318",1983,53,"WA",4,"Washington",4343650,0,0,0,0,24,0,NA,NA,NA,NA,306,3,NA,NA,0,0,2663,133
"319",1983,54,"WV",3,"West Virginia",1927701,NA,0,3,0,0,0,NA,NA,NA,NA,16,3,NA,1,0,0,874,47
"320",1983,55,"WI",2,"Wisconsin",4735576,143,3,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2500,149
"321",1983,56,"WY",4,"Wyoming",504893,0,0,0,0,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,336,25
"322",1983,60,"ST",7,"State prison total",NA,8870,368,7814,400,2681,162,0,0,0,0,7583,469,4096,217,573,20,218101,13974
"323",1983,70,"US",5,"US prison total (state+federal)",NA,8870,368,8026,413,3450,258,0,0,0,0,7942,486,4134,222,573,20,234636,15425
"324",1983,99,"FE",6,"Federal BOP",NA,NA,NA,212,13,769,96,NA,NA,NA,NA,359,17,38,5,NA,NA,16535,1451
"325",1984,1,"AL",3,"Alabama",3972520,NA,NA,NA,NA,10,0,NA,NA,NA,NA,41,3,121,14,42,2,4393,362
"326",1984,2,"AK",4,"Alaska",532492,NA,NA,NA,NA,29,1,NA,NA,NA,NA,9,0,0,0,0,0,735,31
"327",1984,4,"AZ",4,"Arizona",3183535,39,0,117,12,21,2,NA,NA,NA,NA,NA,NA,0,0,0,0,3214,195
"328",1984,5,"AR",3,"Arkansas",2327044,29,27,NA,NA,4,0,NA,NA,NA,NA,21,0,NA,NA,5,0,2059,145
"329",1984,6,"CA",4,"California",26441112,3809,173,6846,416,13,51,NA,NA,NA,NA,765,56,NA,NA,0,0,27636,2045
"330",1984,8,"CO",4,"Colorado",3208717,7,0,18,1,5,0,NA,NA,NA,NA,157,14,8,0,2,0,2220,123
"331",1984,9,"CT",1,"Connecticut",3201128,NA,NA,NA,NA,2,1,NA,NA,NA,NA,61,28,6,0,18,14,2574,207
"332",1984,10,"DE",3,"Delaware",618284,NA,NA,NA,NA,0,0,NA,NA,NA,NA,139,0,0,0,46,0,640,31
"333",1984,11,"DC",3,"District of Columbia",634543,70,NA,15,NA,623,45,NA,NA,NA,NA,177,14,NA,NA,0,0,2426,197
"334",1984,12,"FL",3,"Florida",11351122,NA,NA,NA,NA,64,2,NA,NA,NA,NA,596,13,NA,NA,560,6,12981,758
"335",1984,13,"GA",3,"Georgia",5962668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,19,NA,NA,37,4,9116,625
"336",1984,15,"HI",4,"Hawaii",1039683,0,0,30,10,0,0,NA,NA,NA,NA,0,0,0,0,0,0,396,34
"337",1984,16,"ID",4,"Idaho",994046,37,2,52,1,0,0,NA,NA,NA,NA,10,1,0,1,0,0,799,53
"338",1984,17,"IL",2,"Illinois",11399804,1375,53,1532,57,NA,NA,NA,NA,NA,NA,178,48,NA,NA,113,0,9559,579
"339",1984,18,"IN",2,"Indiana",5459216,141,6,NA,NA,0,0,NA,NA,NA,NA,78,7,NA,NA,0,0,3880,271
"340",1984,19,"IA",2,"Iowa",2829685,34,1,59,2,136,4,NA,NA,NA,NA,118,4,22,0,0,0,1952,68
"341",1984,20,"KS",2,"Kansas",2427412,88,6,178,8,13,7,NA,NA,NA,NA,26,0,NA,NA,0,0,1928,189
"342",1984,21,"KY",3,"Kentucky",3694827,14,2,20,1,0,0,NA,NA,NA,NA,94,6,NA,NA,18,2,2694,228
"343",1984,22,"LA",3,"Louisiana",4408121,0,0,11,0,11,0,NA,NA,NA,NA,69,1,0,0,0,0,4015,290
"344",1984,23,"ME",1,"Maine",1162935,60,0,0,0,9,0,NA,NA,NA,NA,0,0,9,1,0,0,470,13
"345",1984,24,"MD",3,"Maryland",4413075,0,0,10,0,24,8,NA,NA,NA,NA,129,5,NA,NA,0,0,3929,245
"346",1984,25,"MA",1,"Massachusetts",5880743,NA,NA,NA,NA,471,12,NA,NA,NA,NA,243,9,NA,NA,0,0,2636,384
"347",1984,26,"MI",2,"Michigan",9076297,0,0,0,0,93,11,NA,NA,NA,NA,964,131,0,0,NA,NA,7115,578
"348",1984,27,"MN",2,"Minnesota",4184286,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10,4,0,0,0,0,1414,85
"349",1984,28,"MS",3,"Mississippi",2588097,8,1,23,1,13,0,NA,NA,NA,NA,53,1,NA,NA,56,19,2755,158
"350",1984,29,"MO",2,"Missouri",5000254,NA,NA,NA,NA,0,0,NA,NA,NA,NA,260,2,9,0,0,0,4103,190
"351",1984,30,"MT",4,"Montana",822305,NA,NA,13,3,0,0,NA,NA,NA,NA,22,2,3,0,0,0,498,30
"352",1984,31,"NE",2,"Nebraska",1584662,0,0,0,0,0,0,NA,NA,NA,NA,23,2,NA,0,0,0,589,46
"353",1984,32,"NV",4,"Nevada",951024,0,0,0,0,0,0,NA,NA,NA,NA,17,0,NA,NA,0,0,1321,122
"354",1984,33,"NH",1,"New Hampshire",996757,NA,NA,NA,NA,0,0,NA,NA,NA,NA,19,0,NA,NA,0,0,295,9
"355",1984,34,"NJ",1,"New Jersey",7565519,NA,NA,38,0,NA,NA,NA,NA,NA,NA,42,0,11,1,0,0,5077,282
"356",1984,35,"NM",4,"New Mexico",1438371,0,0,0,0,27,0,NA,NA,NA,NA,29,1,3,0,0,0,1419,111
"357",1984,36,"NY",1,"New York",17791670,797,5,349,7,530,24,NA,NA,NA,NA,138,7,44,4,0,0,14216,632
"358",1984,37,"NC",3,"North Carolina",6253989,NA,NA,NA,NA,13,1,NA,NA,NA,NA,383,11,0,0,29,6,8429,520
"359",1984,38,"ND",2,"North Dakota",676991,0,0,10,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,233,7
"360",1984,39,"OH",2,"Ohio",10734920,NA,NA,137,18,141,7,NA,NA,NA,NA,58,2,3,2,0,0,9745,923
"361",1984,40,"OK",3,"Oklahoma",3271332,NA,NA,NA,NA,11,3,NA,NA,NA,NA,295,16,1,0,0,0,4006,337
"362",1984,41,"OR",4,"Oregon",2672648,1,0,2,1,10,0,NA,NA,NA,NA,580,63,0,0,288,3,3290,227
"363",1984,42,"PA",1,"Pennsylvania",11770855,0,0,0,0,236,15,NA,NA,NA,NA,52,11,16,2,0,0,5622,317
"364",1984,44,"RI",1,"Rhode Island",968950,20,0,30,0,6,0,NA,NA,NA,NA,27,1,7,2,1,0,441,13
"365",1984,45,"SC",3,"South Carolina",3303208,198,3,152,6,NA,NA,NA,NA,NA,NA,194,5,7,1,0,0,4306,250
"366",1984,46,"SD",2,"South Dakota",698400,1,0,10,1,0,1,NA,NA,NA,NA,7,0,0,0,0,0,553,42
"367",1984,47,"TN",3,"Tennessee",4715287,NA,NA,NA,NA,0,0,NA,NA,NA,NA,573,7,0,0,0,0,4808,313
"368",1984,48,"TX",3,"Texas",16272735,3235,161,NA,NA,3,5,NA,NA,NA,NA,27,0,NA,NA,107,0,21796,1658
"369",1984,49,"UT",4,"Utah",1642907,0,0,0,0,0,0,NA,NA,NA,NA,57,5,0,0,0,0,989,68
"370",1984,50,"VT",1,"Vermont",530029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2,NA,NA,NA,338,12
"371",1984,51,"VA",3,"Virginia",5715156,146,4,0,0,325,33,NA,NA,NA,NA,93,1,NA,NA,0,0,4849,384
"372",1984,53,"WA",4,"Washington",4400098,0,0,0,0,13,1,NA,NA,NA,NA,184,10,NA,2,NA,0,2372,153
"373",1984,54,"WV",3,"West Virginia",1906828,NA,0,0,0,0,0,NA,NA,NA,NA,28,2,NA,0,0,0,836,32
"374",1984,55,"WI",2,"Wisconsin",4747753,101,4,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,7,2370,158
"375",1984,56,"WY",4,"Wyoming",499692,0,0,0,0,NA,NA,NA,NA,NA,NA,5,0,1,2,0,0,315,25
"376",1984,60,"ST",7,"State prison total",NA,10210,448,9797,549,2856,234,0,0,0,0,7225,512,274,32,1452,63,214352,14755
"377",1984,70,"US",5,"US prison total (state+federal)",NA,10210,448,10039,564,3456,292,0,0,0,0,7664,555,319,34,1452,63,230337,15923
"378",1984,99,"FE",6,"Federal BOP",NA,NA,NA,242,15,600,58,NA,NA,NA,NA,439,43,45,2,NA,NA,15985,1168
"379",1985,1,"AL",3,"Alabama",3991562,NA,NA,NA,NA,8,0,NA,NA,NA,NA,29,0,79,9,90,7,4050,357
"380",1985,2,"AK",4,"Alaska",544269,NA,NA,NA,NA,20,1,NA,NA,NA,NA,7,0,1,0,0,0,867,36
"381",1985,4,"AZ",4,"Arizona",3308262,34,1,274,0,45,2,NA,NA,NA,NA,85,4,2,0,0,0,3885,240
"382",1985,5,"AR",3,"Arkansas",2331990,45,22,NA,NA,0,0,NA,NA,NA,NA,14,1,NA,NA,0,0,2124,192
"383",1985,6,"CA",4,"California",27102241,4778,264,10111,633,NA,NA,NA,NA,NA,NA,610,57,36,5,525,0,35230,2653
"384",1985,8,"CO",4,"Colorado",3237447,16,0,24,1,8,0,NA,NA,NA,NA,222,NA,7,1,0,0,2477,150
"385",1985,9,"CT",1,"Connecticut",3223737,NA,NA,NA,NA,1,0,NA,NA,NA,NA,78,7,3,1,0,0,2638,102
"386",1985,10,"DE",3,"Delaware",627557,NA,NA,NA,NA,0,0,NA,NA,NA,NA,164,13,0,0,47,3,859,61
"387",1985,11,"DC",3,"District of Columbia",638278,100,NA,21,NA,945,57,NA,NA,NA,NA,201,6,NA,NA,0,0,3263,187
"388",1985,12,"FL",3,"Florida",11667504,NA,NA,NA,NA,58,2,NA,NA,NA,NA,665,20,NA,NA,NA,88,15249,1167
"389",1985,13,"GA",3,"Georgia",6084660,NA,NA,NA,NA,47,7,NA,NA,NA,NA,152,17,NA,NA,0,0,9225,672
"390",1985,15,"HI",4,"Hawaii",1051759,0,0,36,10,4,0,NA,NA,NA,NA,0,0,0,0,0,0,396,41
"391",1985,16,"ID",4,"Idaho",990226,44,1,59,1,84,3,NA,NA,NA,NA,15,1,5,0,3,0,924,33
"392",1985,17,"IL",2,"Illinois",11387258,1271,56,1812,89,NA,NA,NA,NA,NA,NA,98,32,NA,NA,0,22,10187,600
"393",1985,18,"IN",2,"Indiana",5454114,175,8,NA,NA,0,0,NA,NA,NA,NA,71,15,NA,NA,0,0,4081,323
"394",1985,19,"IA",2,"Iowa",2791966,29,2,52,3,131,8,NA,NA,NA,NA,133,8,22,1,1,0,2115,129
"395",1985,20,"KS",2,"Kansas",2432616,117,6,224,17,15,2,NA,NA,NA,NA,29,2,NA,NA,0,0,2053,176
"396",1985,21,"KY",3,"Kentucky",3687813,10,0,53,3,0,0,NA,NA,NA,NA,75,3,NA,NA,14,0,2910,202
"397",1985,22,"LA",3,"Louisiana",4406918,32,1,43,3,2,1,NA,NA,NA,NA,43,2,0,0,0,0,3657,236
"398",1985,23,"ME",1,"Maine",1170121,71,0,0,0,7,0,NA,NA,NA,NA,6,0,10,1,0,0,496,14
"399",1985,24,"MD",3,"Maryland",4486957,1,0,5,0,22,5,NA,NA,NA,NA,86,1,NA,NA,2,0,3837,214
"400",1985,25,"MA",1,"Massachusetts",5902682,NA,NA,NA,NA,584,6,NA,NA,NA,NA,234,5,NA,NA,0,0,2996,309
"401",1985,26,"MI",2,"Michigan",9127776,0,0,0,0,83,11,NA,NA,NA,NA,1120,99,NA,NA,NA,NA,7867,506
"402",1985,27,"MN",2,"Minnesota",4205208,NA,NA,NA,NA,0,0,NA,NA,NA,NA,15,3,0,0,0,0,1527,107
"403",1985,28,"MS",3,"Mississippi",2593596,16,1,13,0,11,0,NA,NA,NA,NA,77,0,NA,NA,24,2,2768,157
"404",1985,29,"MO",2,"Missouri",5023068,NA,NA,NA,NA,0,0,NA,NA,NA,NA,267,12,6,1,0,0,4517,264
"405",1985,30,"MT",4,"Montana",813748,NA,NA,23,8,0,0,NA,NA,NA,NA,31,4,1,0,0,0,519,36
